hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Bay Sydney Hotel,"16.066216194081,108.243040309787",2.6 km from centre,Beachfront,Deluxe Twin Room,,2,3 out of 5,8.0,Very good,12 reviews,"VND 434,500","Breakfast included,FREE cancellation,• No prepayment needed"
Thanh Nhan Hotel,"16.0590720481157,108.211111889549",1.4 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,7.6,Good,37 reviews,"VND 356,250","FREE cancellation,• No prepayment needed"
Rosamia Da Nang Hotel,"16.05332,108.247983",3.5 km from centre,Beachfront,Deluxe Twin Room with City View,,2,5 out of 5,8.9,Fabulous,223 reviews,"VND 1,520,000","Breakfast included,FREE cancellation,• No prepayment needed"
Cocochine – a VIE collection,"16.049447995653,108.245957493782",3.6 km from centre,Beachfront,Superior Twin Room,,2,3 out of 5,8.3,Very good,28 reviews,"VND 380,000","FREE cancellation,• No prepayment needed"
Hanh Nguyen Gems Hotel and Spa,"16.067347,108.22449",600 m from centre,Beach nearby,Standard King Room,,2,1 out of 5,7.3,Good,33 reviews,"VND 306,000",
Large Luxury Villa,"15.974842,108.280386",12 km from centre,Beachfront,Three-Bedroom Villa,,6,4 out of 5,,,,"VND 13,500,000",
MAI Villa Da Nang,"16.042346,108.24636",4.1 km from centre,Beach nearby,Superior Double Room,,2,,8.6,Fabulous,168 reviews,"VND 1,305,000","Breakfast included,FREE cancellation,• No prepayment needed"
Wings House,"16.0539493320572,108.204484442783",2.2 km from centre,Beach nearby,Standard Double Room,,2,,9.5,Exceptional,279 reviews,"VND 560,000",
Mari Gold Hotel & Apartment,"16.0693517357404,108.242594003677",2.5 km from centre,Beachfront,Deluxe Double Room,,2,3 out of 5,8.8,Fabulous,585 reviews,"VND 386,100","FREE cancellation,• No prepayment needed"
Luxury Ocean Villas N - 4 Bedrooms,"15.974562711245,108.281938642062",12 km from centre,Beachfront,Villa,,8,,,,,"VND 10,000,000",
Van apartment,"16.052972,108.245234",3.3 km from centre,Beachfront,Standard Apartment,,2,3 out of 5,8.9,Fabulous,79 reviews,"VND 350,000",
Sun Grow Villas,"16.0393902,108.2498861",4.6 km from centre,Beachfront,Villa - Beach Front,,7,,,,,"VND 7,300,000",
Tien Sa Retreat,"16.12219,108.219827",6 km from centre,Beachfront,Twin Room with Balcony,,2,4 out of 5,8.1,Very good,72 reviews,"VND 1,309,000",Breakfast included
Quan Quan Hotel,"16.054109124491,108.208936415205",1.9 km from centre,Beach nearby,Standard King Room,,2,,7.4,Good,139 reviews,"VND 287,000",
Ngọc Lan Hotel,"16.0701098812687,108.236091253828",1.9 km from centre,Beach nearby,Superior Twin Room,,2,3 out of 5,8.0,Very good,254 reviews,"VND 882,000","Breakfast included,FREE cancellation,• No prepayment needed"
RedDoorz near Cau Song Han 2,"16.070627548617,108.224027752876",600 m from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.7,Good,72 reviews,"VND 352,800",
Ocean Apartment,"15.9745576465359,108.282426516299",12 km from centre,Beachfront,Apartment with Sea View,,2,4 out of 5,,,,"VND 1,133,484","FREE cancellation,• No prepayment needed"
Palmier Hotel - Art House Da Nang,"16.0749800708552,108.229022026062",1.3 km from centre,Beach nearby,Superior Double Room,,2,3 out of 5,8.2,Very good,188 reviews,"VND 164,500",
RedDoorz near Nguyen Van Thoai Street,"16.05763,108.244306",3 km from centre,Beachfront,Standard Double Room,,2,,9.1,Superb,41 reviews,"VND 241,920",
Danang Petro Hotel,"16.0750013338684,108.221120238304",800 m from centre,Beach nearby,Superior Double or Twin Room,,2,3 out of 5,7.8,Good,40 reviews,"VND 750,000",
Fun House Hotel & Apartment,"16.0635834516637,108.239886369381",2.3 km from centre,Beachfront,Standard Family Room,,2,,8.9,Fabulous,19 reviews,"VND 346,500",
Kaluga Hotel,"16.049438228221,108.247992722893",3.8 km from centre,Beachfront,Superior Double Room,,2,2 out of 5,7.9,Good,459 reviews,"VND 230,670","FREE cancellation,• No prepayment needed"
Motel Tuan Phuong,"16.0783428203525,108.171736747027",5 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,7.8,Good,168 reviews,"VND 198,000",
Fedora Hostel,"16.065942,108.194996",2.6 km from centre,Beach nearby,Small Double Room,,2,,8.1,Very good,202 reviews,"VND 255,000",
The Pergola Design Hotel,"16.0656236411973,108.243582146242",2.6 km from centre,Beach nearby,Standard Twin Room,,2,2 out of 5,8.7,Fabulous,448 reviews,"VND 333,451",
Adaline Hotel & Apartment,"16.036758,108.251028",4.9 km from centre,Beachfront,Two-Bedroom Apartment,,4,3 out of 5,9.2,Superb,62 reviews,"VND 962,000","FREE cancellation,• No prepayment needed"
Hsuites Apartment,"16.0389036,108.2469068",4.5 km from centre,Beach nearby,Standard Apartment,,2,3 out of 5,9.5,Exceptional,16 reviews,"VND 450,000",
Grand Sunrise 3 Hotel & Spa,"16.0716166493996,108.237895250532",2 km from centre,,Superior Twin Room,,2,3 out of 5,8.7,Fabulous,133 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Cordial Hotel,"16.073578,108.241036",2.5 km from centre,Beachfront,Superior Double Room,,2,4 out of 5,8.8,Fabulous,181 reviews,"VND 621,000","Breakfast included,FREE cancellation,• No prepayment needed"
Green House Hotel,"16.0653254401009,108.244012892246",2.7 km from centre,Beach nearby,Superior Double with Balcony,,2,3 out of 5,9.2,Superb,83 reviews,"VND 621,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hanh Nguyen Gems Hotel and Spa,"16.067347,108.22449",600 m from centre,Beach nearby,Standard King Room,,2,1 out of 5,7.3,Good,33 reviews,"VND 306,000",
Luxtery Hotel,"16.0700962356104,108.242216461308",2.5 km from centre,Beach nearby,Deluxe Double Room,,2,4 out of 5,8.4,Very good,32 reviews,"VND 611,000",Breakfast included
Large Luxury Villa,"15.974842,108.280386",12 km from centre,Beachfront,Three-Bedroom Villa,,6,4 out of 5,,,,"VND 13,500,000",
CODI SEA Hotel & Travel,"16.067234,108.243427",2.6 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,9.0,Superb,223 reviews,"VND 299,700","FREE cancellation,• No prepayment needed"
Ocean-view Home,"16.053799,108.247637",3.5 km from centre,Beachfront,Apartment,,6,3 out of 5,9.2,Superb,57 reviews,"VND 1,200,000","FREE cancellation,• No prepayment needed"
Nagila Boutique Hotel,"16.0712434327899,108.23564673143",1.8 km from centre,Beach nearby,Presidential Suite,,2,3 out of 5,9.4,Superb,50 reviews,"VND 4,200,000",
Luxury Ocean Villas N - 4 Bedrooms,"15.974562711245,108.281938642062",12 km from centre,Beachfront,Villa,,8,,,,,"VND 10,000,000",
Sanayen Villa & Residences,"16.0772600026183,108.244202445057",2.9 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,8.5,Very good,57 reviews,"VND 688,500","Breakfast included,FREE cancellation,• No prepayment needed"
Van apartment,"16.052972,108.245234",3.3 km from centre,Beachfront,Standard Apartment,,2,3 out of 5,8.9,Fabulous,79 reviews,"VND 350,000",
Domi Danang Beach Hotel,"16.0509458131712,108.246333466271",3.5 km from centre,Beachfront,Superior King Room,,2,3 out of 5,9.4,Superb,14 reviews,"VND 240,000",
The Pergola Design Hotel,"16.0656236411973,108.243582146242",2.6 km from centre,Beach nearby,Standard Twin Room,,2,2 out of 5,8.7,Fabulous,448 reviews,"VND 333,451",
Adaline Hotel & Apartment,"16.036758,108.251028",4.9 km from centre,Beachfront,Two-Bedroom Apartment,,4,3 out of 5,9.2,Superb,62 reviews,"VND 962,000","FREE cancellation,• No prepayment needed"
Hsuites Apartment,"16.0389036,108.2469068",4.5 km from centre,Beach nearby,Standard Apartment,,2,3 out of 5,9.5,Exceptional,16 reviews,"VND 450,000",
Huy House Boutique Hotel,"16.083506171875,108.244752393192",3.2 km from centre,Beach nearby,Deluxe King Room,,2,,9.7,Exceptional,12 reviews,"VND 565,400",
Cordial Hotel,"16.073578,108.241036",2.5 km from centre,"Beachfront,Private beach",Superior Double Room,,2,4 out of 5,8.8,Fabulous,181 reviews,"VND 621,000","Breakfast included,FREE cancellation,• No prepayment needed"
Green House Hotel,"16.0653254401009,108.244012892246",2.7 km from centre,Beach nearby,Superior Double with Balcony,,2,3 out of 5,9.2,Superb,83 reviews,"VND 621,000","Breakfast included,FREE cancellation,• No prepayment needed"
Golden Lotus Hotel,"16.053533,108.246635",3.4 km from centre,Beachfront,Superior Twin Room with City View,,2,4 out of 5,,,,"VND 640,000","Breakfast included,FREE cancellation,• No prepayment needed"
Zone 5 Boutique Hotel,"16.0461200650218,108.244293323279",3.6 km from centre,Beach nearby,Superior Double or Twin Room,,2,2 out of 5,7.7,Good,11 reviews,"VND 334,125","FREE cancellation,• No prepayment needed"
Silkotel Da Nang,"16.0485252827063,108.24808083848",3.8 km from centre,Beach nearby,Deluxe Double or Twin Room,,2,4 out of 5,,,,"VND 4,312,000",Breakfast included
Hung Loan Motel,"16.0687823794539,108.244162158226",2.7 km from centre,Beach nearby,Double Room,,2,,7.0,Good,85 reviews,"VND 149,000",
CODI SEA Hotel & Travel,"16.067234,108.243427",2.6 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,9.0,Superb,223 reviews,"VND 299,700","FREE cancellation,• No prepayment needed"
Ocean-view Home,"16.053799,108.247637",3.5 km from centre,"Beachfront,Private beach",Apartment,,6,3 out of 5,9.2,Superb,57 reviews,"VND 1,200,000","FREE cancellation,• No prepayment needed"
BeSea Hotel,"16.050810372941,108.246233761311",3.5 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,8.6,Fabulous,193 reviews,"VND 220,000","FREE cancellation,• No prepayment needed"
Rung Huong Apartment,"16.038949,108.249999",4.7 km from centre,Beachfront,Two-Bedroom Apartment - HUGO BOSS,,2,3 out of 5,8.8,Fabulous,68 reviews,"VND 1,625,000",
Loc Quyen Motel,"16.0616097440483,108.181019036107",4.2 km from centre,Beach nearby,Quadruple Room,,4,2 out of 5,6.7,Review score,67 reviews,"VND 230,000",
Nagila Boutique Hotel,"16.0712434327899,108.23564673143",1.8 km from centre,Beach nearby,Presidential Suite,,2,3 out of 5,9.4,Superb,50 reviews,"VND 4,200,000",
Sanayen Villa & Residences,"16.0772600026183,108.244202445057",2.9 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,8.5,Very good,57 reviews,"VND 688,500","Breakfast included,FREE cancellation,• No prepayment needed"
Amanda Hotel Da Nang,"16.0399224873618,108.212014138699",3.3 km from centre,,Standard Twin Room,,2,3 out of 5,6.5,Review score,38 reviews,"VND 302,600",
OYO 1041 Hien Luong Hotel & Apartment,"16.095096,108.248336",4.3 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,9.4,Superb,13 reviews,"VND 279,351","FREE cancellation,• No prepayment needed"
King's Finger Hotel Da Nang,"16.055069822407,108.24187515582",2.9 km from centre,Beachfront,Little Finger Room,,2,3 out of 5,8.7,Fabulous,310 reviews,"VND 596,063","Breakfast included,FREE cancellation,• No prepayment needed"
Madame Trang Da Nang Hotel & Apartment,"16.060949255627,108.234837483467",1.9 km from centre,Beach nearby,Superior Double Room,,2,3 out of 5,9.0,Superb,6 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
OYO 265 An Thinh Loc,"16.0655087832669,108.201548159122",1.9 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,7.3,Good,122 reviews,"VND 191,554","FREE cancellation,• No prepayment needed"
Forever Hotel,"16.0619057868121,108.234208412468",1.8 km from centre,Beach nearby,Standard Queen Room,,2,1 out of 5,8.4,Very good,146 reviews,"VND 250,000",
Apartments Sea View,"16.053324,108.246772",3.4 km from centre,"Beachfront,Private beach",Apartment with Sea View,,4,,7.2,Good,4 reviews,"VND 1,003,200",
Sky Boutique Hotel,"16.0506713372468,108.245295127647",3.5 km from centre,"Beachfront,Private beach",Studio Apartment,,2,3 out of 5,8.6,Fabulous,78 reviews,"VND 320,000","FREE cancellation,• No prepayment needed"
Sanayen Villa & Residences,"16.0772600026183,108.244202445057",2.9 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,8.5,Very good,57 reviews,"VND 688,500","Breakfast included,FREE cancellation,• No prepayment needed"
Di Lusso Boutique Hotel,"16.0800447636937,108.223606635582",1.4 km from centre,Beach nearby,Deluxe Double Room without Window,,2,3 out of 5,8.6,Fabulous,92 reviews,"VND 770,000","Breakfast included,FREE cancellation,• No prepayment needed"
Infinity Pool - 5 min walk to beach - Sekong Apartment,"16.0747323026791,108.244020906746",2.8 km from centre,Beachfront,Apartment with Balcony,,2,,9.3,Superb,5 reviews,"VND 395,000","FREE cancellation,• No prepayment needed"
Kay Hotel Da Nang,"16.0671557719888,108.229451179504",1.1 km from centre,Beach nearby,Superior Double or Twin Room with City View,,2,3 out of 5,7.6,Good,13 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Royal Family Hotel,"16.0635336353267,108.244739770889",2.8 km from centre,Beachfront,Superior Double Room,,2,3 out of 5,8.2,Very good,203 reviews,"VND 402,200",
OYO 280 Mimosa Hotel Danang,"16.0747243507265,108.228984475136",1.3 km from centre,Beach nearby,Superior Double Room,,2,3 out of 5,7.8,Good,157 reviews,"VND 144,664","FREE cancellation,• No prepayment needed"
Majestic Luxury Hotel,"16.053178,108.244155",3.2 km from centre,Beachfront,Deluxe Double Room with Balcony,,2,3 out of 5,7.4,Good,29 reviews,"VND 275,400",
Blue-S Hotel & Apartment,"16.051544,108.245786",3.5 km from centre,Beach nearby,Bungalow with Sea View,,2,,9.3,Superb,31 reviews,"VND 306,000","FREE cancellation,• No prepayment needed"
Smile Linh Chi Hotel & Apartment,"16.035338,108.245188",4.7 km from centre,Beach nearby,Standard Triple Studio,,2,3 out of 5,8.5,Very good,6 reviews,"VND 324,000","FREE cancellation,• No prepayment needed"
Sky Star Hotel,"16.054957,108.245521",3.2 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,8.5,Very good,15 reviews,"VND 421,800","FREE cancellation,• No prepayment needed"
Danatrip Ocean View Villas Resort,"15.9754916,108.2816036",12 km from centre,Beachfront,Three-Bedroom Villa,,2,5 out of 5,,,,"VND 4,309,200",
Truong Son Tung 2 Hotel,"16.0687383116866,108.244122862816",2.7 km from centre,Beachfront,Deluxe Twin Room,,2,3 out of 5,7.7,Good,29 reviews,"VND 914,634","Breakfast included,FREE cancellation,• No prepayment needed"
MƯỜNG THANH APARTMENT,"16.0533244450399,108.246772550046",3.4 km from centre,Beachfront,Two-Bedroom Apartment,,5,,,,,"VND 1,000,000",
Ocean View Home Apartment,"16.053324,108.246772",3.4 km from centre,Beachfront,Apartment with Sea View,,6,3 out of 5,8.5,Very good,3 reviews,"VND 1,080,000","FREE cancellation,• No prepayment needed"
Citadines Blue Cove Danang,"16.094437,108.224803",3 km from centre,Beach nearby,Deluxe Studio,,2,5 out of 5,8.6,Fabulous,345 reviews,"VND 3,458,910",Breakfast included
Mai Homestay Đà Nẵng,"16.068558,108.244254",2.7 km from centre,Beachfront,One-Bedroom Apartment,,2,3 out of 5,8.2,Very good,11 reviews,"VND 189,000",
Fanta Suite Villa,"16.0716662346728,108.24285954237",2.6 km from centre,Beachfront,Standard Studio,,2,3 out of 5,8.0,Very good,26 reviews,"VND 945,000","All meals included,FREE cancellation,• No prepayment needed"
Nam Hotel & Residences,"16.0690809,108.237051",1.9 km from centre,Beach nearby,Superior King Room,,2,3 out of 5,8.9,Fabulous,298 reviews,"VND 468,000","Breakfast included,FREE cancellation,• No prepayment needed"
The Fish Village Villa,"16.1024069480963,108.232668595592",4 km from centre,Beach nearby,Superior Double Room,,2,3 out of 5,9.5,Exceptional,64 reviews,"VND 480,000",Breakfast included
Navy Hotel Danang,"16.1230154184813,108.219769214081",6 km from centre,Beachfront,Twin Room with Mountain View,,2,3 out of 5,8.0,Very good,75 reviews,"VND 400,000",Breakfast included
Red Hotel Da Nang,"16.0415070802579,108.244102478093",4 km from centre,Beach nearby,Standard King Room,,2,2 out of 5,8.4,Very good,108 reviews,"VND 250,000",
Sincero Hotel & Apartment,"16.049189,108.245761",3.6 km from centre,Beachfront,Standard Studio,,2,2 out of 5,9.3,Superb,81 reviews,"VND 468,000",
Karola Hostel,"16.063849,108.231173",1.4 km from centre,Beach nearby,Double Room with Private External Bathroom,,2,,9.0,Superb,115 reviews,"VND 250,000",
Grand Sea Hotel,"16.068522130805,108.244197964668",2.7 km from centre,Beachfront,Twin Room with Private Bathroom,,2,4 out of 5,8.5,Very good,13 reviews,"VND 1,620,000",Breakfast included
Emily Hotel & Apartment,"16.0493330019947,108.248301493254",3.8 km from centre,Beachfront,Deluxe Double Room,,2,3 out of 5,7.9,Good,665 reviews,"VND 252,000",
Sky Star Hotel,"16.054957,108.245521",3.2 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,8.5,Very good,15 reviews,"VND 421,800","FREE cancellation,• No prepayment needed"
Danatrip Ocean View Villas Resort,"15.9754916,108.2816036",12 km from centre,Beachfront,Three-Bedroom Villa,,2,5 out of 5,,,,"VND 4,309,200",
MƯỜNG THANH APARTMENT,"16.0533244450399,108.246772550046",3.4 km from centre,Beachfront,Two-Bedroom Apartment,,5,,,,,"VND 1,000,000",
Happy Sky Hotel,"16.0745856,108.2423451",2.6 km from centre,Beachfront,Superior Twin Room,,2,3 out of 5,8.4,Very good,741 reviews,"VND 252,000","FREE cancellation,• No prepayment needed"
Bao Anh Boutique Hotel,"16.0515278791393,108.245485697407",3.4 km from centre,Beachfront,Standard King Room,,2,3 out of 5,8.2,Very good,281 reviews,"VND 279,000","FREE cancellation,• No prepayment needed"
Avenis Hotel,"16.078069,108.172699",5 km from centre,Beachfront,Deluxe Twin Room,,2,3 out of 5,8.8,Fabulous,32 reviews,"VND 544,444",
May Hotel,"16.0661989353074,108.243417674869",2.6 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,8.4,Very good,256 reviews,"VND 220,000","FREE cancellation,• No prepayment needed"
F5 Homestay,"16.046917,108.24592",3.8 km from centre,Beachfront,Studio,,2,,9.1,Superb,62 reviews,"VND 330,000",
Red Hotel Da Nang,"16.0415070802579,108.244102478093",4 km from centre,Beach nearby,Standard King Room,,2,2 out of 5,8.4,Very good,108 reviews,"VND 250,000",
Le House Boutique Hotel,"16.0666172491037,108.244419123943",2.8 km from centre,Beach nearby,Premier Double Room with City View,,2,3 out of 5,8.4,Very good,153 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
Greenery Hotel,"16.06571,108.244416",2.8 km from centre,Beach nearby,Superior Twin Room,,2,3 out of 5,8.1,Very good,124 reviews,"VND 1,755,000","Breakfast included,FREE cancellation,• No prepayment needed"
Karola Hostel,"16.063849,108.231173",1.4 km from centre,Beach nearby,Double Room with Private External Bathroom,,2,,9.0,Superb,115 reviews,"VND 250,000",
96 Riverfront,"16.078651,108.223808",1.2 km from centre,Beach nearby,Apartment with Lake View,,5,,,,,"VND 2,150,000",
Do Hai Hotel,"16.0602171920262,108.214019089937",1.1 km from centre,Beach nearby,Deluxe Twin Room,,2,3 out of 5,7.2,Good,11 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Kiên Cường 2 Hotel,"16.0517292450196,108.246837259521",3.5 km from centre,Beach nearby,Deluxe Double Room,,2,3 out of 5,7.3,Good,109 reviews,"VND 400,000",
Sea Phoenix Hotel Da Nang,"16.0411237334248,108.248647749424",4.4 km from centre,Beach nearby,Superior Double or Twin Room,,2,3 out of 5,8.0,Very good,410 reviews,"VND 401,625","FREE cancellation,• No prepayment needed"
London Hotel DaNang,"16.079953,108.24577",3.1 km from centre,Beachfront,Deluxe Double Room with Garden View,,2,3 out of 5,8.8,Fabulous,52 reviews,"VND 420,000","FREE cancellation,• No prepayment needed"
Hadana Boutique Hotel Danang,"16.0714010867319,108.235327899456",1.8 km from centre,Beach nearby,Superior Double Room,,2,4 out of 5,8.9,Fabulous,196 reviews,"VND 571,597",
Talofofo Hostel,"16.056433,108.244248",3 km from centre,Beach nearby,Standard King Room,,2,1 out of 5,9.1,Superb,96 reviews,"VND 220,000","FREE cancellation,• No prepayment needed"
Mayfair Da Nang Hotel,"16.0735185554144,108.241502344608",2.5 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,8.1,Very good,171 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
Nice Hotel,"16.066849498757,108.202851691402",1.8 km from centre,Beach nearby,Small Double Room,,2,3 out of 5,7.3,Good,44 reviews,"VND 210,000",
SH Europa,"16.0552405708144,108.244674392045",3.1 km from centre,Beachfront,Superior Twin Room,,2,3 out of 5,8.1,Very good,45 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
Local White House - Ecofriendly Homestay,"16.0079223,108.2140325",6 km from centre,,Apartment with Balcony,,2,3 out of 5,9.2,Superb,28 reviews,"VND 315,000","FREE cancellation,• No prepayment needed"
Trúc Vy Hotel And Spa,"16.053611,108.209167",2 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,,,,"VND 300,000",
Anna Hotel,"16.0489703213915,108.248344659805",3.8 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,8.3,Very good,13 reviews,"VND 270,000","FREE cancellation,• No prepayment needed"
May Hotel,"16.0661989353074,108.243417674869",2.6 km from centre,Beachfront,Standard Double Room,,2,2 out of 5,8.4,Very good,256 reviews,"VND 220,000","FREE cancellation,• No prepayment needed"
OYO 1072 Dragon Hotel,"16.060338,108.222565",1 km from centre,Beach nearby,Deluxe Triple Room,,3,2 out of 5,4.0,Review score,5 reviews,"VND 199,536","FREE cancellation,• No prepayment needed"
OYO 232 Khanh Vinh Hotel Da Nang,"16.062237,108.239673",2.3 km from centre,Beach nearby,Superior Double Room,,2,2 out of 5,7.6,Good,176 reviews,"VND 227,472","FREE cancellation,• No prepayment needed"
F5 Homestay,"16.046917,108.24592",3.8 km from centre,"Beachfront,Private beach",Studio,,2,,9.1,Superb,62 reviews,"VND 330,000",
Duc Hanh Apartment,"16.070525,108.19207",3 km from centre,Beachfront,Studio,,2,,9.4,Superb,5 reviews,"VND 315,000",
Le House Boutique Hotel,"16.0666172491037,108.244419123943",2.8 km from centre,Beach nearby,Premier Double Room with City View,,2,3 out of 5,8.4,Very good,153 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
Greenery Hotel,"16.06571,108.244416",2.8 km from centre,Beach nearby,Superior Twin Room,,2,3 out of 5,8.1,Very good,124 reviews,"VND 1,755,000","Breakfast included,FREE cancellation,• No prepayment needed"
Danang Beach Homestay,"16.050118,108.241399",3.1 km from centre,Beach nearby,Deluxe Double Room with Balcony,,2,,8.8,Fabulous,13 reviews,"VND 199,000",
Song Thu hotel,"16.0741147287216,108.223598599434",800 m from centre,Beach nearby,Deluxe Double Room,,2,2 out of 5,7.5,Good,58 reviews,"VND 359,100","FREE cancellation,• No prepayment needed"
Vien Dong Guesthouse,"16.0712023356964,108.224161850926",650 m from centre,Beach nearby,Quadruple Room,,2,2 out of 5,8.2,Very good,24 reviews,"VND 630,000",
iCloud Hotel,"16.06887,108.244393",2.7 km from centre,Beach nearby,Twin Room with Private Bathroom,,2,,8.2,Very good,100 reviews,"VND 250,000",
AB Motel,"16.036550952474,108.238289603032",4.1 km from centre,Beach nearby,Deluxe Double Room,,2,2 out of 5,8.3,Very good,29 reviews,"VND 230,000",
Avalon Da Nang Hotel,"16.071063,108.234976",1.8 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,10,Exceptional,5 reviews,"VND 400,000",
Hemera Boutique Hotel,"16.0404661781739,108.247398650332",4.3 km from centre,Beach nearby,Superior Twin Room,,2,3 out of 5,6.7,Review score,8 reviews,"VND 1,395,000","Breakfast included,FREE cancellation,• No prepayment needed"
Kiên Cường 2 Hotel,"16.0517292450196,108.246837259521",3.5 km from centre,Beach nearby,Deluxe Double Room,,2,3 out of 5,7.3,Good,109 reviews,"VND 400,000",
London Hotel DaNang,"16.079953,108.24577",3.1 km from centre,Beachfront,Deluxe Double Room with Garden View,,2,3 out of 5,8.8,Fabulous,52 reviews,"VND 420,000","FREE cancellation,• No prepayment needed"
Chow-Chow,"16.073407,108.239843",2.3 km from centre,Beach nearby,Apartment with Balcony,,14,3 out of 5,8.9,Fabulous,7 reviews,"VND 3,500,000","FREE cancellation,• No prepayment needed"
Hadana Boutique Hotel Danang,"16.0714010867319,108.235327899456",1.8 km from centre,Beach nearby,Superior Double Room,,2,4 out of 5,8.9,Fabulous,196 reviews,"VND 571,597",
Apartment Luxury Near Beach,"16.053533,108.246635",3.4 km from centre,"Beachfront,Private beach",Apartment with Sea View,,3,,9.2,Superb,28 reviews,"VND 931,000",
RUBY Homestay,"16.080842,108.160319",6 km from centre,Private beach,One-Bedroom Apartment,,2,,8.8,Fabulous,108 reviews,"VND 200,000",
My An Dong Hotel,"16.0467466,108.2453835",3.7 km from centre,Beachfront,Double Room,,2,2 out of 5,7.6,Good,84 reviews,"VND 250,000",
Maple Suite Hotel & Apartment,"16.0736144734114,108.243546606152",2.7 km from centre,Beach nearby,Queen Studio,,2,2 out of 5,9.5,Exceptional,100 reviews,"VND 409,200",
Dreamy Beach - Boutique Hotel,"16.066304,108.244368",2.7 km from centre,Beach nearby,Standard King Room,,2,2 out of 5,8.4,Very good,116 reviews,"VND 262,500",
Hang Masion Hotel & Apartment,"16.055902,108.245258",3.1 km from centre,Beachfront,Superior Double Room with Garden View,,2,3 out of 5,8.9,Fabulous,31 reviews,"VND 302,500","FREE cancellation,• No prepayment needed"
SH Europa,"16.0552405708144,108.244674392045",3.1 km from centre,"Beachfront,Private beach",Superior Twin Room,,2,3 out of 5,8.1,Very good,45 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
Bostand 2 Hotel Da Nang,"16.066751,108.244447",2.8 km from centre,Beach nearby,Superior Double Room,,2,,9.4,Superb,6 reviews,"VND 256,500",
Tuyên Sơn Hotel,"16.0324527203744,108.225647807121",4.1 km from centre,Beach nearby,Twin Room,,2,1 out of 5,7.4,Good,3 reviews,"VND 450,000",
Palazzo Hotel & Apartment,"16.0491922908397,108.247881495384",3.8 km from centre,Beachfront,Superior Double Room with City View,,2,3 out of 5,7.9,Good,155 reviews,"VND 533,588","FREE cancellation,• No prepayment needed"
The Wings Danang Hotel,"16.051206,108.246234",3.5 km from centre,Beachfront,Superior Twin Room,,2,3 out of 5,8.8,Fabulous,80 reviews,"VND 352,800",Breakfast included
Sunshine Apartment in 5* resort,"15.97447,108.281872",12 km from centre,,Studio Apartment,,2,3 out of 5,7.9,Good,53 reviews,"VND 1,300,000",
Golden Line Hotel Danang,"16.053311,108.246059",3.4 km from centre,Beachfront,Superior Twin Room with City View,,2,4 out of 5,8.6,Fabulous,162 reviews,"VND 434,775","FREE cancellation,• No prepayment needed"
Tropical House Apartment Da Nang,"16.070023,108.233978",1.6 km from centre,Beach nearby,Deluxe Apartment,,2,3 out of 5,8.6,Fabulous,40 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
Hanoi Blue Hotel - The Water Front,"16.0561346706122,108.245461285114",3.1 km from centre,Beachfront,Standard double- Dayuse 2 hours (extra charge for overnight stay),,2,1 out of 5,8.2,Very good,241 reviews,"VND 144,000",
Tuan Sea View Apartment 4,"16.053799,108.247637",3.5 km from centre,Beachfront,Apartment with Sea View,,5,3 out of 5,,,,"VND 1,000,000",
Majestic Hotel Da Nang,"16.051943,108.243573",3.2 km from centre,Beachfront,Deluxe Double Room with Balcony and Sea View,,2,3 out of 5,8.6,Fabulous,76 reviews,"VND 323,000",
