hotel_name,hotel_address,hotel_distance_center,hotel_room,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Diamond Nostalgia Hotel & Spa,"21.0355704930789,105.853405537434",900 m from centre,Standard Double or Twin Room,3 out of 5,9.5,Exceptional,41 reviews,"VND 324,000","FREE cancellation,• No prepayment needed"
Hanoi view homestay,"21.028388284948,105.837286150267",1.6 km from centre,Deluxe Twin Room,,,,,"VND 461,831",
Bridge Lakeside Hotel Hanoi,"21.0297387965085,105.812502610481",4.2 km from centre,Classic Double Room - Day use offer (2 hours),3 out of 5,7.5,Good,24 reviews,"VND 338,755",
Hanoi Luxury House & Travel,"21.0397276993864,105.849016255698",1.4 km from centre,Day Use (3 Hours) - Deluxe Double or Twin Room,3 out of 5,9.4,Superb,586 reviews,"VND 230,000",
ISTAY Hotel Apartment 1,"21.0175798371731,105.77782580629",7 km from centre,Studio,3 out of 5,7.7,Good,74 reviews,"VND 550,000",
La Casa Hanoi Hotel,"21.0163551791692,105.857144594193",1.4 km from centre,Deluxe Double or Twin Room,4 out of 5,8.6,Fabulous,117 reviews,"VND 1,104,552","FREE cancellation,• No prepayment needed"
RedDoorz near Le Van Luong Street,"21.0077138,105.8092809",5 km from centre,Superior Double Room,1 out of 5,7.8,Good,18 reviews,"VND 336,960",FREE cancellation
Pegasy Apartment Westlake,"21.065981,105.828553",5 km from centre,One-Bedroom Apartment,3 out of 5,8.5,Very good,49 reviews,"VND 467,938","FREE cancellation,• No prepayment needed"
SkyLake Homestay,"21.032242,105.851695",500 m from centre,Deluxe Queen Room with Two Queen Beds,,9.0,Superb,32 reviews,"VND 455,000",
Canary Ha Noi Hotel,"21.0345318511839,105.815087556839",4 km from centre,Standard King Room,3 out of 5,7.7,Good,81 reviews,"VND 621,000","FREE cancellation,• No prepayment needed"
Stelward Prima Hotel - former Golden Legend,"21.0304683379482,105.8485481143",500 m from centre,Street View Balcony Suite,3 out of 5,9.5,Exceptional,466 reviews,"VND 532,910","FREE cancellation,• No prepayment needed"
Golden Time Hostel,"21.0280123387588,105.855647921562",350 m from centre,Double Room,,8.4,Very good,453 reviews,"VND 221,400","FREE cancellation,• No prepayment needed"
Quoc Hoa Premier Hotel,"21.0338180452919,105.847689807415",850 m from centre,Day Use 3 Hours,4 out of 5,8.6,Fabulous,161 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Little Hanoi Hostel,"21.034825946994,105.847125202417",950 m from centre,Superior Twin Room,2 out of 5,7.9,Good,289 reviews,"VND 280,000",
OYO 317 Kim Cuong Hotel 2,"20.984383539967,105.865436433378",5 km from centre,Standard Double Room,2 out of 5,8.9,Fabulous,133 reviews,"VND 321,253","FREE cancellation,• No prepayment needed"
Hotel du Monde Art,"21.041372,105.87706",3 km from centre,Superior Double or Twin Room,4 out of 5,9.0,Superb,15 reviews,"VND 1,112,000",Breakfast included
Au Viet Hotel,"21.0328572932127,105.772301793098",8 km from centre,Standard King Room,3 out of 5,8.2,Very good,86 reviews,"VND 945,000","FREE cancellation,• No prepayment needed"
Labevie Hotel,"21.0320956341793,105.855728387833",600 m from centre,Day Use (2 Hours) - Superior Queen Room,3 out of 5,9.2,Superb,776 reviews,"VND 197,760","FREE cancellation,• No prepayment needed"
Granda Duy Tan Apartment 2,"21.0290785287733,105.784057339603",7 km from centre,Studio Apartment,3 out of 5,6.8,Review score,61 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Brandi Fuji Hotel,"21.0336846,105.8061149",4.8 km from centre,Superior Double or Twin Room,3 out of 5,8.6,Fabulous,155 reviews,"VND 1,160,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hera Hotel,"20.9820516729972,105.811499677259",6 km from centre,Deluxe Room (2 Adults + 1 Child),,8.2,Very good,79 reviews,"VND 350,000",
Marina Hotel Hanoi,"21.006529,105.782091",7 km from centre,Standard Double Room,3 out of 5,8.5,Very good,23 reviews,"VND 892,500",Breakfast included
Hanoi Backpackersuite Hostel,"21.0347680389896,105.845537344566",1.1 km from centre,Deluxe Queen Room,,8.2,Very good,863 reviews,"VND 210,600",
Hilton Garden Inn Hanoi,"21.0195900321751,105.855315327644",1 km from centre,King Room,4 out of 5,7.9,Good,72 reviews,"VND 2,667,002",
Hanoi Prime Center Hotel,"21.035319,105.845505",1.1 km from centre,Deluxe Double or Twin Room with Window,3 out of 5,9.0,Superb,692 reviews,"VND 258,000","FREE cancellation,• No prepayment needed"
OYO 1145 Trang Anh Apartment,"21.01228,105.804398",5 km from centre,Standard Double Room,2 out of 5,7.7,Good,22 reviews,"VND 249,420","FREE cancellation,• No prepayment needed"
Parosand Hanoi Hotel,"21.064731,105.809632",6 km from centre,Deluxe Studio,4 out of 5,9.1,Superb,24 reviews,"VND 920,000",Breakfast included
Phuong Trang Hotel,"21.040202,105.867097",2.1 km from centre,"Phòng gường cỡ Queen, ưu đãi sử dụng trong ngày 2 giờ",1 out of 5,8.6,Fabulous,261 reviews,"VND 102,000","FREE cancellation,• No prepayment needed"
Shendo Apartment - Lancaster Hanoi,"21.029060071506,105.823635093254",3 km from centre,Studio Apartment,4 out of 5,8.8,Fabulous,24 reviews,"VND 1,111,500",
The Autumn Homestel,"21.048997,105.839796",2.7 km from centre,Deluxe Double Room (2 Adults + 1 Child),3 out of 5,7.9,Good,31 reviews,"VND 360,000",
Eclipse Legend Hotel,"21.0305952363989,105.856160223484",550 m from centre,Double or Twin Room,3 out of 5,8.0,Very good,39 reviews,"VND 733,200",Breakfast included
22HOUSING APARTMENT NEAR WESTLAKE,"21.0722137,105.8143019",6 km from centre,One-Bedroom Apartment,3 out of 5,9.9,Exceptional,7 reviews,"VND 432,000",
The Palmy Hotel & Spa,"21.0301428765696,105.850782394409",300 m from centre,Classic Double or Twin Room,4 out of 5,8.4,Very good,"1,036 reviews","VND 815,756","FREE cancellation,• No prepayment needed"
Hotel Azumaya Linh Lang,"21.036591,105.810467",4.5 km from centre,Deluxe Double Room,,8.1,Very good,26 reviews,"VND 1,447,572",Breakfast included
BOM HOMES- VINHOMES TIMES CITY -3BR- LUXURY APt,"20.9972551,105.8671399",3.8 km from centre,Three-Bedroom Apartment,3 out of 5,,,,"VND 2,000,000",
Splendid Pearlight Hanoi,"21.029001,105.848272",450 m from centre,Day Use - 4 Hours,3 out of 5,8.8,Fabulous,241 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
Bonne Nuit Hotel & Spa,"21.034835,105.845444",1.1 km from centre,Superior Queen Room,4 out of 5,8.6,Fabulous,289 reviews,"VND 540,000","Breakfast included,FREE cancellation,• No prepayment needed"
Blubiz Hotel,"21.0147180088433,105.780374407768",7 km from centre,Standard Double Room,3 out of 5,7.6,Good,26 reviews,"VND 617,500",Breakfast included
Hanoi Garden House and Travel,"21.0371707556975,105.845366252813",1.3 km from centre,Day Use 3 Hours,3 out of 5,9.4,Superb,191 reviews,"VND 269,999","FREE cancellation,• No prepayment needed"
TrangTien Hostel,"21.025146,105.854077",400 m from centre,Deluxe Double Room (2 Adults + 1 Child),,8.7,Fabulous,72 reviews,"VND 330,000",
Ping Hotel,"21.0141292991581,105.781066417694",7 km from centre,Superior Twin Room,3 out of 5,7.7,Good,121 reviews,"VND 800,000","Breakfast included,FREE cancellation,• No prepayment needed"
The Pilgrim Hotel,"21.028529,105.848297",450 m from centre,Deluxe Double Room with Balcony,3 out of 5,9.4,Superb,476 reviews,"VND 584,000",
Sunny Hotel 1,"21.0296922365642,105.812381207943",4.2 km from centre,Sunny Suite,3 out of 5,7.9,Good,36 reviews,"VND 1,845,729",Breakfast included
Hanna Studio,"21.060849,105.868776",4 km from centre,Studio with Balcony,3 out of 5,8.6,Fabulous,66 reviews,"VND 450,000",
Galliot Central Hotel,"21.0291411733085,105.849226886664",350 m from centre,Deluxe Double or Twin Room,,8.8,Fabulous,202 reviews,"VND 490,748","FREE cancellation,• No prepayment needed"
Sunset Westlake Hanoi Hotel,"21.0609333809579,105.808950662613",5 km from centre,Classic Double or Twin Room,3 out of 5,7.5,Good,52 reviews,"VND 855,000","Breakfast included,FREE cancellation,• No prepayment needed"
Artemis 5 stars Apt with cinema & shopping mall,"21.0001072441765,105.828273296356",4 km from centre,Apartment,,,,,"VND 1,600,000",
Hanoi Fantasea Hotel,"21.0322282753837,105.84852934418",650 m from centre,Superior Double Room,,7.7,Good,159 reviews,"VND 170,000","FREE cancellation,• No prepayment needed"
ISTAY Hotel Apartment 1,"21.0175798371731,105.77782580629",7 km from centre,Studio,3 out of 5,7.7,Good,74 reviews,"VND 550,000",
Hanoi Hola House,"21.0243626385986,105.847277799696",700 m from centre,Deluxe King Room,,8.8,Fabulous,115 reviews,"VND 313,000","FREE cancellation,• No prepayment needed"
A25 Hotel - 15 Hàng Than,"21.042459,105.847204",1.8 km from centre,Superior Double or Twin Room,3 out of 5,8.5,Very good,227 reviews,"VND 387,600",Breakfast included
Vietnam Cheers Hostel,"21.036539,105.851575",1 km from centre,Deluxe Family Room,2 out of 5,9.0,Superb,605 reviews,"VND 598,500","FREE cancellation,• No prepayment needed"
Hanoi Garden House and Travel,"21.0371707556975,105.845366252813",1.3 km from centre,Day Use 3 Hours,3 out of 5,9.4,Superb,191 reviews,"VND 269,999","FREE cancellation,• No prepayment needed"
SEN LUXURY HOTEL,"21.0370725468169,105.802137851715",5 km from centre,Superior Double or Twin Room,4 out of 5,8.8,Fabulous,49 reviews,"VND 1,113,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi Bonsella Cozy Hotel,"21.034489,105.851852",750 m from centre,Superior Twin Room,3 out of 5,9.6,Exceptional,145 reviews,"VND 460,456",
Alisa Hotel & Spa,"21.03056,105.85634",550 m from centre,Superior Double Room,4 out of 5,8.9,Fabulous,954 reviews,"VND 647,988",
RedDoorz near Big C Thang Long,"21.0128512322294,105.801567049507",5 km from centre,Economy Double Room,,6.3,Review score,6 reviews,"VND 229,500",FREE cancellation
Hoan Kiem Lakeview Hotel,"21.031618,105.850646",450 m from centre,Triple Room with Lake View,3 out of 5,8.6,Fabulous,102 reviews,"VND 290,000",
Thang Long Espana Hotel,"21.0424097754022,105.844878852367",1.8 km from centre,Superior Double or Twin Room,3 out of 5,8.4,Very good,37 reviews,"VND 665,550","FREE cancellation,• No prepayment needed"
Nesta Hanoi Hotel,"21.0189666023411,105.842137634754",1.4 km from centre,Business Room,4 out of 5,8.5,Very good,74 reviews,"VND 1,440,000","FREE cancellation,• No prepayment needed"
The Light Hotel,"21.0296324754126,105.845746019643",750 m from centre,Cozy Superior Double Room,4 out of 5,9.0,Superb,"1,323 reviews","VND 827,202","FREE cancellation,• No prepayment needed"
Lucky 3 Hotel,"21.0301804298419,105.847249925137",600 m from centre,Superior Double or Twin Room,3 out of 5,8.1,Very good,440 reviews,"VND 461,700","FREE cancellation,• No prepayment needed"
A25 Hotel - 12 Liên Trì,"21.0214286331612,105.846215325131",1 km from centre,Standard Double Room,2 out of 5,7.6,Good,6 reviews,"VND 414,000",
Giang Homes GreenBay G1 Apartment 3 Bedroom ( GB11115),"21.001179518932,105.782863861935",7 km from centre,Three-Bedroom Apartment,,,,,"VND 2,500,000",
Hanoi Bel Ami Hotel,"21.0280862336929,105.842949002981",1 km from centre,Deluxe Double Room,2 out of 5,8.3,Very good,174 reviews,"VND 288,800",Breakfast included
Splendid Pearlight Hanoi,"21.029001,105.848272",450 m from centre,Day Use - 4 Hours,3 out of 5,8.8,Fabulous,241 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
Drumie House - managed by Hostesk,"21.029286172088,105.850255213492",300 m from centre,Apartment,,,,,"VND 1,350,000",
C'Bon Hotel Do Quang,"21.011729,105.801371",5 km from centre,Night use from 22PM to 8AM - Standard Double Room,,8.3,Very good,24 reviews,"VND 405,000",
Hanoi Home 2 Apartments Lake View,"21.0536182301,105.833838168758",3.5 km from centre,Apartment,3 out of 5,8.5,Very good,39 reviews,"VND 560,000",
Douceur De L'Aube,"21.0431357202064,105.844390643586",1.9 km from centre,Standard Double Room,1 out of 5,8.4,Very good,125 reviews,"VND 306,000","FREE cancellation,• No prepayment needed"
London Hanoi Hotel,"21.0333628311855,105.791770225092",6 km from centre,Deluxe Room,4 out of 5,8.5,Very good,38 reviews,"VND 1,343,554",Breakfast included
DLmos Hotel,"21.0288902577585,105.768928002481",8 km from centre,Phòng nghỉ giờ trong ngày (2 giờ),3 out of 5,8.1,Very good,59 reviews,"VND 221,445","FREE cancellation,• No prepayment needed"
Hotel Đức Anh,"21.028507,105.768841",8 km from centre,Standard King Room,3 out of 5,5.8,Review score,13 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Granda Trung Hoa Apartment,"21.0143235016264,105.800238260999",5 km from centre,Studio Apartment,3 out of 5,8.1,Very good,77 reviews,"VND 504,896","FREE cancellation,• No prepayment needed"
Regal Hotel,"21.0266328556128,105.81040173769",4.4 km from centre,Deluxe Double Room,2 out of 5,7.8,Good,75 reviews,"VND 492,250","FREE cancellation,• No prepayment needed"
Bonne Nuit Hotel & Spa,"21.034835,105.845444",1.1 km from centre,Superior Queen Room,4 out of 5,8.6,Fabulous,289 reviews,"VND 540,000","Breakfast included,FREE cancellation,• No prepayment needed"
Amazing view - Langmandi House,"21.019737124529,105.847778742654",1.1 km from centre,Two-Bedroom House,4 out of 5,9.5,Exceptional,6 reviews,"VND 900,000",
Hanoi Home Hostel,"21.0349836657171,105.847412198782",950 m from centre,Superior Double Room,2 out of 5,8.7,Fabulous,225 reviews,"VND 188,328",Breakfast included
Pu Luong Panorama,"20.445169,105.150167",97 km from centre,Suite with Mountain View,,,,,"VND 2,550,000",Breakfast included
Hanoi Family Homestay,"21.035472,105.847457",1 km from centre,Day Use 3 Hours,,8.8,Fabulous,210 reviews,"VND 180,000",
SPOT ON 1099 Sao Hotel,"21.013151,105.818975",3.9 km from centre,Standard Double Room,2 out of 5,5.3,Review score,27 reviews,"VND 229,466","FREE cancellation,• No prepayment needed"
Bonjour Hanoi Hotel,"21.0368272099489,105.847193598747",1.1 km from centre,Standard King Room,,8.7,Fabulous,316 reviews,"VND 700,000","FREE cancellation,• No prepayment needed"
Hanoi Gatsby Hotel,"21.032742,105.847767",750 m from centre,Deluxe Double or Twin Room,3 out of 5,9.3,Superb,306 reviews,"VND 567,000","FREE cancellation,• No prepayment needed"
Hanoi Hotel Royal,"21.0347917247881,105.854034407969",800 m from centre,Day Use (4 Hours),3 out of 5,9.6,Exceptional,759 reviews,"VND 249,600",
Sen Hidden Charm Hotel,"21.063378,105.805625",6 km from centre,Superior Double Room,3 out of 5,9.0,Superb,111 reviews,"VND 620,000",
RedDoorz Plus near Benh Vien 108,"21.018863,105.863781",1.6 km from centre,Deluxe Room,2 out of 5,7.5,Good,25 reviews,"VND 381,600",FREE cancellation
La Beaute De Hanoi Hotel,"21.0335001017158,105.852571427822",650 m from centre,Deluxe Double or Twin Room,3 out of 5,8.9,Fabulous,513 reviews,"VND 357,000","FREE cancellation,• No prepayment needed"
Feuilles Homestay,"21.020517,105.850225",850 m from centre,Deluxe Double Room with Balcony,,9.5,Exceptional,13 reviews,"VND 648,000",
"Highrise by westlake, luxury suites managed by Cohost Club","21.065066,105.827352",4.9 km from centre,Deluxe Apartment,,8.9,Fabulous,7 reviews,"VND 1,200,000",
Hotel Mai,"21.018447,105.778509",7 km from centre,Standard King Room with City View,3 out of 5,6.7,Review score,20 reviews,"VND 805,000","Breakfast included,FREE cancellation,• No prepayment needed"
SEN LUXURY HOTEL,"21.0370725468169,105.802137851715",5 km from centre,Superior Double or Twin Room,4 out of 5,8.8,Fabulous,49 reviews,"VND 1,113,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi Royal Palace Hotel 2,"21.0299676278406,105.846710801125",650 m from centre,Day Use 3 Hours,4 out of 5,8.6,Fabulous,104 reviews,"VND 623,000",
Ben's Luxury Apartment Hà Nội,"21.0175019,105.8535156",1.2 km from centre,Deluxe Queen Studio,2 out of 5,9.9,Exceptional,7 reviews,"VND 935,000",
Hanoi Horse Hotel,"21.034373,105.854732",800 m from centre,Day Use (3 Hours) - Deluxe Double Room,3 out of 5,9.1,Superb,139 reviews,"VND 307,273","FREE cancellation,• No prepayment needed"
The Pilgrim Hotel,"21.028529,105.848297",450 m from centre,Deluxe Double Room with Balcony,3 out of 5,9.4,Superb,476 reviews,"VND 584,000",
Spring Flower Hotel,"21.0338706185738,105.849476158619",750 m from centre,Classic Double Room,3 out of 5,8.5,Very good,104 reviews,"VND 659,100","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi Charming House,"21.0319074993055,105.847640680287",700 m from centre,Day Use Offer  - 3 Hours,3 out of 5,7.9,Good,341 reviews,"VND 150,000","FREE cancellation,• No prepayment needed"
MICHI HOUSE 3,"21.034215,105.832504",2.2 km from centre,Deluxe Apartment,3 out of 5,7.7,Good,101 reviews,"VND 423,000",
Lieber Hotel 2,"20.969863,105.788342",9 km from centre,Superior Double Room,3 out of 5,8.0,Very good,80 reviews,"VND 440,000",
The Q Boutique Hotel,"21.042611,105.844494",1.9 km from centre,Day Use Offer (6 Hours) - Superior Room,4 out of 5,8.9,Fabulous,26 reviews,"VND 730,000","FREE cancellation,• No prepayment needed"
V House 5 Serviced Apartment,"21.0199199763525,105.778387980536",7 km from centre,Standard Double Room,,9.2,Superb,43 reviews,"VND 550,000",
ARL Trinh Cong Son Hotel,"21.0787531411047,105.819071214958",6 km from centre,One-Bedroom Apartment,3 out of 5,8.7,Fabulous,25 reviews,"VND 554,700",
The Pearl Hotel,"21.0217831955546,105.818169402308",3.6 km from centre,Standard Double Room,3 out of 5,8.1,Very good,46 reviews,"VND 747,500","Breakfast included,FREE cancellation,• No prepayment needed"
HANA Stay,"21.0362365432034,105.808418232441",4.7 km from centre,King Studio,3 out of 5,8.7,Fabulous,12 reviews,"VND 548,505","FREE cancellation,• No prepayment needed"
OYO 887 Star Hotel,"21.041264,105.77798",7 km from centre,Standard Double Room,3 out of 5,7.7,Good,42 reviews,"VND 279,351","FREE cancellation,• No prepayment needed"
Khách sạn Công Đoàn Quảng Bá,"21.0681094378782,105.822546796365",5 km from centre,Deluxe Twin Room with Lake View,3 out of 5,6.8,Review score,16 reviews,"VND 966,000",Breakfast included
Bayhomes Skylake Serviced Apartment,"21.0203446370952,105.781962634888",7 km from centre,Apartment with Mountain View,,8.8,Fabulous,8 reviews,"VND 1,600,000",
New Era Hotel & Villa,"21.0405673015954,105.867283344269",2.1 km from centre,Premium Deluxe Room,4 out of 5,8.7,Fabulous,70 reviews,"VND 5,600,000",All-inclusive
Hanoi Ping Luxury Hotel,"21.0139745629879,105.781122744083",7 km from centre,Deluxe Double Room,4 out of 5,7.7,Good,63 reviews,"VND 900,000",Breakfast included
Hanna Nice Studio,"21.0629256503549,105.87361542934",4.5 km from centre,One-Bedroom Apartment,,9.0,Superb,8 reviews,"VND 500,000",
RedDoorz Plus near Cau Giay Park,"21.0325882501499,105.789774992556",6 km from centre,Superior Double Room,3 out of 5,7.9,Good,79 reviews,"VND 439,200",FREE cancellation
Hanoi Sun And River Homestay,"21.0262817487041,105.84987272875",350 m from centre,One-Bedroom Apartment,3 out of 5,8.8,Fabulous,41 reviews,"VND 420,000",
Jeju Hanoi Hotel,"21.0092502851481,105.796776490105",6 km from centre,Superior Double Room,3 out of 5,9.2,Superb,70 reviews,"VND 654,500","FREE cancellation,• No prepayment needed"
Mirr Homestay Hanoi,"21.0761196710718,105.815180325808",6 km from centre,Deluxe Double Room,3 out of 5,8.3,Very good,18 reviews,"VND 280,000",
Ngoc Han Hanoi Hotel,"21.009592,105.794442",6 km from centre,Triple Room with Balcony,2 out of 5,8.4,Very good,43 reviews,"VND 630,000",
Lenid De Ho Guom Hotel,"21.0246900410005,105.851804316044",400 m from centre,Deluxe Double or Twin Room,3 out of 5,7.1,Good,20 reviews,"VND 812,000",Breakfast included
Brandi Gate Hotel & Spa,"21.045712,105.805092",5 km from centre,Superior Double or Twin Room,,8.6,Fabulous,49 reviews,"VND 1,154,140",Breakfast included
Authentic Hanoi Hotel,"21.0304533166695,105.855213403702",450 m from centre,Superior Double or Twin Room,4 out of 5,8.0,Very good,79 reviews,"VND 2,010,400",
Narcissus Hotel & Apartment,"21.022667,105.842394",1.2 km from centre,Superior Studio,4 out of 5,9.4,Superb,93 reviews,"VND 850,000","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi Endless Hotel,"21.0341715933182,105.853476524226",750 m from centre,Standard Double Room,3 out of 5,8.9,Fabulous,127 reviews,"VND 355,696","FREE cancellation,• No prepayment needed"
Rainbow Building,"21.018267,105.850429",1.1 km from centre,Two-Bedroom Apartment,,,,,"VND 1,000,000",
Newstyle Hanoi Hotel & Apartment - 12 ngõ 80 Trần Duy Hưng,"21.012639,105.800771",5 km from centre,Standard Double Room,3 out of 5,9.1,Superb,16 reviews,"VND 442,000",
Pegasy Apartment Westlake,"21.065981,105.828553",5 km from centre,One-Bedroom Apartment,3 out of 5,8.5,Very good,49 reviews,"VND 467,938","FREE cancellation,• No prepayment needed"
"LIKE HOME TRUNG HOA NHAN CHINH, LE VAN LUONG","21.0070549,105.8075622",5 km from centre,Three-Bedroom Apartment,3 out of 5,7.9,Good,24 reviews,"VND 949,365",
V-Studio Apartment 3,"21.0118814771683,105.776823163032",8 km from centre,Deluxe Studio,3 out of 5,8.2,Very good,39 reviews,"VND 580,000","FREE cancellation,• No prepayment needed"
Cong Doan Viet Nam Hotel,"21.0206264659604,105.844111642853",1.2 km from centre,Standard Twin Room,3 out of 5,9.2,Superb,32 reviews,"VND 1,058,400","Breakfast included,FREE cancellation,• No prepayment needed"
Vong Xua Hotel,"20.9964062082363,105.842781350332",3.6 km from centre,Deluxe Double Room,3 out of 5,9.1,Superb,190 reviews,"VND 547,200",
ISTAY Hotel Apartment 5,"21.0105816559856,105.776886530221",8 km from centre,Superior Apartment,3 out of 5,8.1,Very good,87 reviews,"VND 487,500",
ĐỨC TRỌNG HOTEL,"20.999071,105.841833",3.4 km from centre,Superior Room - Day Use 2 Hours,3 out of 5,9.3,Superb,14 reviews,"VND 299,750","FREE cancellation,• No prepayment needed"
The Queen Hotel & Spa 2,"21.029428,105.84839",450 m from centre,Standard Double Room,2 out of 5,8.3,Very good,834 reviews,"VND 227,205",
First Eden Hotel - Hang Bun,"21.041997279112,105.845204591624",1.8 km from centre,Superior Double or Twin Room,3 out of 5,8.5,Very good,57 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Fukurai Boutique Apartments Ha Noi,"21.033528,105.814003",4 km from centre,Apartment with Balcony,3 out of 5,8.8,Fabulous,58 reviews,"VND 1,400,000","FREE cancellation,• No prepayment needed"
A25 Hotel - 185 Lò Đúc,"21.023884,105.854226",500 m from centre,Standard Double Room,,6.8,Review score,29 reviews,"VND 414,000",Breakfast included
Shendo Apartment - Lancaster Hanoi,"21.029060071506,105.823635093254",3 km from centre,Studio Apartment,4 out of 5,8.8,Fabulous,24 reviews,"VND 1,111,500",
An Hotel,"21.039672412731,105.847889461824",1.4 km from centre,Standard Twin Room - Ground floor,2 out of 5,8.8,Fabulous,195 reviews,"VND 327,600","FREE cancellation,• No prepayment needed"
Jeju Hanoi Hotel,"21.0092502851481,105.796776490105",6 km from centre,Superior Double Room,3 out of 5,9.2,Superb,70 reviews,"VND 654,500","FREE cancellation,• No prepayment needed"
H & M Hill house,"20.945653,105.5049436",37 km from centre,Two-Bedroom Villa,,,,,"VND 2,275,000",
Au Coeur d'Hanoi Apartment,"21.023035970632,105.847690711639",750 m from centre,Au Coeur Deluxe Double Room with City View,3 out of 5,8.3,Very good,37 reviews,"VND 774,000","FREE cancellation,• No prepayment needed"
Beryl Palace Hotel and Spa,"21.0290838703955,105.844964683056",800 m from centre,Superior Double or Twin Room,4 out of 5,10,Exceptional,32 reviews,"VND 473,670","FREE cancellation,• No prepayment needed"
Unique Serviced Apartment,"21.0091291429537,105.807271490807",5 km from centre,Studio Apartment,3 out of 5,8.3,Very good,28 reviews,"VND 675,000","FREE cancellation,• No prepayment needed"
Lam's Garden House,"21.0874820305079,105.801150965607",8 km from centre,Queen Room with Garden View,3 out of 5,9.4,Superb,14 reviews,"VND 450,000",Breakfast included
Golden Sail Hotel,"21.035697,105.851478",900 m from centre,Superior Double Room,3 out of 5,9.0,Superb,928 reviews,"VND 1,480,500","FREE cancellation,• No prepayment needed"
SunriseStays Serviced Apartments,"21.0185168876072,105.856373626984",1.1 km from centre,Two-Bedroom Apartment,4 out of 5,9.0,Superb,58 reviews,"VND 1,047,600",
NNT Hotel,"21.042307,105.786983",7 km from centre,Superior Double Room,3 out of 5,8.7,Fabulous,6 reviews,"VND 468,000",
Capsule Hanoi Hostel,"21.038254,105.829404",2.6 km from centre,Deluxe Double Room,,7.9,Good,149 reviews,"VND 180,000","FREE cancellation,• No prepayment needed"
Hanoi Morning Hotel,"21.0316349859725,105.850554406643",500 m from centre,Superior Double Room,3 out of 5,8.7,Fabulous,241 reviews,"VND 486,000",
Minimalism Home,"21.052533,105.810249",5 km from centre,Studio with Balcony,,8.4,Very good,105 reviews,"VND 313,500",
Hanoi Elpis Central hotel,"21.034039,105.854336",750 m from centre,Superior Double Room,3 out of 5,9.3,Superb,169 reviews,"VND 370,240","FREE cancellation,• No prepayment needed"
Elegant Studio Yet Kieu,"21.020036,105.842591",1.4 km from centre,Studio Apartment,3 out of 5,8.4,Very good,46 reviews,"VND 675,000",
Hanoian Central Hotel & Spa,"21.0376483358387,105.847086310387",1.2 km from centre,Superior Double Room,4 out of 5,9.5,Exceptional,198 reviews,"VND 1,057,480","FREE cancellation,• No prepayment needed"
Homey Apartment 2,"21.018257,105.776398",8 km from centre,Deluxe Double Room,3 out of 5,8.3,Very good,14 reviews,"VND 540,000",
Lake House Studio,"21.0114754,105.839662",2.2 km from centre,Apartment with Lake View,3 out of 5,8.9,Fabulous,59 reviews,"VND 820,000",
Sen Hotel,"21.0356555956604,105.80400198698",5 km from centre,Deluxe Twin Room,3 out of 5,8.7,Fabulous,53 reviews,"VND 1,000,000",Breakfast included
Hanoi Boutique House,"21.037572,105.852043",1.1 km from centre,Deluxe Double Room,2 out of 5,8.8,Fabulous,434 reviews,"VND 252,000",
LUXURY APARTMENT VINHOMES SKYLAKE 5min to KEANGNAM,"21.018603549818,105.781985719049",7 km from centre,One-Bedroom Apartment,4 out of 5,9.2,Superb,20 reviews,"VND 1,440,000","FREE cancellation,• No prepayment needed"
QMP Vinhomes Ocean Park,"20.995369797943,105.948897558861",10 km from centre,Two-Bedroom Apartment,3 out of 5,,,,"VND 1,480,000","FREE cancellation,• No prepayment needed"
Hanoi Genial Hotel,"21.040169,105.848246",1.4 km from centre,Superior Double or Twin Room,3 out of 5,9.1,Superb,273 reviews,"VND 356,801",
Fortuna Hotel Hanoi,"21.022484314853,105.818882882595",3.5 km from centre,Deluxe King Room,4 out of 5,7.3,Good,85 reviews,"VND 1,809,000",Breakfast included
Pegasy Suites Lakeside,"21.074648994742,105.822189325561",6 km from centre,One-Bedroom Apartment,4 out of 5,9.0,Superb,12 reviews,"VND 871,177",
RedDoorz near Truong Chinh Street,"21.00415,105.824943",3.9 km from centre,Superior Double Room,3 out of 5,4.4,Review score,9 reviews,"VND 350,625",FREE cancellation
6 Le Thanh Tong Building,"21.022303,105.857353",850 m from centre,Double Room with Garden View,3 out of 5,8.5,Very good,80 reviews,"VND 735,000","FREE cancellation,• No prepayment needed"
Times City Homestay,"20.993692,105.869483",4.2 km from centre,One-Bedroom Apartment,4 out of 5,8.0,Very good,13 reviews,"VND 1,250,000",
Glory Hotel,"21.013893,105.781291",7 km from centre,Standard Double Room,2 out of 5,7.3,Good,29 reviews,"VND 630,000","Breakfast included,FREE cancellation,• No prepayment needed"
