hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Jomo,"10.789935,106.686483",2.5 km from centre,,Deluxe Apartment,,2,,9.4,Superb,28 reviews,"VND 884,000","FREE cancellation,• No prepayment needed"
Classy Indochine - The Riverside,"10.7901433828476,106.709907395701",2.5 km from centre,,Superior Suite,,2,3 out of 5,8.3,Very good,86 reviews,"VND 495,000",
Kelly Serviced Apartment Thao Dien,"10.8064456821204,106.730057448149",5 km from centre,,Studio Apartment,,2,3 out of 5,7.8,Good,80 reviews,"VND 440,000","FREE cancellation,• No prepayment needed"
RedDoorz Quynh Giang near HIECC Tan Binh,"10.795965,106.659336",5 km from centre,,Superior Double Room,,2,2 out of 5,8.0,Very good,366 reviews,"VND 396,900",
A&EM Phan Boi Chau,"10.7732196776392,106.698384582996",200 m from centre,,Senior Deluxe Double Room,,2,3 out of 5,7.6,Good,220 reviews,"VND 822,500","Breakfast included,FREE cancellation,• No prepayment needed"
Symphony Hotel,"10.773965,106.69676",350 m from centre,,Superior Double Room without Window,,2,3 out of 5,7.0,Good,33 reviews,"VND 388,889","Breakfast included,FREE cancellation,• No prepayment needed"
OYO 414 Saigon Home,"10.769616,106.668341",3.3 km from centre,,Standard Double Room,,2,2 out of 5,7.9,Good,140 reviews,"VND 319,260","FREE cancellation,• No prepayment needed"
RedDoorz near Tan Dinh Market 3,"10.790465,106.686768",2.5 km from centre,,Superior Double Room,,2,3 out of 5,5.4,Review score,26 reviews,"VND 408,240",
NTA Serviced Apartments,"10.7871060234131,106.694473113218",1.8 km from centre,,Studio Suite,,2,4 out of 5,9.1,Superb,93 reviews,"VND 958,100","FREE cancellation,• No prepayment needed"
OYO 560 Le Ngan Phung Hotel,"10.7993248035649,106.691288830688",3.2 km from centre,,Standard Double Room,,2,2 out of 5,5.9,Review score,45 reviews,"VND 249,421",
Aquari Hotel,"10.7773512263477,106.70534491539",1.1 km from centre,,Superior Double or Twin Room,,2,3 out of 5,8.4,Very good,128 reviews,"VND 675,000","FREE cancellation,• No prepayment needed"
SECC 3 APARTMENT,"10.73287,106.708118",4.5 km from centre,,Deluxe Double Room with Balcony,,2,3 out of 5,7.9,Good,161 reviews,"VND 540,000","FREE cancellation,• No prepayment needed"
RedDoorz near Tan Huong Market 2,"10.78639,106.619697",8 km from centre,,Standard Double Room,,2,2 out of 5,7.1,Good,69 reviews,"VND 207,506",
"The Millennium Arrivals-Luxury service apartment-10 stars -Best infinity pool - Bui Vien, Ben Thanh","10.7635078,106.6994461",900 m from centre,,Apartment,,2,4 out of 5,9.3,Superb,24 reviews,"VND 1,259,496",
Le Saigon Hotel,"10.8095156465029,106.665556162475",5 km from centre,,Standard Double Room-No Window,,2,3 out of 5,8.0,Very good,226 reviews,"VND 564,706",
First Hotel,"10.7954497975588,106.659444272518",5 km from centre,,Deluxe New Wing,,2,4 out of 5,7.9,Good,194 reviews,"VND 1,602,250","Breakfast included,FREE cancellation,• No prepayment needed"
Central Apartments - Free Pool&Gym - RiverGate Residence Building,"10.76277,106.6988962",1 km from centre,,One-Bedroom Apartment,,2,,9.2,Superb,77 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Michael Apartment Scenic Valley,"10.72405,106.716133",5 km from centre,,Two-Bedroom Apartment,,4,,9.2,Superb,12 reviews,"VND 1,489,600",
Long Hostel,"10.7668852110643,106.689466212303",1.1 km from centre,,Double Room,,2,1 out of 5,9.0,Superb,848 reviews,"VND 252,000",
Winston Hotel Riverside,"10.840074,106.741955",9 km from centre,,Standard King Room,,2,3 out of 5,8.2,Very good,26 reviews,"VND 450,000",
Smiley Apartment 8,"10.745668,106.68726",3.1 km from centre,,Studio Apartment,,2,3 out of 5,7.4,Good,41 reviews,"VND 251,160",
Vietdream Hostel,"10.766946,106.692838",800 m from centre,,Mixed Dormitory Room,,2,,7.7,Good,205 reviews,"VND 120,000",
RedDoorz near Him Lam,"10.7408895294634,106.695523479424",3.5 km from centre,,Economy Double Room,,2,2 out of 5,7.8,Good,75 reviews,"VND 347,760",
Hotel Equatorial Ho Chi Minh City,"10.7632647311757,106.678984165192",2.3 km from centre,,Deluxe Double or Twin Room,,2,5 out of 5,8.2,Very good,304 reviews,"VND 1,537,650",
Royal Dragon Boutique Hotel,"10.795599,106.659118",5 km from centre,,Premier Double Room with City View,,2,3 out of 5,8.3,Very good,189 reviews,"VND 722,000",Breakfast included
Victory Airport Hotel,"10.812829,106.668714",5 km from centre,,Standard King Room,,2,3 out of 5,8.7,Fabulous,353 reviews,"VND 495,000","FREE cancellation,• No prepayment needed"
Gia Vien Hotel,"10.7686243170785,106.694168150425",600 m from centre,,Day Use 3 hours - Double Room,,2,3 out of 5,8.2,Very good,359 reviews,"VND 255,000","FREE cancellation,• No prepayment needed"
SUPERTRAMP'S HOUSE,"10.767037,106.685004",1.6 km from centre,,Standard Studio,,2,2 out of 5,7.3,Good,47 reviews,"VND 280,000",
"Luxury apartment, Great view 2 Br Apartment","10.7307149762836,106.716887777016",5 km from centre,,Apartment,,2,3 out of 5,8.7,Fabulous,45 reviews,"VND 1,080,000","FREE cancellation,• No prepayment needed"
Vien Dong District 7 Phu My Hung,"10.7301881293743,106.707023978233",4.7 km from centre,,Connecting Room,,2,2 out of 5,8.0,Very good,61 reviews,"VND 900,000","FREE cancellation,• No prepayment needed"
Kelly Homestay in Vinhomes Central Park,"10.795478,106.719256",3.5 km from centre,,One-Bedroom Apartment,,3,,8.6,Fabulous,6 reviews,"VND 1,090,000",
Glenwood Suites,"10.8072310833502,106.731854072422",5 km from centre,,Two-Bedroom Apartment,,4,3 out of 5,8.4,Very good,28 reviews,"VND 1,093,937",
Anh Sao Xanh Hotel,"10.7737059684676,106.628616364418",7 km from centre,,Superior Double Room,,2,1 out of 5,8.0,Very good,211 reviews,"VND 395,000",
Sunrise Central Hotel,"10.7734594565693,106.696488261223",300 m from centre,,Deluxe Double Room No Window,,2,3 out of 5,8.0,Very good,273 reviews,"VND 554,040","FREE cancellation,• No prepayment needed"
Aqua Long Son Hotel,"10.772195,106.652947",5 km from centre,,Standard Double Room,,2,2 out of 5,6.9,Review score,29 reviews,"VND 251,100",
Aurora Serviced Apartments,"10.776146,106.690129",1.1 km from centre,,Standard Studio,,2,3 out of 5,8.9,Fabulous,148 reviews,"VND 1,197,000","FREE cancellation,• No prepayment needed"
Spacious Saigon - Infinity Pool & Gym,"10.7618131539409,106.699544745226",1.1 km from centre,,Studio Apartment,,2,4 out of 5,9.1,Superb,95 reviews,"VND 741,600","FREE cancellation,• No prepayment needed"
OYO 372 Vy Hà Hotel,"10.765765,106.663529",3.9 km from centre,,Standard Double Room,,2,2 out of 5,7.2,Good,62 reviews,"VND 274,362","FREE cancellation,• No prepayment needed"
RedDoorz @ Nguyen Kiem Street,"10.8087350258912,106.678571948479",4.7 km from centre,,Standard Double Room,,2,3 out of 5,7.4,Good,184 reviews,"VND 324,000",
Bonita Boutique Trịnh Văn Cấn,"10.7674471838041,106.696541905403",500 m from centre,,Twin Room with Shared Toilet,,2,2 out of 5,8.1,Very good,165 reviews,"VND 525,000",
Smiley Apartment 2,"10.7482322180565,106.687371432781",2.9 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.2,Good,35 reviews,"VND 259,200","FREE cancellation,• No prepayment needed"
Hotel De Lucas,"10.844968,106.631584",10 km from centre,,Standard King Room,,2,2 out of 5,8.0,Very good,47 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
"Gem Villa 204B7, 6Bedr, 6 Bathroom, Dist2","10.8134342,106.732622",6 km from centre,,Villa with Private Pool,,16,3 out of 5,,,,"VND 6,300,000",
Aqua Kim Long Hotel,"10.802583,106.676134",4.2 km from centre,,Standard Double Room,,2,2 out of 5,6.0,Review score,57 reviews,"VND 222,270",
The Tomato Apartment,"10.801596,106.737342",5 km from centre,,Duplex Apartment,,4,4 out of 5,9.2,Superb,91 reviews,"VND 1,147,500","FREE cancellation,• No prepayment needed"
Silk Hotel near Tan Son Nhat Airport,"10.8147250245979,106.671198914017",5 km from centre,,Deluxe Double Room,,2,3 out of 5,8.3,Very good,227 reviews,"VND 510,300",
Bo's House,"10.802987,106.718518",4.2 km from centre,,Deluxe King Room,,2,,9.1,Superb,133 reviews,"VND 444,800",
My Friends Hotel,"10.756376,106.682512",2.5 km from centre,,Standard Double Room with Shared Bathroom,,2,,7.7,Good,227 reviews,"VND 483,000","FREE cancellation,• No prepayment needed"
Ngoc Linh Hotel,"10.819119,106.696684",5 km from centre,,Standard Double Room,,2,2 out of 5,7.9,Good,150 reviews,"VND 276,210",
GEM Apartment,"10.8095822103481,106.751531909115",7 km from centre,,Deluxe Apartment,,2,3 out of 5,9.2,Superb,165 reviews,"VND 505,237","FREE cancellation,• No prepayment needed"
Infinity Pool Signature - Saigon Rivergate,"10.762287,106.699052",1.1 km from centre,,Studio Apartment,,2,3 out of 5,8.9,Fabulous,123 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
Vinhomes Central Park 6 Capitalland,"10.79577,106.723654",3.9 km from centre,,One-Bedroom Apartment,,3,4 out of 5,9.0,Superb,39 reviews,"VND 950,000",
Bluesky Serviced Apartment Airport Plaza,"10.8152676550705,106.666986644268",6 km from centre,,Studio Apartment,,2,4 out of 5,8.6,Fabulous,228 reviews,"VND 1,188,000","FREE cancellation,• No prepayment needed"
TeeUp Home - Luxury Serviced Apartment With Infinity Pool&Gym,"10.762351,106.698947",1.1 km from centre,,Studio Apartment,,2,3 out of 5,8.9,Fabulous,266 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
7s Huong Mai Hotel Quan 3,"10.775735,106.677092",2.4 km from centre,,Standard Queen Room,,2,3 out of 5,8.3,Very good,37 reviews,"VND 431,250",
Palago Hotel,"10.7680419871401,106.691923141479",800 m from centre,,Day Use Offer (4 hours) same day stay - Extra charge for overnight stay,,2,3 out of 5,8.5,Very good,8 reviews,"VND 191,400",
Asian Hotel,"10.7771799579168,106.702013611794",800 m from centre,,Superior Double/Twin Room with Internal View,,2,3 out of 5,7.2,Good,104 reviews,"VND 750,000",
Diamond Suite Hai Ba Trung,"10.790731271191,106.688232421875",2.5 km from centre,,Deluxe Apartment,,2,4 out of 5,8.5,Very good,172 reviews,"VND 540,000",Breakfast included
Sophia Hotel,"10.7801099521066,106.703829467297",1.1 km from centre,,Superior Double Room,,2,3 out of 5,7.8,Good,106 reviews,"VND 769,500","FREE cancellation,• No prepayment needed"
Classy Indochine - The Riverside,"10.7901433828476,106.709907395701",2.5 km from centre,,Superior Suite,,2,3 out of 5,8.3,Very good,86 reviews,"VND 495,000",
Kelly Serviced Apartment Thao Dien,"10.8064456821204,106.730057448149",5 km from centre,,Studio Apartment,,2,3 out of 5,7.8,Good,80 reviews,"VND 440,000","FREE cancellation,• No prepayment needed"
Ha Hien Signature Hotel,"10.7746741578858,106.69785618782",400 m from centre,,Superior Double or Twin Room,,2,3 out of 5,7.6,Good,39 reviews,"VND 444,150","FREE cancellation,• No prepayment needed"
SoLex Hotel,"10.801016759767,106.642411660049",6 km from centre,,Deluxe Double Room,,2,3 out of 5,8.4,Very good,108 reviews,"VND 743,850",
The Reverie Saigon Residential Suites,"10.7738649679427,106.705059711639",800 m from centre,,One-Bedroom Suite,,2,5 out of 5,9.5,Exceptional,15 reviews,"VND 9,222,190",Breakfast included
OYO 414 Saigon Home,"10.769616,106.668341",3.3 km from centre,,Standard Double Room,,2,2 out of 5,7.9,Good,140 reviews,"VND 319,260","FREE cancellation,• No prepayment needed"
Saigon Hotel Dong Du,"10.7758704099242,106.704132556915",850 m from centre,,Superior Double or Twin Room,,2,3 out of 5,8.1,Very good,111 reviews,"VND 1,008,000",Breakfast included
OYO 560 Le Ngan Phung Hotel,"10.7993248035649,106.691288830688",3.2 km from centre,,Standard Double Room,,2,2 out of 5,5.9,Review score,45 reviews,"VND 249,421",
Sunrise City 3 Bed Room Full Furniture,"10.743221,106.700986",3.2 km from centre,,Apartment,,6,,,,,"VND 2,900,000",
RIVER GATE RESIDENCE 4 NEAR BÙI VIỆN-FOOD STREET,"10.7619406,106.6994216",1.1 km from centre,,Studio Apartment,,3,4 out of 5,8.8,Fabulous,8 reviews,"VND 700,000","FREE cancellation,• No prepayment needed"
Awesome CBD Luxury Apartment Icon56 Rooftop Pool (1BR-2BR-3BR),"10.7662547997579,106.702724865607",800 m from centre,,Deluxe Apartment,,2,4 out of 5,8.8,Fabulous,"2,214 reviews","VND 698,400",
Greenwood Villa Saigon,"10.7892231467767,106.72762247908",3.8 km from centre,,Double Room with Garden View,,2,3 out of 5,8.9,Fabulous,245 reviews,"VND 720,000",
RedDoorz Plus near Nowzone Plaza,"10.757544,106.684511",2.2 km from centre,,Double Room,,2,3 out of 5,7.4,Good,147 reviews,"VND 410,400",
TD Central Hotel,"10.772385,106.69509",400 m from centre,,Deluxe Suite,,4,3 out of 5,8.0,Very good,216 reviews,"VND 1,418,620",
Infinity Pool Signature - Saigon Rivergate,"10.762287,106.699052",1.1 km from centre,,Studio Apartment,,2,4 out of 5,8.9,Fabulous,123 reviews,"VND 720,000","FREE cancellation,• No prepayment needed"
7s Happy Hotel Quan 10,"10.766598,106.677403",2.4 km from centre,,Deluxe Queen Room,,2,,8.3,Very good,20 reviews,"VND 536,625",
Lotus Saigon Hotel,"10.7767715481884,106.683388352394",1.8 km from centre,,Deluxe Window/ Balcony,,2,4 out of 5,7.6,Good,486 reviews,"VND 1,087,500","FREE cancellation,• No prepayment needed"
Feli Home - Close to Landmark 81,"10.793354475705,106.719683140396",3.4 km from centre,,Deluxe Double Room,,2,,8.3,Very good,58 reviews,"VND 350,000",
Hoang Long Son 2,"10.798477,106.733814",5 km from centre,,Double Room,,2,,7.0,Good,61 reviews,"VND 324,000",
OYO 1108 Iboss Hotel,"10.737451,106.691801",3.9 km from centre,,Standard Double Room,,2,2 out of 5,8.2,Very good,30 reviews,"VND 299,305","FREE cancellation,• No prepayment needed"
Dlux Saigon,"10.7898128715746,106.688218551273",2.4 km from centre,,Superior Double Room,,2,3 out of 5,8.0,Very good,88 reviews,"VND 439,000",
Palago Hotel,"10.7680419871401,106.691923141479",800 m from centre,,Day Use Offer (4 hours) same day stay - Extra charge for overnight stay,,2,3 out of 5,8.5,Very good,8 reviews,"VND 191,400",
C'Lavie Hotel - Saigon Airport Hotel,"10.7859713795962,106.666710622358",3.9 km from centre,,Standard Double Room,,2,3 out of 5,8.1,Very good,124 reviews,"VND 540,000",
THT Apartment,"10.8124482186083,106.732622750996",5 km from centre,,Deluxe Apartment,,2,3 out of 5,9.1,Superb,98 reviews,"VND 665,100",
OYO 245 Amura Hotel,"10.7040872841813,106.729306241325",8 km from centre,,Standard Double Room,,2,2 out of 5,7.8,Good,204 reviews,"VND 220,488","FREE cancellation,• No prepayment needed"
Cupid Hotel 2,"10.7964098,106.6886846",3 km from centre,,Superior Double Room,,2,,8.1,Very good,83 reviews,"VND 468,000","FREE cancellation,• No prepayment needed"
Republic Suites Saigon Airport,"10.802380730886,106.654676338623",5 km from centre,,Family Suite,,2,3 out of 5,9.1,Superb,20 reviews,"VND 1,458,000","FREE cancellation,• No prepayment needed"
Hùng Phát Hotel,"10.737609,106.691505",3.9 km from centre,,Standard Double Room,,2,3 out of 5,8.1,Very good,74 reviews,"VND 232,000",
Tan Hoang Long Hotel,"10.7747031420222,106.704044044018",750 m from centre,,Standard Double Room,,2,2 out of 5,8.7,Fabulous,213 reviews,"VND 531,000",
Enjoy Hotel 7,"10.734372,106.68998",4.2 km from centre,,Standard Double Room,,2,4 out of 5,7.0,Good,8 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Happy Coffee Guesthouse,"10.8001680028294,106.685917675495",3.5 km from centre,,Small Double Room,,2,3 out of 5,8.7,Fabulous,100 reviews,"VND 350,000",
HYN HOUSES,"10.777652071254,106.67810773586",2.4 km from centre,,One-Bedroom Apartment,,2,3 out of 5,8.6,Fabulous,112 reviews,"VND 500,668","FREE cancellation,• No prepayment needed"
A25 Hotel - 180 Nguyễn Trãi,"10.769127,106.689898",1 km from centre,,Superior Double Room,,2,,6.7,Review score,16 reviews,"VND 800,000","Breakfast included,FREE cancellation,• No prepayment needed"
Atlas Hotel & Apartments,"10.729611,106.707132",4.8 km from centre,,Apartment - Basement,,2,3 out of 5,8.6,Fabulous,86 reviews,"VND 454,000",
Ocean Melody Serviced Apartment,"10.8090969,106.6725611",5 km from centre,,Two-Bedroom Apartment,,2,3 out of 5,8.6,Fabulous,7 reviews,"VND 1,598,000",
RedDoorz near Gia Dinh International Hospital 4,"10.8101225336451,106.689738254314",4.4 km from centre,,Standard Double Room,,2,2 out of 5,6.1,Review score,18 reviews,"VND 286,875",
Vuông Tròn homestay,"10.7671962294355,106.685070734779",1.6 km from centre,,Deluxe Room,,2,,8.4,Very good,139 reviews,"VND 274,400",
Iris Hotel,"10.8064565366198,106.664226390144",5 km from centre,,Deluxe Double Room,,2,3 out of 5,7.4,Good,73 reviews,"VND 800,000",
RedDoorz Plus Amore Hotel Nguyen Trai Street,"10.770241,106.691498",800 m from centre,,Standard Double Room,,2,3 out of 5,9.2,Superb,16 reviews,"VND 468,720",
Ngan Ha Apartment,"10.733846856266,106.708425341104",4.3 km from centre,,Standard Double Room,,2,2 out of 5,9.4,Superb,74 reviews,"VND 799,000","FREE cancellation,• No prepayment needed"
RedDoorz Plus near Nguyen Hue Walking Street,"10.766159,106.706222",1.1 km from centre,,Superior Double Room,,2,3 out of 5,8.5,Very good,147 reviews,"VND 442,800","FREE cancellation,• No prepayment needed"
Tropical House,"10.7877596105387,106.675702191471",3.1 km from centre,,Deluxe Apartment,,2,3 out of 5,8.4,Very good,44 reviews,"VND 500,000",
A&EM 280 Le Thanh Ton Hotel & Spa,"10.7717976880324,106.695399150285",350 m from centre,,Deluxe Room,,2,3 out of 5,7.7,Good,143 reviews,"VND 1,015,750","Breakfast included,FREE cancellation,• No prepayment needed"
Senses Central Hotel,"10.772407,106.694322",450 m from centre,,Deluxe Room,,2,3 out of 5,7.5,Good,85 reviews,"VND 304,000","FREE cancellation,• No prepayment needed"
Golden Tree Hotel & Apartment,"10.726569,106.709841",5 km from centre,,Standard Double Room,,2,,8.2,Very good,11 reviews,"VND 650,000",
Masteri Thao Dien 2BRS T5A16-08,"10.8025392,106.7457742",6 km from centre,,Two-Bedroom Apartment,,4,,,,,"VND 1,400,000",
OYO 568 Hoang Long,"10.7785738420006,106.667270897553",3.5 km from centre,,Standard Double Room,,2,2 out of 5,6.6,Review score,63 reviews,"VND 269,374",
Sunny Serviced Apartment,"10.7787031441063,106.702876673611",950 m from centre,,Standard Apartment,,2,3 out of 5,8.6,Fabulous,85 reviews,"VND 724,480",
Golden Star Hotel,"10.7787424493754,106.703006029129",1 km from centre,,Standard  Double Room,,2,2 out of 5,7.1,Good,84 reviews,"VND 567,000",Breakfast included
Vinh Saigon Apartments,"10.7339459266374,106.709389908523",4.3 km from centre,,Budget Double Room - Basement,,2,,9.0,Superb,26 reviews,"VND 216,000",
THE SIX HOTEL-Hoang Long Son 3,"10.8244661610583,106.719226208462",6 km from centre,,Standard King Room,,2,2 out of 5,6.9,Review score,92 reviews,"VND 252,000",
NGAN HA Hotel,"10.753062,106.668269",3.9 km from centre,,Deluxe Double Room,,2,2 out of 5,8.0,Very good,41 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
HANAN home at Saigon downtown,"10.76297,106.698661",950 m from centre,,Studio Apartment,,2,3 out of 5,9.2,Superb,97 reviews,"VND 900,000","FREE cancellation,• No prepayment needed"
Cactusland Villa Near Bui Vien Street,"10.761065,106.687043",1.7 km from centre,,Deluxe Queen Studio,,2,3 out of 5,9.1,Superb,72 reviews,"VND 507,692",
Minh Tam Hotel & Spa 3/2,"10.7739838076302,106.678321659565",2.2 km from centre,,Deluxe Double Room,,2,3 out of 5,7.5,Good,63 reviews,"VND 900,000","Breakfast included,FREE cancellation,• No prepayment needed"
Lá Hotel,"10.739684,106.675852",4.3 km from centre,,Deluxe Suite with Balcony,,2,3 out of 5,8.2,Very good,24 reviews,"VND 400,000",
The Tomato Apartment,"10.801596,106.737342",5 km from centre,,Duplex Apartment,,4,4 out of 5,9.2,Superb,91 reviews,"VND 1,147,500","FREE cancellation,• No prepayment needed"
Bro Hotel,"10.7344123997213,106.62731554084",8 km from centre,,Double Room,,2,3 out of 5,8.0,Very good,176 reviews,"VND 340,000",
Winston Hotel Riverside,"10.840074,106.741955",9 km from centre,,Standard King Room,,2,3 out of 5,8.2,Very good,26 reviews,"VND 450,000",
Smiley Apartment 8,"10.745668,106.68726",3.1 km from centre,,Studio Apartment,,2,3 out of 5,7.4,Good,41 reviews,"VND 251,160",
Vietdream Hostel,"10.766946,106.692838",800 m from centre,,Mixed Dormitory Room,,2,,7.7,Good,205 reviews,"VND 120,000",
Lila Hotel & Serviced Apartment,"10.7322610469845,106.707729571411",4.5 km from centre,,Deluxe Queen Studio,,2,,9.0,Superb,28 reviews,"VND 415,650",
Jack Apartment 64,"10.7324322523449,106.70879105106",4.5 km from centre,,Apartment,,2,3 out of 5,9.0,Superb,52 reviews,"VND 750,000",
KAY'S HOME-Vinhomes Luxury Apartment,"10.789461,106.714371",2.7 km from centre,,Standard Apartment,,2,,9.0,Superb,8 reviews,"VND 1,200,000",
SUPERTRAMP'S HOUSE,"10.767037,106.685004",1.6 km from centre,,Standard Studio,,2,3 out of 5,7.3,Good,47 reviews,"VND 280,000",
Duc Minh Hotel,"10.7950835667502,106.659286033066",5 km from centre,,Deluxe Twin Room,,2,2 out of 5,8.2,Very good,3 reviews,"VND 418,500","FREE cancellation,• No prepayment needed"
Anh Sao Xanh Hotel,"10.7737059684676,106.628616364418",7 km from centre,,Superior Double Room,,2,1 out of 5,8.0,Very good,211 reviews,"VND 395,000",
Golden Tree Hotel & Apartment,"10.726569,106.709841",5 km from centre,,Standard Double Room,,2,,8.2,Very good,11 reviews,"VND 650,000",
Aqua Long Son Hotel,"10.772195,106.652947",5 km from centre,,Standard Double Room,,2,2 out of 5,6.9,Review score,29 reviews,"VND 251,100",
OYO 372 Vy Hà Hotel,"10.765765,106.663529",3.9 km from centre,,Standard Double Room,,2,2 out of 5,7.2,Good,62 reviews,"VND 274,362","FREE cancellation,• No prepayment needed"
Sen Boutique House,"10.8103586539131,106.734632690807",5 km from centre,,Apartment - Ground Floor,,2,3 out of 5,9.2,Superb,97 reviews,"VND 900,000",
Wow! Home by Christine,"10.788897,106.714463",2.6 km from centre,,One-Bedroom Apartment,,2,,7.9,Good,18 reviews,"VND 812,500",
Vinhomes Central Park-Luxury Arpartment,"10.793907,106.720324",3.5 km from centre,,Studio Apartment,,2,3 out of 5,7.8,Good,66 reviews,"VND 1,300,000",
Smiley Apartment 2,"10.7482322180565,106.687371432781",2.9 km from centre,,One-Bedroom Apartment,,2,3 out of 5,7.2,Good,35 reviews,"VND 259,200","FREE cancellation,• No prepayment needed"
Cititel Central Saigon,"10.7722447503526,106.694857478142",400 m from centre,,Superior Double Room - Pool Access,,2,3 out of 5,8.3,Very good,189 reviews,"VND 895,900",
Hotel De Lucas,"10.844968,106.631584",10 km from centre,,Standard King Room,,2,2 out of 5,8.0,Very good,47 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
LuxHomes Saigon - Vinhomes Central Park,"10.795215604319,106.720449050186",3.6 km from centre,,One-Bedroom Apartment,,2,3 out of 5,9.0,Superb,61 reviews,"VND 1,225,500",
RedDoorz Plus near Ben Thanh Market,"10.7637506076739,106.695381138554",950 m from centre,,Economy Double Room,,2,3 out of 5,7.0,Good,90 reviews,"VND 299,625",
Bao Long Hotel,"10.810751,106.709032",4.5 km from centre,,Double Room,,2,1 out of 5,7.4,Good,86 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Royal Dragon Boutique Hotel,"10.795599,106.659118",5 km from centre,,Premier Double Room with City View,,2,3 out of 5,8.3,Very good,189 reviews,"VND 722,000",Breakfast included
Hanh Chuong Hotel,"10.7685809049249,106.694313122684",550 m from centre,,Superior Double Room,,2,1 out of 5,7.8,Good,38 reviews,"VND 324,900",
OYO 959 Lalastay,"10.787038,106.689692",2 km from centre,,Standard Double Room,,2,,7.7,Good,108 reviews,"VND 250,418","FREE cancellation,• No prepayment needed"
Khách sạn Hoa Anh Anh,"10.8240188584103,106.639815134148",8 km from centre,,Standard Double Room,,2,,7.3,Good,23 reviews,"VND 219,240",
Lotus Boutique Hotel,"10.7681336843856,106.698373317686",400 m from centre,,Junior Deluxe Double Room,,2,4 out of 5,8.5,Very good,"1,859 reviews","VND 750,000","FREE cancellation,• No prepayment needed"
Cuu Kim Son Hotel,"10.794731,106.666717",4.3 km from centre,,Superior Queen Room,,2,,8.7,Fabulous,150 reviews,"VND 510,000","FREE cancellation,• No prepayment needed"
Hoang Lan Hotel,"10.778689,106.68835",1.4 km from centre,,Deluxe Double Room,,2,3 out of 5,9.2,Superb,515 reviews,"VND 1,020,000","FREE cancellation,• No prepayment needed"
Khanh Lai Hotel,"10.76137,106.654176",5 km from centre,,Standard Double Room,,2,1 out of 5,9.4,Superb,12 reviews,"VND 418,000",
Hoàng Quân Hotel,"10.777168,106.630688",7 km from centre,,King Room,,2,2 out of 5,6.5,Review score,27 reviews,"VND 390,000",
RedDoorz @ Cau Ong Lanh,"10.763075,106.699003",950 m from centre,,Standard Double Room,,2,2 out of 5,7.4,Good,16 reviews,"VND 331,200",
Thien Phu Hotel,"10.8431673,106.6394028",10 km from centre,,Standard Double Room,,2,2 out of 5,7.3,Good,13 reviews,"VND 364,865","FREE cancellation,• No prepayment needed"
The Royal Homies - Phu My Hung,"10.7333866442759,106.709882484795",4.5 km from centre,,Superior Queen Room - Basement,,2,2 out of 5,9.6,Exceptional,25 reviews,"VND 538,200",
Aloha Hotel,"10.751086,106.616934",9 km from centre,,Standard Double Room,,2,2 out of 5,7.6,Good,33 reviews,"VND 245,000",
"RIVERGATE - Luxury Apartments across D1 - FREE Pool,Gym,Netflix","10.7626721801523,106.698532104492",1 km from centre,,Studio Apartment,,2,3 out of 5,8.1,Very good,212 reviews,"VND 900,000","FREE cancellation,• No prepayment needed"
Botanist Lab Minihotel by CIRCADIAN,"10.792944,106.687474",2.7 km from centre,,Deluxe Queen Room,,2,,8.5,Very good,6 reviews,"VND 605,000",
MILLENIUM SAIGON RIVERSIDE with BITEXCO VIEW,"10.7635078,106.6994461",900 m from centre,,Studio with Balcony,,2,,9.8,Exceptional,15 reviews,"VND 1,147,500","FREE cancellation,• No prepayment needed"
RedDoorz Plus near Gia Dinh International Hospital 2,"10.811086,106.689547",4.5 km from centre,,Economy Double Room,,2,3 out of 5,8.2,Very good,90 reviews,"VND 378,000",
SILA Urban Living,"10.7809866150418,106.690512300594",1.4 km from centre,,Deluxe Studio,,2,4 out of 5,9.1,Superb,164 reviews,"VND 1,932,000",
1991's Home,"10.759339682743,106.688355353752",1.8 km from centre,,Deluxe Double Room,,2,3 out of 5,8.9,Fabulous,20 reviews,"VND 330,000",
Kiyo House Apartment,"10.779393,106.704864",1.1 km from centre,,Studio,,2,,6.8,Review score,4 reviews,"VND 400,000",
Palago Hotel,"10.7680419871401,106.691923141479",800 m from centre,,Day Use Offer (4 hours) same day stay - Extra charge for overnight stay,,2,3 out of 5,8.5,Very good,8 reviews,"VND 191,400",
"Home Away Homestay, City Center, D1","10.7674428723848,106.690639080322",950 m from centre,,Queen Room,,2,,9.4,Superb,21 reviews,"VND 246,750",
