hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Yen Huynh Guest House,"10.2281416328048,103.98868560791",,,Superior King Room,,2,3 out of 5,7.9,Good,6 reviews,"VND 461,850","FREE cancellation,• No prepayment needed"
Bungalow Yen Trinh,"10.2545989206193,103.979254404816",,,King Room with Garden View,,3,,7.6,Good,62 reviews,"VND 300,000",
Nice Phu Quoc Hotel,"10.1932854705437,103.965997432858",,,Superior Double Room,,2,2 out of 5,,,,"VND 810,000",
Huỳnh Hương Guesthouse,"10.383111,104.486933",,,Deluxe Double Room with Balcony,,2,3 out of 5,8.1,Very good,111 reviews,"VND 280,000",
The Palm Tree Guesthouse,"10.1940115850616,103.96571950639",,,Standard Bungalow,,2,3 out of 5,9.1,Superb,76 reviews,"VND 649,800","FREE cancellation,• No prepayment needed"
NHÀ NGHĨ ĐOÀN NGA,"10.213571,103.963001",,,Budget Double Room,,2,,,,,"VND 350,000",
HOANG BAO VY - Night Market Guesthouse,"10.217289,103.960131",,,Double Room,,2,,8.5,Very good,53 reviews,"VND 375,000",Breakfast included
7s Sang Sang Hotel Phu Quoc,"10.147194,103.995627",,,Queen Room,,2,3 out of 5,8.5,Very good,6 reviews,"VND 404,100","FREE cancellation,• No prepayment needed"
Rever Bungalow,"10.2000348767618,103.964430340584",,,Economy Double Room,,2,,9.0,Superb,35 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
BAYYA HOTEL PHU QUOC,"10.129051,103.982695",,,Standard Double Room,,2,2 out of 5,7.3,Good,15 reviews,"VND 399,000",
Phu Quoc Blue Hotel,"10.2313751076237,103.992318660021",,,King Room with Garden View,,2,,8.4,Very good,12 reviews,"VND 346,500",
NHÀ NGHỈ VIỆT NGA,"10.378251,104.48491",,,Deluxe Double Room (2 Adults + 1 Child),,2,,6.8,Review score,9 reviews,"VND 400,000",
Palace Hotel,"10.0070673489818,105.079481005669",,,Standard Twin Room,,2,2 out of 5,6.8,Review score,46 reviews,"VND 700,000","FREE cancellation,• No prepayment needed"
Quoc Dung Hotel,"9.96906160000002,105.104472413492",,,Double Room,,2,,7.9,Good,13 reviews,"VND 460,000",
Huynh Gia Bungalow,"10.1937222244091,103.968397378922",,,King Room with Garden View,,2,2 out of 5,8.4,Very good,26 reviews,"VND 310,000",
Mayfair Valley,"10.2611047037087,103.938410282135",,,Deluxe Double Room,,2,2 out of 5,8.3,Very good,54 reviews,"VND 455,000",
Kim Hồng Nhật Guest House,"10.2162527207472,103.961273431778",,,Double Room,,2,,7.7,Good,16 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Oscar Hotel,"10.2224576554303,103.973378213345",,,King Room with Garden View,,2,2 out of 5,8.4,Very good,8 reviews,"VND 320,000",
Thư's House Phú Quốc,"10.187885,103.970963",,,One-Bedroom Apartment,,2,,10,Exceptional,8 reviews,"VND 357,700",
Gentle Wind Homestay Phu Quoc,"10.196972,103.968412",,,Deluxe Double Room,,2,,8.6,Fabulous,43 reviews,"VND 360,000",
Hung Kiet Guesthouse,"10.3780887225901,104.483598905705",,,Standard Double Room,,2,,7.9,Good,41 reviews,"VND 300,000",
Ngan Giang Guesthouse,"10.2171858821991,103.95994697791",,,Standard Double Room,,2,2 out of 5,8.8,Fabulous,41 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
A74 Hotel Phu Quoc,"10.206646,103.9627",,,Superior Twin Room,,2,3 out of 5,,,,"VND 571,141",Breakfast included
Cát Khuê Motel,"10.185694,103.99905",,,Quadruple Room with Garden View,,4,,,,,"VND 450,000",
Sky Hotel,"10.036293,104.030778",,,Double Room,,2,,,,,"VND 650,000",Breakfast included
Bon Bon Bungalow,"10.1949308783587,103.964594976166",,,Double or Twin Room with Balcony,,2,,,,,"VND 382,500","FREE cancellation,• No prepayment needed"
An Binh Minh,"10.2585488108629,103.945170890807",,,Standard Double Room,,2,3 out of 5,,,,"VND 600,000",
Phượng Tường,"10.289879,103.98402",,,Double Room,,2,,,,,"VND 250,000",
Sunrise Hotel Hà Tiên,"10.3813799679739,104.475666986725",,,Double Room with Balcony,,2,,8.4,Very good,6 reviews,"VND 450,000",
Hoa Trà Bugalow and Homestay,"10.180573,104.044967",,,One-Bedroom Chalet,,2,,,,,"VND 225,000",
Resort Villa Liên Tho,"10.242587,104.010456",,,Deluxe Queen Room with Two Queen Beds,,2,,,,,"VND 595,000",
Bamboo Garden Resort,"10.1878851,103.9709634",,,Double Room with Garden View,,2,,,,,"VND 385,000",
Nhật Thanh Hostel,"10.17481288046,104.018248433205",,,Double Room with Private Bathroom,,2,,,,,"VND 220,000",
Bong Hong Xanh Villa,"10.233753,103.994416",,,Standard King Room,,2,,,,,"VND 350,000",
Mango House,"9.808927,104.656532",,,Mixed Dormitory Room,,2,,,,,"VND 880,000",Breakfast included
Suối Mây Garden Resort And Spa,"10.185198,104.001431",,,Standard Double Room,,2,3 out of 5,,,,"VND 595,000",
NIGHT SEA HOTEL,"10.200459,103.966396",,,Superior Double or Twin Room with Garden View,,2,3 out of 5,,,,"VND 950,000",Breakfast included
Leaf Hotel Phú Quốc,"10.178635,103.983214",,,Standard Double Room,,2,,,,,"VND 252,000",
Santa Garden Resort,"10.188651,103.965844",,,Twin Room with Garden View,,2,4 out of 5,,,,"VND 2,040,000","Breakfast included,FREE cancellation,• No prepayment needed"
HARRY I,"10.036994,104.018844",,,Deluxe Double Room,,2,3 out of 5,,,,"VND 585,000",Breakfast included
Phiiulinh Phu Quoc Hotel,"10.128979,103.982625",,,Superior Double Room,,2,3 out of 5,,,,"VND 553,834",
Tiên Sơn Guest House,"10.230488,103.967445",,,Deluxe Double Room,,2,,,,,"VND 270,000",
Hotel Cloud 7,"10.222427,103.975637",,,Standard King Room,,2,,,,,"VND 350,000",
MÂY HOMESTAY,"10.135165,103.981627",,,Deluxe Room (2 Adults + 1 Child),,3,,,,,"VND 600,000",
Nhà Nghỉ Minh Quân,"10.377954242624,104.484209402336",,,Family Room,,2,,,,,"VND 455,000",
Cosiana Resort,"10.2441635076415,104.078544974327",,,Deluxe Double Room with Ocean View,,2,3 out of 5,8.9,Fabulous,183 reviews,"VND 1,350,000","FREE cancellation,• No prepayment needed"
Yu Kun Kun,"10.263048,103.939376",,,Budget Double Room,,2,,,,,"VND 250,000",
An An Boutique Bungalows Ong Lang with full private Kitchen,"10.26573,103.934555",,,Bungalow,,2,,,,,"VND 1,050,000",
Nhà Của Cá,"10.185198,104.001431",,,Double Room,,2,,,,,"VND 450,000",
Homestay vân tiến,"10.021507,105.091097",,,Deluxe Double Room with Sea View,,24,,,,,"VND 2,400,000",
Quoc Vinh Hotel,"9.968867,105.09978",,,Deluxe Double Room,,4,2 out of 5,,,,"VND 700,000",
Hoa Binh Phu Quoc Resort,"10.2084634473352,103.961281478405",,,Superior Twin Room,,2,4 out of 5,7.4,Good,6 reviews,"VND 1,154,480","FREE cancellation,• No prepayment needed"
Sunny Backpackers,"10.20067820686,103.968810439111",,,Standard Double Room with Fan,,2,1 out of 5,7.7,Good,16 reviews,"VND 250,000",
FINE9 HOSTEL,"10.217306,103.96032",,,Single Bed in 10-Bed Dormitory Room,2 ×,1,,9.2,Superb,47 reviews,"VND 380,000",
