hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Babylon Garden Hotel & Spa,"21.0312876399524,105.855674737434",550 m from centre,,Deluxe Double Room,,2,4 out of 5,9.3,Superb,"1,373 reviews","VND 618,750",
Quoc Hoa Premier Hotel,"21.0338180452919,105.847689807415",850 m from centre,,Deluxe Room,,2,4 out of 5,8.6,Fabulous,161 reviews,"VND 670,320","FREE cancellation,• No prepayment needed"
DLmos Hotel,"21.0288902577585,105.768928002481",8 km from centre,,Twin Room,,2,3 out of 5,8.0,Very good,61 reviews,"VND 1,425,000",
The Poppy Villa & Hotel,"21.012226,105.848368",1.8 km from centre,,Superior Double or Twin Room with City View,,2,3 out of 5,8.7,Fabulous,83 reviews,"VND 413,000",
Galliot Central Hotel,"21.0291411733085,105.849226886664",350 m from centre,,Deluxe Double or Twin Room,,2,,8.8,Fabulous,202 reviews,"VND 490,748","FREE cancellation,• No prepayment needed"
Hanoi HM Boutique Hotel,"21.0320483802508,105.853904485703",500 m from centre,,Deluxe Double or Twin Room with City View,,2,3 out of 5,8.4,Very good,338 reviews,"VND 333,233",
Regal Hotel,"21.0266328556128,105.81040173769",4.4 km from centre,,Executive Suite,,2,2 out of 5,7.9,Good,78 reviews,"VND 720,500","FREE cancellation,• No prepayment needed"
Giang Homes GreenBay G1 Apartment 3 Bedroom ( GB11115),"21.001179518932,105.782863861935",7 km from centre,,Three-Bedroom Apartment,,6,,,,,"VND 2,500,000",
Spring Hotel Hanoi,"21.02854,105.7857",6 km from centre,,Classic Double or Twin Room,,2,4 out of 5,8.8,Fabulous,55 reviews,"VND 972,000","FREE cancellation,• No prepayment needed"
Aurora Central,"21.03172,105.850858",500 m from centre,,Deluxe Double or Twin Room,,2,4 out of 5,9.3,Superb,13 reviews,"VND 840,000",
Hanoi View 2 Hotel,"21.027665,105.839694",1.4 km from centre,,Standard Double Room,,2,2 out of 5,8.4,Very good,352 reviews,"VND 318,067",
Feuilles Homestay,"21.020517,105.850225",850 m from centre,,Deluxe Double Room with Balcony,,2,,9.5,Exceptional,13 reviews,"VND 648,000",
Hanoi La Vision Hotel,"21.0337078916888,105.847805142403",800 m from centre,,Day Use Offer (4 Hours) - Superior Double Room,,2,3 out of 5,8.6,Fabulous,319 reviews,"VND 240,000","FREE cancellation,• No prepayment needed"
Unique Serviced Apartment,"21.0091291429537,105.807271490807",5 km from centre,,Studio Apartment,,2,3 out of 5,8.3,Very good,28 reviews,"VND 625,000","FREE cancellation,• No prepayment needed"
An Nguyen Building,"21.0452824078183,105.841047146627",2.3 km from centre,,Standard Studio Apartment,,2,4 out of 5,9.0,Superb,147 reviews,"VND 467,500","FREE cancellation,• No prepayment needed"
6 Le Thanh Tong Building,"21.022303,105.857353",850 m from centre,,Penthouse Apartment,,6,3 out of 5,8.5,Very good,80 reviews,"VND 2,200,000",
Hacinco Hotel,"21.0142169328576,105.814693272114",4.2 km from centre,,Superior Double or Twin Room,,2,3 out of 5,6.7,Review score,52 reviews,"VND 850,000","FREE cancellation,• No prepayment needed"
Lenid De Ho Guom Hotel,"21.0246900410005,105.851804316044",400 m from centre,,Deluxe Double or Twin Room,,2,3 out of 5,7.1,Good,20 reviews,"VND 812,000",Breakfast included
First Eden Hotel - Hang Bun,"21.041997279112,105.845204591624",1.8 km from centre,,Superior Double or Twin Room,,2,3 out of 5,8.5,Very good,57 reviews,"VND 375,000","FREE cancellation,• No prepayment needed"
Reddoorz near Tran Duy Hung Street 3,"21.0112,105.80837",5 km from centre,,Superior Double Room,,2,2 out of 5,6.6,Review score,37 reviews,"VND 302,400",
An Hotel,"21.039672412731,105.847889461824",1.4 km from centre,,Standard Twin Room - Ground floor,,2,2 out of 5,8.8,Fabulous,195 reviews,"VND 327,600","FREE cancellation,• No prepayment needed"
Victor Hanoi Hotel,"21.032606,105.798581",5 km from centre,,Superior Double Room,,2,3 out of 5,9.0,Superb,228 reviews,"VND 500,004","FREE cancellation,• No prepayment needed"
Shendo Apartment - Lancaster Hanoi,"21.029060071506,105.823635093254",3 km from centre,,Studio Apartment,,2,4 out of 5,8.8,Fabulous,24 reviews,"VND 1,111,500",
Sakura Hotel 3,"21.0293257220168,105.808435758266",4.6 km from centre,,Superior Double Room - Smoking,,2,,7.5,Good,58 reviews,"VND 1,080,000","Breakfast included,FREE cancellation,• No prepayment needed"
Ngoc Han Hanoi Hotel,"21.009592,105.794442",6 km from centre,,Double Room,,2,2 out of 5,8.4,Very good,43 reviews,"VND 455,000",
Fukurai Boutique Apartments Ha Noi,"21.033528,105.814003",4 km from centre,,Apartment with Balcony,,2,3 out of 5,8.8,Fabulous,58 reviews,"VND 1,400,000","FREE cancellation,• No prepayment needed"
MayFlower Hotel- Central Old Quarter,"21.036894,105.847986",1.1 km from centre,,Day Use (3 Hours) - Deluxe Double Room,,2,3 out of 5,9.1,Superb,413 reviews,"VND 186,300","FREE cancellation,• No prepayment needed"
Marigold Hotel,"21.0398104545513,105.849116485949",1.4 km from centre,,Day use 2 hours (extra charge for overnight stay),,2,3 out of 5,9.6,Exceptional,66 reviews,"VND 260,000","FREE cancellation,• No prepayment needed"
Hanoi Emerald Waters Hotel Valley,"21.031349,105.855393",550 m from centre,,Deluxe Twin Room,,2,4 out of 5,9.7,Exceptional,47 reviews,"VND 1,289,600","FREE cancellation,• No prepayment needed"
Brandi Gate Hotel & Spa,"21.045712,105.805092",5 km from centre,,Superior Double or Twin Room,,2,,8.6,Fabulous,49 reviews,"VND 1,154,140","Breakfast included,FREE cancellation,• No prepayment needed"
Titanic 2 Hotel,"21.0593199852996,105.783620007769",7 km from centre,,Superior Twin Room,,2,3 out of 5,8.4,Very good,129 reviews,"VND 350,000",
Sen Hotel,"21.0356555956604,105.80400198698",5 km from centre,,Deluxe King Room,,2,3 out of 5,8.7,Fabulous,53 reviews,"VND 1,000,000",Breakfast included
Blue Home Serviced Apartment Hanoi,"21.0362045396658,105.798801978657",5 km from centre,,One-Bedroom Apartment,,2,3 out of 5,9.2,Superb,240 reviews,"VND 576,000","FREE cancellation,• No prepayment needed"
Little Hanoi Hotel,"21.0269908715217,105.851254463196",150 m from centre,,Day Use Offer (3 Hours) - Double Room,,2,2 out of 5,8.5,Very good,387 reviews,"VND 199,000",
Dream Hotel and Apartment,"21.0172141357809,105.829018879623",2.7 km from centre,,Deluxe Double Studio,,2,4 out of 5,8.3,Very good,58 reviews,"VND 1,116,794",
Hotel de La Seine,"21.025856,105.838929",1.4 km from centre,,Superior Double Room,,2,3 out of 5,9.0,Superb,70 reviews,"VND 785,900",Breakfast included
Hilton Garden Inn Hanoi,"21.0195900321751,105.855315327644",1 km from centre,,Twin Room,,2,4 out of 5,7.9,Good,72 reviews,"VND 2,665,324",
Sen Hidden Charm Hotel,"21.063378,105.805625",6 km from centre,,Superior Double Room,,2,3 out of 5,9.0,Superb,111 reviews,"VND 620,000",
Blubiz Hotel,"21.0147180088433,105.780374407768",7 km from centre,,Standard Double Room,,2,3 out of 5,7.6,Good,26 reviews,"VND 617,500",Breakfast included
OYO 1055 Hong Anh Motel,"21.018188,105.816412",3.9 km from centre,,Budget Double Room,,2,2 out of 5,5.7,Review score,24 reviews,"VND 249,420","FREE cancellation,• No prepayment needed"
Airport Classic Hotel & Travel,"21.204831,105.829855",19 km from centre,,Superior Double Room,,2,3 out of 5,9.7,Exceptional,21 reviews,"VND 500,000",
Hanoi Boutique House,"21.037572,105.852043",1.1 km from centre,,Deluxe Double Room,,2,2 out of 5,8.8,Fabulous,434 reviews,"VND 252,000",
OYO 605 Laguna04,"21.059133,105.833429",4 km from centre,,Standard Double Room,,2,2 out of 5,7.8,Good,84 reviews,"VND 208,516",
22Housing 60 Linh Lang,"21.035443,105.810285",4.5 km from centre,,Two-Bedroom Apartment,,4,4 out of 5,9.4,Superb,25 reviews,"VND 688,500","FREE cancellation,• No prepayment needed"
SPOT ON 693 Hoang Long Hotel,"21.0711454098768,105.790765285492",8 km from centre,,Standard Double Room,,2,2 out of 5,8.0,Very good,43 reviews,"VND 179,582",
Authentic Hanoi Hotel,"21.0304533166695,105.855213403702",450 m from centre,,Superior Double or Twin Room,,2,4 out of 5,8.0,Very good,79 reviews,"VND 1,226,400",
HANA Stay,"21.0362365432034,105.808418232441",4.7 km from centre,,King Studio,,2,3 out of 5,8.7,Fabulous,12 reviews,"VND 548,505","FREE cancellation,• No prepayment needed"
Lotte The Residence,"21.032201,105.8126",4.2 km from centre,,One-Bedroom Apartment,,2,4 out of 5,9.5,Exceptional,33 reviews,"VND 3,432,450",
Hanoi Home 2 Apartments Lake View,"21.0536182301,105.833838168758",3.5 km from centre,,Apartment,,2,3 out of 5,8.5,Very good,39 reviews,"VND 560,000",
Apartment Kim Ma,"21.028869,105.810515",4.3 km from centre,,Superior Apartment,,2,,,,,"VND 750,000",
RedDoorz Plus near Cau Giay Park,"21.0325882501499,105.789774992556",6 km from centre,,Standard Double Room,,2,3 out of 5,7.9,Good,79 reviews,"VND 396,000",
ISTAY Hotel Apartment 5,"21.0105816559856,105.776886530221",8 km from centre,,Superior Apartment,,2,3 out of 5,8.1,Very good,87 reviews,"VND 487,500",
Nesta Hanoi Hotel,"21.0189666023411,105.842137634754",1.4 km from centre,,Business Room,,2,4 out of 5,8.5,Very good,74 reviews,"VND 984,150","Breakfast included,FREE cancellation,• No prepayment needed"
London Hanoi Hotel,"21.0333628311855,105.791770225092",6 km from centre,,Deluxe Room,,2,4 out of 5,8.5,Very good,40 reviews,"VND 1,343,554",Breakfast included
Bonne Nuit Hotel & Spa,"21.034835,105.845444",1.1 km from centre,,Superior Queen Room,,2,4 out of 5,8.6,Fabulous,289 reviews,"VND 425,000","Breakfast included,FREE cancellation,• No prepayment needed"
The Autumn Homestel,"21.048997,105.839796",2.7 km from centre,,Deluxe Double Room (2 Adults + 1 Child),,2,3 out of 5,7.8,Good,34 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Hanoi Larosa Hotel,"21.0278245695713,105.840729475021",1.2 km from centre,,Superior Double Room,,2,4 out of 5,8.7,Fabulous,120 reviews,"VND 942,000",
Narcissus Hotel & Apartment,"21.022667,105.842394",1.2 km from centre,,Superior Studio,,2,4 out of 5,9.4,Superb,93 reviews,"VND 850,000","Breakfast included,FREE cancellation,• No prepayment needed"
Brandi Gate Hotel & Spa,"21.045712,105.805092",5 km from centre,,Superior Double or Twin Room,,2,,8.6,Fabulous,49 reviews,"VND 1,154,140","Breakfast included,FREE cancellation,• No prepayment needed"
Ping Hotel,"21.0141292991581,105.781066417694",7 km from centre,,Superior Twin Room,,2,3 out of 5,7.7,Good,121 reviews,"VND 800,000","Breakfast included,FREE cancellation,• No prepayment needed"
Lotus Legend Hotel,"20.9757484327102,105.781939182103",9 km from centre,,Deluxe Double Room,,2,3 out of 5,7.2,Good,37 reviews,"VND 1,120,000","Breakfast included,FREE cancellation,• No prepayment needed"
RedDoorz near Le Van Luong Street,"21.0077138,105.8092809",5 km from centre,,Superior Double Room,,2,1 out of 5,7.9,Good,19 reviews,"VND 302,400",
Nusmile's Homestay & Travel,"21.0283449713453,105.850276611114",250 m from centre,,Day Use 3 Hours,,2,,9.0,Superb,549 reviews,"VND 157,250","FREE cancellation,• No prepayment needed"
Douceur De L'Aube,"21.0431357202064,105.844390643586",1.9 km from centre,,Standard Double Room,,2,1 out of 5,8.4,Very good,125 reviews,"VND 306,000","FREE cancellation,• No prepayment needed"
V-Studio Apartment 3,"21.0118814771683,105.776823163032",8 km from centre,,Deluxe Studio,,2,3 out of 5,8.2,Very good,39 reviews,"VND 580,000",
Ann's Hotel & Apartment,"21.020966,105.779029",7 km from centre,,Studio,,2,3 out of 5,8.5,Very good,14 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
An Phu Nguyen Hoang Hotel,"21.0301394751111,105.775313723976",8 km from centre,,Superior Double Room,,2,3 out of 5,8.5,Very good,64 reviews,"VND 495,000",
Smile Hotel,"21.0447081419065,105.843065858368",2.1 km from centre,,Standard King Room,,2,3 out of 5,7.2,Good,21 reviews,"VND 423,000",
Avocado apartment,"21.0174866,105.8472265",1.3 km from centre,,Two-Bedroom Apartment,,5,3 out of 5,8.1,Very good,16 reviews,"VND 719,100",
Hanoi Gatsby Hotel,"21.032742,105.847767",750 m from centre,,Deluxe Double or Twin Room,,2,3 out of 5,9.3,Superb,306 reviews,"VND 420,000","FREE cancellation,• No prepayment needed"
Artemis 5 stars Apt with cinema & shopping mall,"21.0001072441765,105.828273296356",4 km from centre,,Apartment,,5,,,,,"VND 1,600,000",
The Light Hotel,"21.0296324754126,105.845746019643",750 m from centre,,Cozy Superior Double Room,,2,4 out of 5,9.0,Superb,"1,323 reviews","VND 829,182","FREE cancellation,• No prepayment needed"
Hanoi Home Hostel,"21.0349836657171,105.847412198782",950 m from centre,,Deluxe Double Room with Balcony and City View,,2,2 out of 5,8.7,Fabulous,225 reviews,"VND 211,869",Breakfast included
Trang Trang Luxury Hotel,"21.0339129,105.853426",700 m from centre,,Superior Queen Room,,2,3 out of 5,9.4,Superb,200 reviews,"VND 334,540","FREE cancellation,• No prepayment needed"
Hanoi Morning Hotel,"21.0316349859725,105.850554406643",500 m from centre,,Superior Double Room,,2,3 out of 5,8.7,Fabulous,243 reviews,"VND 486,000","FREE cancellation,• No prepayment needed"
Authentic Hanoi Hotel,"21.0304533166695,105.855213403702",450 m from centre,,Superior Double or Twin Room,,2,4 out of 5,8.0,Very good,79 reviews,"VND 1,226,400",
Au Coeur d'Hanoi Boutique Hotel,"21.0322483487597,105.853655040264",550 m from centre,,Standard Double Room,,2,3 out of 5,8.9,Fabulous,62 reviews,"VND 492,000","FREE cancellation,• No prepayment needed"
RedDoorz near Truong Chinh Street,"21.00415,105.824943",3.9 km from centre,,Superior Double Room,,2,3 out of 5,4.1,Review score,10 reviews,"VND 350,625",
"Highrise by westlake, luxury suites managed by Cohost Club","21.065066,105.827352",4.9 km from centre,,Deluxe Apartment,,4,,8.9,Fabulous,7 reviews,"VND 1,200,000","FREE cancellation,• No prepayment needed"
Tryst Hotel,"21.0425449066869,105.844851961971",1.9 km from centre,,Superior Double Room,,2,3 out of 5,7.3,Good,62 reviews,"VND 365,750","FREE cancellation,• No prepayment needed"
The Queen Hotel & Spa 2,"21.029428,105.84839",450 m from centre,,Standard Double Room,,2,2 out of 5,8.3,Very good,835 reviews,"VND 227,205","FREE cancellation,• No prepayment needed"
Jeju Hanoi Hotel,"21.0092502851481,105.796776490105",6 km from centre,,Superior Double Room,,2,3 out of 5,9.2,Superb,70 reviews,"VND 654,500","FREE cancellation,• No prepayment needed"
Sunny Hotel 1,"21.0296922365642,105.812381207943",4.2 km from centre,,Deluxe Double or Twin Room,,2,3 out of 5,7.9,Good,36 reviews,"VND 1,148,453",Breakfast included
La Beaute De Hanoi Hotel,"21.0335001017158,105.852571427822",650 m from centre,,Deluxe Double or Twin Room,,2,3 out of 5,8.9,Fabulous,513 reviews,"VND 357,000","FREE cancellation,• No prepayment needed"
Serenity Villa Hotel,"21.0299751385046,105.848414003849",500 m from centre,,"Day Use  Offer (giá trong ngày, sử dụng 7 giờ) - Deluxe Room",,2,3 out of 5,9.0,Superb,"1,415 reviews","VND 300,600","FREE cancellation,• No prepayment needed"
Centraltique Downtown - Bespoke Colonial House Near Hoan Kiem Lake,"21.03395,105.849625",750 m from centre,,Day Use (2 Hours) - Studio with Balcony,,2,4 out of 5,9.6,Exceptional,264 reviews,"VND 333,000","FREE cancellation,• No prepayment needed"
Serenity Villa Hotel,"21.0299751385046,105.848414003849",500 m from centre,,"Day Use  Offer (giá trong ngày, sử dụng 7 giờ) - Deluxe Room",,2,3 out of 5,9.0,Superb,"1,415 reviews","VND 300,600","FREE cancellation,• No prepayment needed"
Centraltique Downtown - Bespoke Colonial House Near Hoan Kiem Lake,"21.03395,105.849625",750 m from centre,,Day Use (2 Hours) - Studio with Balcony,,2,3 out of 5,9.6,Exceptional,264 reviews,"VND 333,000","FREE cancellation,• No prepayment needed"
Hanoi Sky Hotel,"21.0287709238681,105.843143463135",1 km from centre,,Superior Double Room,,2,4 out of 5,8.4,Very good,176 reviews,"VND 280,800","FREE cancellation,• No prepayment needed"
Splendid Pearlight Hanoi,"21.029001,105.848272",450 m from centre,,Day Use - 4 Hours,,2,3 out of 5,8.8,Fabulous,242 reviews,"VND 144,000","FREE cancellation,• No prepayment needed"
C'Bon Hotel Do Quang,"21.011729,105.801371",5 km from centre,,Night use from 22PM to 8AM - Standard Double Room,,2,,8.4,Very good,27 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
Lake House Studio,"21.0114754,105.839662",2.2 km from centre,,Apartment with Lake View,,2,3 out of 5,8.9,Fabulous,59 reviews,"VND 615,000",
Tumi's house,"20.996857570081,105.867631025612",3.8 km from centre,,Apartment with Garden View,,2,4 out of 5,8.6,Fabulous,102 reviews,"VND 1,098,000",
RedDoorz near Big C Thang Long,"21.0128512322294,105.801567049507",5 km from centre,,Superior Double Room,,2,,5.5,Review score,7 reviews,"VND 291,975",
Mai Charming Hotel and Spa,"21.030792797215,105.848359018564",550 m from centre,,Classic Double Room,,2,3 out of 5,8.3,Very good,259 reviews,"VND 1,530,000","FREE cancellation,• No prepayment needed"
Hotel Đức Anh,"21.028507,105.768841",8 km from centre,,Standard King Room,,2,3 out of 5,5.8,Review score,13 reviews,"VND 378,000",
Minimalism Home,"21.052533,105.810249",5 km from centre,,Studio with Balcony,,2,,8.3,Very good,106 reviews,"VND 351,500",
Feuilles Homestay,"21.020517,105.850225",850 m from centre,,Deluxe Double Room with Balcony,,2,,9.5,Exceptional,13 reviews,"VND 648,000",
Hanoi La Vision Hotel,"21.0337078916888,105.847805142403",800 m from centre,,Day Use Offer (4 Hours) - Superior Double Room,,2,3 out of 5,8.6,Fabulous,319 reviews,"VND 240,000","FREE cancellation,• No prepayment needed"
Army Hotel,"21.0400015007837,105.841994865884",1.8 km from centre,,Superior Twin Room,,2,4 out of 5,8.2,Very good,75 reviews,"VND 1,500,000",Breakfast included
Unique Serviced Apartment,"21.0091291429537,105.807271490807",5 km from centre,,Studio Apartment,,2,3 out of 5,8.3,Very good,28 reviews,"VND 625,000","FREE cancellation,• No prepayment needed"
Ann's Hotel & Apartment,"21.020966,105.779029",7 km from centre,,Studio,,2,3 out of 5,8.5,Very good,14 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Aurora Hotels & Travel,"21.03126,105.855463",500 m from centre,,Deluxe Double Room,,2,4 out of 5,9.6,Exceptional,18 reviews,"VND 600,000",
6 Le Thanh Tong Building,"21.022303,105.857353",850 m from centre,,Penthouse Apartment,,6,3 out of 5,8.5,Very good,80 reviews,"VND 2,200,000",
SPOT ON 1099 Sao Hotel,"21.013151,105.818975",3.9 km from centre,,Standard Double Room,,2,2 out of 5,5.2,Review score,26 reviews,"VND 272,367","FREE cancellation,• No prepayment needed"
Lenid De Ho Guom Hotel,"21.0246900410005,105.851804316044",400 m from centre,,Deluxe Double or Twin Room,,2,3 out of 5,7.1,Good,20 reviews,"VND 812,000",Breakfast included
First Eden Hotel - Hang Bun,"21.041997279112,105.845204591624",1.8 km from centre,,Superior Double or Twin Room,,2,3 out of 5,8.5,Very good,57 reviews,"VND 375,000","FREE cancellation,• No prepayment needed"
Paragon House and Residence,"21.219984,105.783168",22 km from centre,,Deluxe Room,,2,3 out of 5,8.9,Fabulous,19 reviews,"VND 560,000",
Hanoi Hola House,"21.0243626385986,105.847277799696",700 m from centre,,Deluxe King Room,,2,,8.8,Fabulous,116 reviews,"VND 285,000","FREE cancellation,• No prepayment needed"
Amazing view - Langmandi House,"21.019737124529,105.847778742654",1.1 km from centre,,Two-Bedroom House,,2,3 out of 5,9.5,Exceptional,6 reviews,"VND 900,000",
An Hotel,"21.039672412731,105.847889461824",1.4 km from centre,,Standard Twin Room - Ground floor,,2,2 out of 5,8.8,Fabulous,195 reviews,"VND 327,600","FREE cancellation,• No prepayment needed"
Lieber Hotel 2,"20.969863,105.788342",9 km from centre,,Double Room,,2,3 out of 5,8.0,Very good,81 reviews,"VND 360,000",
Dinh Elegant Hanoi Hotel,"21.0137706,105.8011087",5 km from centre,,Superior Double Room,,2,3 out of 5,8.4,Very good,29 reviews,"VND 897,345",
Hanoi Lotus Boutique Hotel,"21.0292178113084,105.846371501685",650 m from centre,,Superior Double or Twin Room,,2,4 out of 5,8.7,Fabulous,83 reviews,"VND 877,500","Breakfast included,FREE cancellation,• No prepayment needed"
Khăn quàng đỏ hotel,"21.040338,105.821362",3.5 km from centre,,Twin Room,,2,3 out of 5,,,,"VND 1,100,000",Breakfast included
Langmandi Apartment,"21.028146527102,105.848275815344",450 m from centre,,One-Bedroom Apartment,,2,3 out of 5,8.3,Very good,15 reviews,"VND 629,100","FREE cancellation,• No prepayment needed"
Sen Hidden Charm Hotel,"21.063378,105.805625",6 km from centre,,Superior Double Room,,2,3 out of 5,9.0,Superb,111 reviews,"VND 620,000",
OYO 1055 Hong Anh Motel,"21.018188,105.816412",3.9 km from centre,,Budget Double Room,,2,2 out of 5,5.7,Review score,24 reviews,"VND 249,420","FREE cancellation,• No prepayment needed"
Hanoi Boutique House,"21.037572,105.852043",1.1 km from centre,,Deluxe Double Room,,2,2 out of 5,8.8,Fabulous,434 reviews,"VND 252,000",
22Housing 60 Linh Lang,"21.035443,105.810285",4.5 km from centre,,Two-Bedroom Apartment,,4,4 out of 5,9.4,Superb,25 reviews,"VND 688,500","FREE cancellation,• No prepayment needed"
SPOT ON 693 Hoang Long Hotel,"21.0711454098768,105.790765285492",8 km from centre,,Standard Double Room,,2,2 out of 5,8.0,Very good,43 reviews,"VND 179,582",
Centre Logi,"21.028925,105.849825",300 m from centre,,Deluxe Apartment,,2,3 out of 5,9.2,Superb,146 reviews,"VND 660,000","FREE cancellation,• No prepayment needed"
Hai Bay Hotel & Restaurant,"21.03098,105.848438",550 m from centre,,Superior Double Room with City View,,2,4 out of 5,9.2,Superb,723 reviews,"VND 1,463,889","Breakfast included,FREE cancellation,• No prepayment needed"
Lotte The Residence,"21.032201,105.8126",4.2 km from centre,,One-Bedroom Apartment,,2,4 out of 5,9.5,Exceptional,33 reviews,"VND 3,432,450",
Hanoi Home 2 Apartments Lake View,"21.0536182301,105.833838168758",3.5 km from centre,,Apartment,,2,3 out of 5,8.5,Very good,39 reviews,"VND 560,000",
Apartment Kim Ma,"21.028869,105.810515",4.3 km from centre,,Superior Apartment,,2,,,,,"VND 750,000",
Spring Flower Hotel,"21.0338706185738,105.849476158619",750 m from centre,,Classic Double Room,,2,3 out of 5,8.5,Very good,104 reviews,"VND 659,100","Breakfast included,FREE cancellation,• No prepayment needed"
The Autumn Homestel,"21.048997,105.839796",2.7 km from centre,,Deluxe Double Room (2 Adults + 1 Child),,2,3 out of 5,7.8,Good,34 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
Hoang Cuong Hotel,"21.0283803656802,105.842896699905",1 km from centre,,Budget Double Room,,2,1 out of 5,7.1,Good,195 reviews,"VND 268,800","Breakfast included,FREE cancellation,• No prepayment needed"
Hanoi Diamond King Hotel,"21.0342160996789,105.853362679482",750 m from centre,,Day Use 2 Hours,,2,3 out of 5,8.9,Fabulous,948 reviews,"VND 247,421",
Heart Hotel,"21.0315799083742,105.850701928139",450 m from centre,,Superior Double Room,,2,2 out of 5,8.6,Fabulous,215 reviews,"VND 490,000","FREE cancellation,• No prepayment needed"
Fukurai Hotel & Apartment 2 Ha Noi,"21.034355,105.814212",4 km from centre,,Standard King Room,,2,4 out of 5,9.0,Superb,14 reviews,"VND 670,000",
Hanoi Family Homestay,"21.035472,105.847457",1 km from centre,,Day Use 3 Hours,,2,,8.8,Fabulous,210 reviews,"VND 180,000","FREE cancellation,• No prepayment needed"
Hanoi Ritz Boutique hotel,"21.0284729981635,105.84849178791",450 m from centre,,Superior Double Room,,2,3 out of 5,8.3,Very good,243 reviews,"VND 527,850","FREE cancellation,• No prepayment needed"
Nusmile's Homestay & Travel,"21.0283449713453,105.850276611114",250 m from centre,,Day Use 3 Hours,,2,,9.0,Superb,549 reviews,"VND 157,250","FREE cancellation,• No prepayment needed"
Douceur De L'Aube,"21.0431357202064,105.844390643586",1.9 km from centre,,Standard Double Room,,2,1 out of 5,8.4,Very good,125 reviews,"VND 306,000","FREE cancellation,• No prepayment needed"
Lucky Hotel 69,"21.0116034234585,105.801073014736",5 km from centre,,Standard King Room,,2,3 out of 5,8.0,Very good,40 reviews,"VND 515,000","FREE cancellation,• No prepayment needed"
Lenid Hanoi Hotel,"21.0176145768778,105.850557088852",1.2 km from centre,,Superior Double or Twin Room,,2,3 out of 5,7.9,Good,28 reviews,"VND 750,000","Breakfast included,FREE cancellation,• No prepayment needed"
Beryl Palace Hotel and Spa,"21.0290838703955,105.844964683056",800 m from centre,,Superior Double or Twin Room,,2,4 out of 5,9.6,Exceptional,48 reviews,"VND 473,670","FREE cancellation,• No prepayment needed"
Le Grand Hanoi Hotel - The Charm,"21.0128774068893,105.801247100525",5 km from centre,,Deluxe Double Room - Day Use Offer (3 Hours),,2,3 out of 5,8.7,Fabulous,14 reviews,"VND 268,800","FREE cancellation,• No prepayment needed"
OYO 1145 Trang Anh Apartment,"21.01228,105.804398",5 km from centre,,Standard Double Room,,2,2 out of 5,7.3,Good,24 reviews,"VND 279,351","FREE cancellation,• No prepayment needed"
Aira Boutique Hanoi Hotel & Spa,"21.029963,105.844664",850 m from centre,,Day Use 3 Hours,,2,4 out of 5,9.5,Exceptional,"1,430 reviews","VND 644,800",
Hoa Dao hotel,"21.080883180858,105.817461856641",6 km from centre,,Superior Twin Room,,2,3 out of 5,7.1,Good,17 reviews,"VND 720,000",
NYNA House-OldQuarter/FREE Egg Coffee Class/Washer,"21.033418,105.85215",650 m from centre,,Deluxe King Suite,,2,,9.6,Exceptional,8 reviews,"VND 648,000","FREE cancellation,• No prepayment needed"
Hotel Mai,"21.018447,105.778509",7 km from centre,,Standard King Room with City View,,2,3 out of 5,6.7,Review score,20 reviews,"VND 805,000",Breakfast included
A25 Hotel - 12 Ngô Sỹ Liên,"21.0278896856418,105.838894839812",1.4 km from centre,,Superior Double or Twin Room,,2,3 out of 5,8.9,Fabulous,11 reviews,"VND 315,000","Breakfast included,FREE cancellation,• No prepayment needed"
Sen Hotel,"21.0356555956604,105.80400198698",5 km from centre,,Deluxe King Room,,2,3 out of 5,8.7,Fabulous,53 reviews,"VND 1,000,000",Breakfast included
A25 Hotel - 66 Trần Thái Tông,"21.031827,105.787742",6 km from centre,,Deluxe Room,,2,1 out of 5,7.8,Good,5 reviews,"VND 498,000",Breakfast included
Hanoi Genial Hotel,"21.040169,105.848246",1.4 km from centre,,Superior Double or Twin Room,,2,3 out of 5,9.1,Superb,273 reviews,"VND 356,801",
Lakeside Palace Hotel,"21.0315749013188,105.850661695004",450 m from centre,,Superior Room,,2,3 out of 5,7.7,Good,441 reviews,"VND 474,000","FREE cancellation,• No prepayment needed"
Hanoi Sky Hotel,"21.0287709238681,105.843143463135",1 km from centre,,Superior Double Room,,2,4 out of 5,8.4,Very good,176 reviews,"VND 280,800","FREE cancellation,• No prepayment needed"
Luxeden Hotel,"21.0360060795331,105.789255201817",6 km from centre,,Standard Double Room,,2,3 out of 5,7.8,Good,41 reviews,"VND 1,356,000",Breakfast included
Hanoian Central Hotel & Spa,"21.0376483358387,105.847086310387",1.2 km from centre,,Superior Double Room,,2,4 out of 5,9.5,Exceptional,198 reviews,"VND 990,339","FREE cancellation,• No prepayment needed"
