hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Melissa Hotel Nha Trang,"12.227087491457,109.199800887588",11 km from Dien Khanh,,Deluxe Double Room,,2,4 out of 5,8.5,Very good,178 reviews,"VND 486,000","FREE cancellation,• No prepayment needed"
James House,"12.2745201,109.2020601",11 km from Dien Khanh,,Standard Two-Bedroom Apartment,,4,3 out of 5,8.9,Fabulous,34 reviews,"VND 700,000",
DAPHOVINA HOTEL,"12.27862,109.201385",11 km from Dien Khanh,,Deluxe Twin Room,,2,4 out of 5,9.3,Superb,27 reviews,"VND 833,000","Breakfast included,FREE cancellation,• No prepayment needed"
HighSea Nha Trang Apartments,"12.27388329058,109.202154078574",11 km from Dien Khanh,,Standard Apartment,,2,3 out of 5,9.7,Exceptional,30 reviews,"VND 450,000",
Sky Beach D20 Nha Trang,"12.219496,109.200614",11 km from Dien Khanh,,Superior Room with City View,,2,4 out of 5,9.3,Superb,35 reviews,"VND 593,600",Breakfast included
Coast House Nha Trang,"12.2794604581435,109.200854308039",11 km from Dien Khanh,,Superior King Room,,2,,10,Exceptional,4 reviews,"VND 349,000",
Anh Minh - Manchester Hotel,"12.2281566197356,109.199396971581",11 km from Dien Khanh,,Standard Double or Twin Room,,2,1 out of 5,8.0,Very good,109 reviews,"VND 213,750","FREE cancellation,• No prepayment needed"
Sea Pearl Hotel,"12.226953,109.200017",11 km from Dien Khanh,,Deluxe Double or Twin Room with Sea View,,2,4 out of 5,8.0,Very good,27 reviews,"VND 576,000","Breakfast included,FREE cancellation,• No prepayment needed"
King Town Grand Hotel & Wedding Center,"12.2840969683245,109.203633069119",11 km from Dien Khanh,,Deluxe Double Room with City View and Balcony,,2,4 out of 5,7.4,Good,19 reviews,"VND 413,000","FREE cancellation,• No prepayment needed"
Hanoi By Night,"12.2772768821043,109.201920673611",11 km from Dien Khanh,,Twin Room with Bathroom,,2,4 out of 5,8.4,Very good,98 reviews,"VND 371,450","FREE cancellation,• No prepayment needed"
999 CONDOTEL,"12.2735169254094,109.202417139356",11 km from Dien Khanh,,Standard Apartment,,4,,,,,"VND 599,250",
Queen Hotel,"12.2287369321449,109.198876619339",11 km from Dien Khanh,,Quadruple Room,,4,1 out of 5,7.8,Good,201 reviews,"VND 175,000","FREE cancellation,• No prepayment needed"
Scenia Bay Residences,"12.270137,109.205388",11 km from Dien Khanh,,Studio,,2,,8.7,Fabulous,3 reviews,"VND 1,159,950",
Moonlight House & Apartment Nha Trang,"12.276411,109.199907",11 km from Dien Khanh,,Superior Double Room,,2,3 out of 5,9.2,Superb,200 reviews,"VND 228,000",
Soho Apartments - Penthouse,"12.2733193843316,109.202751451709",11 km from Dien Khanh,,Apartment with Mountain View,,4,3 out of 5,8.6,Fabulous,77 reviews,"VND 783,000",
Garden House Nha Trang,"12.270551051221,109.202411720654",11 km from Dien Khanh,,Villa with Garden View,,8,3 out of 5,,,,"VND 1,458,000",
OYO 450 Thien Truong Hotel,"12.219169,109.198029",11 km from Dien Khanh,,Standard Double Room,,2,2 out of 5,8.8,Fabulous,112 reviews,"VND 159,629",
Quang Vinh 2 Hotel,"12.2763528439685,109.201747253537",11 km from Dien Khanh,,Twin Room with Sea View,,2,1 out of 5,7.1,Good,47 reviews,"VND 180,000",
Ccasa Hostel,"12.2787154302736,109.200815856457",11 km from Dien Khanh,,Family Room with Private Bathroom,,2,,8.5,Very good,218 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Comfortzone,"12.2738483536091,109.202540225109",11 km from Dien Khanh,,Apartment with Sea View,,5,3 out of 5,8.8,Fabulous,67 reviews,"VND 864,081",
Megi Homestay,"12.277276,109.200497",11 km from Dien Khanh,,Deluxe Double Room with Extra Bed,,2,,9.5,Exceptional,176 reviews,"VND 216,000",
Scenia Bay Residence - Xiaomi Nha Trang Apartment seaview & swimming pool,"12.281148088319,109.20244557829",11 km from Dien Khanh,,Studio Apartment with Sea View,,2,,,,,"VND 552,500",
Hưng Thành Luxury Hotel & Apartments,"12.210610236261,109.193394422723",11 km from Dien Khanh,,Studio with Spa Bath,,2,3 out of 5,9.6,Exceptional,78 reviews,"VND 460,000",
Siren Flower Hotel,"12.2256509309021,109.200193583965",11 km from Dien Khanh,,Superior Double or Twin Room,,2,3 out of 5,8.1,Very good,37 reviews,"VND 300,299","FREE cancellation,• No prepayment needed"
NHA TRANG COMFORTZONE APARTMENT,"12.22024,109.203601",11 km from Dien Khanh,,Apartment with Sea View,,4,,10,Exceptional,4 reviews,"VND 749,950",
OYO 176 374 Hotel,"12.214705,109.196081",11 km from Dien Khanh,,Deluxe Double Room,,2,2 out of 5,7.9,Good,64 reviews,"VND 256,405","FREE cancellation,• No prepayment needed"
Nha Trang Beachfront Hotel,"12.2281502380764,109.199309321561",11 km from Dien Khanh,,Deluxe Double or Twin Room with Ocean View,,2,3 out of 5,9.6,Exceptional,28 reviews,"VND 1,050,000",Breakfast included
Quân Sơn 2 Hotel,"12.2268616778791,109.199981689453",11 km from Dien Khanh,,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,7.6,Good,33 reviews,"VND 225,000",
Majestic Premium Hotel,"12.227277179333,109.199687715969",11 km from Dien Khanh,,Superior Double or Twin Room,,2,5 out of 5,6.5,Review score,15 reviews,"VND 579,600",Breakfast included
La Vague Hotel,"12.220218121791,109.203653523224",11 km from Dien Khanh,,Deluxe Double or Twin Room with City View,,2,4 out of 5,10,Exceptional,4 reviews,"VND 489,600","FREE cancellation,• No prepayment needed"
TK NHA TRANG HOTEL,"12.27452,109.20206",11 km from Dien Khanh,,Superior Double or Twin Room with Sea View,,2,3 out of 5,9.6,Exceptional,8 reviews,"VND 440,000","Breakfast included,FREE cancellation,• No prepayment needed"
La Casa Hotel Nha Trang,"12.27691,109.200275",11 km from Dien Khanh,,Superior Double or Twin Room with City View,,2,3 out of 5,7.9,Good,8 reviews,"VND 423,500",
Taor Apartment Homestay,"12.274577771786,109.201987473541",11 km from Dien Khanh,,Suite with Hot Tub,,8,,9.4,Superb,87 reviews,"VND 2,700,000",
EMERALD BAY HOTEL & SPA,"12.2264452090786,109.200223757633",11 km from Dien Khanh,,Double Room with Mountain View,,2,5 out of 5,8.6,Fabulous,34 reviews,"VND 850,000","Breakfast included,FREE cancellation,• No prepayment needed"
The Crystal Apartment,"12.274261,109.201864",11 km from Dien Khanh,,Two-Bedroom Apartment,,4,,,,,"VND 1,700,000",
Bien Nha Trang Apartment,"12.273686,109.202621",11 km from Dien Khanh,,Two-Bedroom Apartment,,4,,6.6,Review score,4 reviews,"VND 600,000",
Golden Lotus Hotel,"12.2274619704002,109.199748337269",11 km from Dien Khanh,,Standard Double Room,,2,3 out of 5,8.4,Very good,5 reviews,"VND 264,000","FREE cancellation,• No prepayment needed"
Arise Hotel Nha Trang,"12.27861,109.201708",11 km from Dien Khanh,,Superior Double or Twin Room,,2,3 out of 5,9.1,Superb,39 reviews,"VND 193,500","FREE cancellation,• No prepayment needed"
TK NHA TRANG HOTEL,"12.27452,109.20206",11 km from Dien Khanh,,Superior Double or Twin Room with Sea View,,2,3 out of 5,9.6,Exceptional,8 reviews,"VND 440,000","Breakfast included,FREE cancellation,• No prepayment needed"
Moonlight Bay 2,"12.2744488473511,109.202074013031",11 km from Dien Khanh,,Partial seaview apartment,,4,3 out of 5,8.6,Fabulous,82 reviews,"VND 1,785,000","FREE cancellation,• No prepayment needed"
The Crystal Apartment,"12.274261,109.201864",11 km from Dien Khanh,,Two-Bedroom Apartment,,4,,,,,"VND 1,700,000",
Bien Nha Trang Apartment,"12.273686,109.202621",11 km from Dien Khanh,,Two-Bedroom Apartment,,4,,6.6,Review score,4 reviews,"VND 600,000",
Sochi Hotel,"12.2271978624827,109.199311551446",11 km from Dien Khanh,,Superior Double Room with Balcony,,2,4 out of 5,8.5,Very good,32 reviews,"VND 675,000",Breakfast included
Q3 Viet An Hotel Nha Trang,"12.281451,109.200415",11 km from Dien Khanh,,Deluxe Double Room,,2,2 out of 5,9.2,Superb,79 reviews,"VND 220,000",
Phuong Hoa Nha Trang Hotel,"12.2274881836964,109.199053645134",11 km from Dien Khanh,,Double Room,,2,,7.9,Good,98 reviews,"VND 128,000",
PANORAMA Ocean View 3 Bedroom Apartments,"12.27421,109.202344",11 km from Dien Khanh,,Apartment with Sea View,,6,3 out of 5,9.0,Superb,9 reviews,"VND 2,250,000",
FAMILY APARTMENT,"12.2742607,109.2018644",11 km from Dien Khanh,,Superior Apartment,,4,,,,,"VND 1,300,000","FREE cancellation,• No prepayment needed"
Oceanus Apartment Nha Trang,"12.274316,109.201835",11 km from Dien Khanh,,Two-Bedroom Apartment,,4,3 out of 5,8.6,Fabulous,59 reviews,"VND 665,000",
DUY HUY hotel & apartment,"12.27116,109.200808",11 km from Dien Khanh,,Double Room,,2,,7.9,Good,9 reviews,"VND 290,000",
OYO 1028 Flower House Apartment,"12.2781214552182,109.201665906286",11 km from Dien Khanh,,Deluxe Double Room,,2,2 out of 5,9.6,Exceptional,19 reviews,"VND 199,536",
Arise Hotel Nha Trang,"12.27861,109.201708",11 km from Dien Khanh,,Superior Double or Twin Room,,2,3 out of 5,9.1,Superb,39 reviews,"VND 193,500","FREE cancellation,• No prepayment needed"
RedDoorz near Bai Sau Nha Trang,"12.281332,109.200404",11 km from Dien Khanh,,Superior Double Room,,2,2 out of 5,9.7,Exceptional,3 reviews,"VND 266,400",
Stelle Hotel Nha Trang,"12.221003328491,109.200785411639",11 km from Dien Khanh,,Superior Double Room,,2,3 out of 5,8.1,Very good,10 reviews,"VND 321,750",
Nha Trang New&Clean,"12.2742607,109.2018644",11 km from Dien Khanh,,Three-Bedroom Apartment,,2,,,,,"VND 799,200",
YOUR HOME,"12.2745201,109.2020601",11 km from Dien Khanh,,Superior Apartment,,4,,,,,"VND 1,300,000","FREE cancellation,• No prepayment needed"
OYO 1127 Hana Hotel Nha Trang,"12.283926,109.20286",11 km from Dien Khanh,,Standard Double Room,,2,3 out of 5,3.8,Review score,6 reviews,"VND 142,138","FREE cancellation,• No prepayment needed"
Oriental Nha Trang Hotel - Đối diện bãi biển,"12.2280570188468,109.199402332306",11 km from Dien Khanh,,Superior Double or Twin Room,,2,3 out of 5,9.0,Superb,9 reviews,"VND 265,000","FREE cancellation,• No prepayment needed"
M&C Hotel Nha Trang,"12.227017,109.199705",11 km from Dien Khanh,,Standard Double Room,,2,2 out of 5,8.8,Fabulous,173 reviews,"VND 200,000","FREE cancellation,• No prepayment needed"
OYO 942 Cuong Hai Apartment,"12.2139482465587,109.197391042498",11 km from Dien Khanh,,Studio Apartment,,2,2 out of 5,9.1,Superb,40 reviews,"VND 356,172","FREE cancellation,• No prepayment needed"
HOÀNG SƠN HOTEL 2,"12.219081,109.197879",11 km from Dien Khanh,,Twin Room,,2,2 out of 5,,,,"VND 250,000",
OYO 1109 Blue Sea 3 Hotel,"12.2807733410779,109.202131757292",11 km from Dien Khanh,,Standard Twin Room,,2,2 out of 5,,,,"VND 121,717","FREE cancellation,• No prepayment needed"
Nhà Của Bu 01,"12.2743163,109.2018351",11 km from Dien Khanh,,Apartment with Sea View,,2,,,,,"VND 1,360,000","FREE cancellation,• No prepayment needed"
Nha Trang House Apartment,"12.2771618507175,109.200540829396",11 km from Dien Khanh,,Apartment,,2,3 out of 5,9.5,Exceptional,48 reviews,"VND 960,300","FREE cancellation,• No prepayment needed"
OYO 385 Gia Huy Hotel,"12.2269652427334,109.199152693115",11 km from Dien Khanh,,Deluxe Double Room,,2,2 out of 5,4.3,Review score,4 reviews,"VND 128,701",
BELLA HOTEL,"12.280841,109.201548",11 km from Dien Khanh,,Twin Room,,2,2 out of 5,,,,"VND 300,000",
OYO 277 Hoa Mai Hotel,"12.278715,109.20085",11 km from Dien Khanh,,Standard Double Room,,2,2 out of 5,8.0,Very good,165 reviews,"VND 182,575","FREE cancellation,• No prepayment needed"
Căn hộ Hương Hải,"12.274423,109.200372",11 km from Dien Khanh,,Triple Room with Mountain View,,3,,,,,"VND 330,000",
Oceanus Apartment Nha Trang,"12.274316,109.201835",11 km from Dien Khanh,,Two-Bedroom Apartment,,4,3 out of 5,8.6,Fabulous,59 reviews,"VND 665,000",
Canary Nha Trang Hotel,"12.282326,109.198805",11 km from Dien Khanh,,Superior Deluxe Double or Twin Room,,2,,8.1,Very good,4 reviews,"VND 291,600",
SPOT ON 884 Khanh Tra,"12.220478,109.203237",11 km from Dien Khanh,,Standard Double Room,,2,2 out of 5,,,,"VND 113,735",
RedDoorz near Bai Sau Nha Trang,"12.281332,109.200404",11 km from Dien Khanh,,Superior Double Room,,2,2 out of 5,9.7,Exceptional,3 reviews,"VND 266,400",
An Hotel,"12.2206256982745,109.202485866845",11 km from Dien Khanh,,Standard Double Room,,2,3 out of 5,8.2,Very good,18 reviews,"VND 378,000",
SPOT ON 694 OCEAN Star,"12.2198833202009,109.199182515032",11 km from Dien Khanh,,Superior Twin Room,,2,2 out of 5,6.0,Review score,9 reviews,"VND 239,444",
OYO 1116 Huy Vu Motel,"12.269981,109.202385",11 km from Dien Khanh,,Standard Twin Room,,2,2 out of 5,6.8,Review score,4 reviews,"VND 149,652","FREE cancellation,• No prepayment needed"
Sophia Sky Hotel,"12.2265759486458,109.199708104134",11 km from Dien Khanh,,Standard Double Room,,2,3 out of 5,,,,"VND 549,000","Breakfast included,FREE cancellation,• No prepayment needed"
7S Hotel Nha Trang Ruby,"12.287931470087,109.194614679493",11 km from Dien Khanh,,Standard Double Room,,2,3 out of 5,9.1,Superb,26 reviews,"VND 825,000",
Grand Sea Hotel,"12.2815104163122,109.200982077316",11 km from Dien Khanh,,Quadruple Room,,4,2 out of 5,,,,"VND 402,500",
MY HOTEL,"12.217949,109.197418",11 km from Dien Khanh,,Standard Twin Room,,2,2 out of 5,,,,"VND 350,000",
Nha Trang House Apartment,"12.2771618507175,109.200540829396",11 km from Dien Khanh,,Apartment,,2,3 out of 5,9.5,Exceptional,48 reviews,"VND 960,300","FREE cancellation,• No prepayment needed"
Thanh Binh 2 Hotel,"12.2760912668438,109.201915562153",11 km from Dien Khanh,,Superior Double or Twin Room with City View,,2,,7.4,Good,34 reviews,"VND 280,000",
Holi Eighteen's House,"12.270112,109.202424",11 km from Dien Khanh,,Deluxe Double Studio,,2,,,,,"VND 270,000",
Mint Homestay Nha Trang,"12.220943,109.200727",11 km from Dien Khanh,,Deluxe Family Room,,2,,9.4,Superb,26 reviews,"VND 189,720",
Tai Loc Hotel,"12.2281802225428,109.199469387531",11 km from Dien Khanh,,Standard Double Room,,2,1 out of 5,7.9,Good,20 reviews,"VND 297,297",
SIMPLE HOMESTAY,"12.265422,109.200004",11 km from Dien Khanh,,Double Room,,2,1 out of 5,8.2,Very good,24 reviews,"VND 385,000",
Khánh An Hotel,"12.219751,109.203965",11 km from Dien Khanh,,Standard Quadruple Room,,2,,,,,"VND 401,850",
Homestay Nha Trang,"12.2805467446095,109.197795689106",11 km from Dien Khanh,,Double Room with Private Bathroom,,2,,9.3,Superb,26 reviews,"VND 240,000",
HT3 Hotel,"12.2281461449305,109.199386239052",11 km from Dien Khanh,,Standard Double Room,,2,2 out of 5,6.9,Review score,111 reviews,"VND 175,000","FREE cancellation,• No prepayment needed"
Tem House Nha Trang,"12.288101,109.195587",11 km from Dien Khanh,,Standard Room - DayUse 2hrs (from 08:00-18:00),,2,3 out of 5,9.4,Superb,9 reviews,"VND 105,000","FREE cancellation,• No prepayment needed"
Cala Bayview Muong Thanh,"12.273422733933,109.201862501519",11 km from Dien Khanh,,Apartment - DayUse 2hrs (from 08:00-18:00),,2,,10,Exceptional,5 reviews,"VND 252,000","FREE cancellation,• No prepayment needed"
Art Deluxe Hotel,"12.2267568122014,109.199493493918",11 km from Dien Khanh,,Double Room,,2,3 out of 5,,,,"VND 800,000",Breakfast included
Minh Thanh Hotel,"12.279837,109.199074",11 km from Dien Khanh,,Economy Quadruple Room,,2,2 out of 5,,,,"VND 240,000",
SUNWAY NHA TRANG,"12.2804195747238,109.201703121224",11 km from Dien Khanh,,Family Room with Balcony,,6,2 out of 5,,,,"VND 343,000",
An Nguyên 2 Hotel,"12.28081,109.200737",11 km from Dien Khanh,,Economy Double Room,,2,,,,,"VND 180,000",
Oressund Hotel,"12.2269327824683,109.199016094208",11 km from Dien Khanh,,Deluxe Triple Room,,2,3 out of 5,7.5,Good,43 reviews,"VND 1,012,500","FREE cancellation,• No prepayment needed"
TiMee Hotel & Apartment,"12.200641,109.193208",11 km from Dien Khanh,,Standard Double Room,,2,,,,,"VND 700,000",Breakfast included
CD'S Beach House,"12.273737,109.202664",11 km from Dien Khanh,,Twin Room with Sea View,,2,,,,,"VND 600,000",
Tequila Ley 925 - Ellie's Urban House,"12.281085877087,109.202284966132",11 km from Dien Khanh,,Apartment with Sea View,,2,,,,,"VND 845,120",
T&M House Nha Trang,"12.217711,109.196038",11 km from Dien Khanh,,Deluxe Double Room with Balcony,,2,,9.4,Superb,8 reviews,"VND 360,000","FREE cancellation,• No prepayment needed"
LOKA HOTEL,"12.215985,109.196593",11 km from Dien Khanh,,Deluxe Double Room with Balcony,,2,2 out of 5,,,,"VND 260,000",
AQUA Seaview Hotel,"12.2130185245899,109.211323145603",12 km from Dien Khanh,,Deluxe Double Room with Balcony and Sea View,,2,2 out of 5,9.3,Superb,379 reviews,"VND 297,000",
Muong Thanh Grand Nha Trang Hotel,"12.2900710116862,109.205399751663",12 km from Dien Khanh,,Deluxe Double or Twin Room,,2,4 out of 5,8.2,Very good,84 reviews,"VND 684,000",Breakfast included
M2 Villa,"12.197137062136,109.205364943909",12 km from Dien Khanh,,Apartment,,12,,,,,"VND 3,500,000",
Venus luxury apartment,"12.202595,109.20518",12 km from Dien Khanh,,Deluxe Double Room,,2,,9.1,Superb,47 reviews,"VND 630,000",
OYO 572 The Wanda Hotel,"12.1721269628019,109.184260195393",12 km from Dien Khanh,,Superior Family Room,,2,3 out of 5,8.9,Fabulous,10 reviews,"VND 128,701","FREE cancellation,• No prepayment needed"
Joy Trip Hotel Nha Trang,"12.2882316580673,109.205422006811",12 km from Dien Khanh,,Deluxe Twin Room,,2,4 out of 5,8.8,Fabulous,44 reviews,"VND 5,100,000","Breakfast included,FREE cancellation,• No prepayment needed"
Phong Lan Hotel Nha Trang,"12.288519,109.20494",12 km from Dien Khanh,,Double Room with Sea View,,2,,,,,"VND 200,000",
The Trang Luxury Villa Nha Trang,"12.2033044971,109.212626399738",13 km from Dien Khanh,,Day Use 2 Hours only (from 08:00 - 18:00),,2,4 out of 5,8.5,Very good,6 reviews,"VND 450,000","FREE cancellation,• No prepayment needed"
Venity Villa Nha Trang,"12.2033478715935,109.213571930355",13 km from Dien Khanh,,Villa with Private Pool and Sea View,,8,4 out of 5,9.2,Superb,34 reviews,"VND 8,424,000",
Seaside Villas An Vien Nha Trang,"12.198510484512,109.21174642845",13 km from Dien Khanh,,Two-Bedroom Villa,,4,4 out of 5,8.6,Fabulous,28 reviews,"VND 1,023,750","FREE cancellation,• No prepayment needed"
Shark Tank Luxury Villas,"12.202626268473,109.212026326706",13 km from Dien Khanh,,Studio - Day Use 2 Hours only (from 08:00-18:00),,2,4 out of 5,9.5,Exceptional,57 reviews,"VND 420,000",
cliff house,"12.2069539149398,109.214331107224",13 km from Dien Khanh,,King Room,,2,3 out of 5,8.6,Fabulous,50 reviews,"VND 120,285","FREE cancellation,• No prepayment needed"
Marilla Hotel,"12.2014926320876,109.210812410698",13 km from Dien Khanh,,Twin Room with Balcony,,2,3 out of 5,8.7,Fabulous,111 reviews,"VND 254,898","FREE cancellation,• No prepayment needed"
The Bridge Luxury Villa Nha Trang,"12.203244695707,109.212574032321",13 km from Dien Khanh,,Four-Bedroom Villa Beach Front with Private Pool,,8,,,,,"VND 11,220,000","FREE cancellation,• No prepayment needed"
Crown Nguyen Hoang Hotel,"12.1994697319849,109.212254616425",13 km from Dien Khanh,,Superior Double or Twin Room,,2,4 out of 5,8.9,Fabulous,52 reviews,"VND 972,000","Breakfast included,FREE cancellation,• No prepayment needed"
Căn hộ La Sera Suites Nha Trang,"12.199011218894,109.211144607802",13 km from Dien Khanh,,Studio Apartment,,2,,9.7,Exceptional,3 reviews,"VND 650,000",
TuBong Hotel Private Enterprise,"12.294299,109.212179",13 km from Dien Khanh,,Double Room with Balcony,,2,2 out of 5,8.1,Very good,23 reviews,"VND 416,000",
Acqua Villa Nha Trang Managed by Alternaty,"12.2026649895642,109.214126767967",13 km from Dien Khanh,,Villa with Private Pool,,8,4 out of 5,9.2,Superb,19 reviews,"VND 12,018,895",
Romely Hotel Nha Trang,"12.2961341406815,109.21581705257",13 km from Dien Khanh,,Deluxe Double Room with Balcony,,2,,9.2,Superb,15 reviews,"VND 800,000",
Orbit Resort & Spa,"12.197362,109.210303",13 km from Dien Khanh,,Double or Twin Room with Balcony,,2,5 out of 5,8.3,Very good,29 reviews,"VND 2,360,000","Breakfast included,FREE cancellation,• No prepayment needed"
Vinh Danh Hotel,"12.294474,109.211028",13 km from Dien Khanh,,One-Bedroom Apartment,,2,2 out of 5,8.5,Very good,15 reviews,"VND 250,000",
Vinpearl Resort & Spa Nha Trang Bay,"12.2130676813854,109.243755340576",16 km from Dien Khanh,,Deluxe Double Room - Breakfast Only,,2,5 out of 5,8.4,Very good,445 reviews,"VND 2,142,000",Breakfast included
The Trang Villas,"12.366002,109.197967",16 km from Dien Khanh,,King Room with Garden View,,2,,9.4,Superb,14 reviews,"VND 682,500",Breakfast included
Mia Resort Nha Trang,"12.133687140426,109.21123623848",17 km from Dien Khanh,,Garden View Condo - Double Room,,2,5 out of 5,9.3,Superb,319 reviews,"VND 2,582,300",Breakfast included
Vinpearl Discovery Rockside Nha Trang,"12.2170785526946,109.257971048355",17 km from Dien Khanh,,Deluxe Twin Room,,2,5 out of 5,8.1,Very good,246 reviews,"VND 2,016,000",Breakfast included
The View Hotel,"12.1198879492094,109.187824817127",17 km from Dien Khanh,,Superior Double Room,,2,,,,,"VND 600,000",
Heaven Villa Hotel Nha Trang,"12.1167730833975,109.19115918375",17 km from Dien Khanh,,Superior Double Room,,2,3 out of 5,,,,"VND 900,000","FREE cancellation,• No prepayment needed"
Công Thành Long Beach,"12.1068582729204,109.187512061108",18 km from Dien Khanh,,Superior King Room,,2,3 out of 5,8.7,Fabulous,21 reviews,"VND 595,000","FREE cancellation,• No prepayment needed"
Allure Garden Hotel,"12.0904985,109.158275",18 km from Dien Khanh,,Deluxe Double Room,,2,2 out of 5,9.0,Superb,7 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
Golden Almie Hotel,"12.111812,109.189359",18 km from Dien Khanh,,Standard King Room,,2,,,,,"VND 450,000",
The Anam,"12.1001046621716,109.192089624702",19 km from Dien Khanh,,Balcony Garden View King,,2,5 out of 5,9.1,Superb,266 reviews,"VND 2,436,889",Breakfast included
White Sand Cam Ranh Hotel,"12.0804657775591,109.181531444192",20 km from Dien Khanh,,Superior Double Room,,2,3 out of 5,8.2,Very good,212 reviews,"VND 567,000","Breakfast included,FREE cancellation,• No prepayment needed"
Thoi Binh Hotel,"12.0765476784449,109.172714322866",20 km from Dien Khanh,,Large Double Room,,2,2 out of 5,8.3,Very good,28 reviews,"VND 435,000","FREE cancellation,• No prepayment needed"
Allure Hotel,"12.0761013852353,109.173163957894",20 km from Dien Khanh,,Small Double Room,,2,2 out of 5,6.9,Review score,9 reviews,"VND 350,000",
L'Alya Ninh Van Bay,"12.3736226050609,109.265213012695",22 km from Dien Khanh,,Hill Rock Sea View Pool Villa,,2,5 out of 5,9.3,Superb,82 reviews,"VND 5,897,347",Breakfast included
An Lam Retreats Ninh Van Bay,"12.3916980073706,109.25061173737",22 km from Dien Khanh,,Bay View Pool Villa,,2,5 out of 5,8.9,Fabulous,77 reviews,"VND 6,604,296",Breakfast included
Vietnam Backpacker Hostels - Ninhvana,"12.3586089771802,109.277135431767",22 km from Dien Khanh,,Double Room,,2,,8.3,Very good,327 reviews,"VND 623,700",
Suite & Pavilion THIÊN KIM 2,"12.072376278251,109.195474396606",22 km from Dien Khanh,,Superior Villa,,3,,,,,"VND 6,000,000",Breakfast included
Alma Resort Cam Ranh,"12.0726593454628,109.195677873047",22 km from Dien Khanh,,Ocean View Suite 1 Bedroom,,2,5 out of 5,8.9,Fabulous,12 reviews,"VND 6,837,600",Breakfast included
Suite & Pavilion THIÊN KIM 1,"12.0753327553549,109.197483751343",22 km from Dien Khanh,,Apartment with Sea View,,3,,,,,"VND 6,000,000",Breakfast included
HOANG SA BAI DAI Hotel,"12.066095,109.18381",22 km from Dien Khanh,,Deluxe Double Room,,2,2 out of 5,8.2,Very good,45 reviews,"VND 445,500",
Suite & Pavilion THIÊN KIM 5,"12.072649058648,109.196075211426",22 km from Dien Khanh,,One-Bedroom Villa,,5,,,,,"VND 7,000,000",Breakfast included
Mövenpick Resort Cam Ranh,"12.0602565147948,109.199882247658",23 km from Dien Khanh,,Superior Twin Room with Sea View,,2,5 out of 5,8.5,Very good,275 reviews,"VND 1,848,002",Breakfast included
AN LAND HOTEL,"12.063963,109.196763",23 km from Dien Khanh,,Standard King Room,,2,,,,,"VND 585,000",Breakfast included
Fusion Resort Cam Ranh - All Spa Inclusive,"12.0510107391952,109.204943776131",24 km from Dien Khanh,,Pool Villa with Ocean View - All Spa Inclusive,,2,5 out of 5,8.5,Very good,308 reviews,"VND 5,084,917",Breakfast included
Duyen Ha Resort Cam Ranh,"12.0549970765465,109.199804998934",24 km from Dien Khanh,,Premium Room,,2,5 out of 5,8.6,Fabulous,114 reviews,"VND 1,949,400",Breakfast included
