hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
Bảo Thịnh 2 Hotel,"11.934011,108.431378",,,Double Room,,2,1 out of 5,8.9,Fabulous,131 reviews,"VND 300,000",
Cozy Boutique Hotel Dalat,"11.933245,108.441713",,,Superior Double Room,,2,3 out of 5,7.9,Good,71 reviews,"VND 370,000","FREE cancellation,• No prepayment needed"
Canary House Dalat Hotel,"11.94738,108.459188",,,Superior Twin Room,,2,2 out of 5,8.1,Very good,37 reviews,"VND 648,000","FREE cancellation,• No prepayment needed"
BÌNH AN 3 HOTEL,"11.936601,108.427011",,,King Room with Two King Beds,,4,1 out of 5,,,,"VND 500,000",
November Villa Đà Lạt,"11.982124,108.403847",,,Deluxe Double Room with Balcony,,2,1 out of 5,9.1,Superb,14 reviews,"VND 250,000",
OYO 987 Thanh Thanh Nhan Hotel,"11.940105,108.428455",,,Deluxe Double Room,,2,,7.9,Good,56 reviews,"VND 174,594",
House 100,"11.9635082,108.4411999",,,Twin Room with View,,4,,,,,"VND 550,000",
Thảo Nguyên,"11.940105,108.428455",,,Deluxe Double Room,,2,,9.3,Superb,226 reviews,"VND 171,000",
Hana Dalat Hotel,"11.9424049322904,108.434274191471",,,Deluxe Double Room,,2,,9.0,Superb,75 reviews,"VND 800,000",
DaLat Anh Em Tui,"11.93187,108.426346",,,Double Room,,2,,10,Exceptional,3 reviews,"VND 340,000",
Pine Tree House,"11.955517,108.442198",,,Double Room with Shared Bathroom,,2,,7.9,Good,17 reviews,"VND 294,999",
Thanh Do Hotel,"11.9401,108.436186",,,Superior King Room,,2,,8.6,Fabulous,29 reviews,"VND 525,200",
Nha Chuot Farmstay,"11.950883,108.430311",,,Queen Room with Garden View,,2,,,,,"VND 1,000,000",Breakfast included
The Art - Thang 5 House Da Lat,"11.94897,108.434501",,,Standard Double Room,,2,2 out of 5,9.0,Superb,213 reviews,"VND 299,700",
Le Tuan Minh Hotel,"11.938704,108.434191",,,Standard Double Room,,2,,8.8,Fabulous,26 reviews,"VND 302,100",
Pha Le Da Lat Guesthouse,"11.9483693862326,108.439815449074",,,Double Room,,2,3 out of 5,,,,"VND 334,527","FREE cancellation,• No prepayment needed"
Dan Chi Hotel,"11.9382602200137,108.437896370888",,,Double Room,,2,1 out of 5,8.6,Fabulous,183 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Lamarque Dalat Villa,"11.951081,108.442366",,,Double Room with Balcony,,2,,9.2,Superb,17 reviews,"VND 2,500,000",Breakfast included
Tiến Long Hotel,"11.943057,108.423936",,,Deluxe Room (2 Adults + 1 Child),,2,2 out of 5,7.9,Good,17 reviews,"VND 300,000","FREE cancellation,• No prepayment needed"
New Golf Valley Villa,"11.948383,108.443055",,,Standard Double Room,,2,,8.6,Fabulous,67 reviews,"VND 600,000",
Resort Ngọc Lan,"11.977175,108.446623",,,Bungalow Valley View Queen Bed,,2,2 out of 5,8.5,Very good,6 reviews,"VND 1,050,000",
Doc Moc Homestay,"11.941254,108.427479",,,Economy Double Room,,2,2 out of 5,8.2,Very good,36 reviews,"VND 176,800",
DẠ LAN HOTEL,"11.941131,108.436598",,,Queen Room,,2,1 out of 5,8.2,Very good,26 reviews,"VND 460,000","FREE cancellation,• No prepayment needed"
Eco-Dream Farmstay,"11.9705979978995,108.429453505114",,,Bungalow with Garden View,,2,,8.6,Fabulous,92 reviews,"VND 280,000",
Camellia Dalat Villa,"11.928205,108.442935",,,Double Room with Garden View,,2,,,,,"VND 525,000",
OYO 728 Thy Thy Hotel,"11.946815,108.432685",,,Superior Double Room,,2,2 out of 5,8.9,Fabulous,61 reviews,"VND 299,304",
Đà Lạt EcoGreen,"11.948747,108.43932",,,Double Room,,2,,6.9,Review score,3 reviews,"VND 360,000",
Thang Lap Hotel,"11.9388622630339,108.439132500899",,,Double Room,,2,,8.0,Very good,41 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Minh Chiến Hostel -Guest House-,"11.941713,108.436037",,,Small Double Room,,2,,7.7,Good,3 reviews,"VND 250,000",
Nam Nhi Farm Villa,"11.41982,107.578222",,,Deluxe Double Room with Balcony,,2,,9.4,Superb,5 reviews,"VND 720,000",Breakfast included
Chivas Dalat Hotel,"11.951189,108.43938",,,Superior Double Room,,2,2 out of 5,9.2,Superb,28 reviews,"VND 477,000",
Chivas Dalat Hotel,"11.951189,108.43938",,,Superior Double Room,,2,2 out of 5,9.2,Superb,28 reviews,"VND 477,000",
Gia phát hostel,"11.937111,108.42881",,,Large Double Room,,2,,7.7,Good,28 reviews,"VND 198,000",
AT House,"11.9546986009183,108.434312326389",,,One-Bedroom House,,2,,8.8,Fabulous,51 reviews,"VND 360,000",
Mina Thien Ha,"11.9430836757864,108.429929435503",,,Double Room with Private Bathroom,,2,3 out of 5,8.4,Very good,14 reviews,"VND 300,000",
Homestay Dalat 1900s,"11.9356814199967,108.440221343189",,,Double Room with Shared Toilet,,2,3 out of 5,7.4,Good,36 reviews,"VND 224,000",
Rung Thong 1 Villa,"11.925107,108.433262",,,Deluxe Twin Room,,2,,8.9,Fabulous,49 reviews,"VND 320,000","FREE cancellation,• No prepayment needed"
Blue Sky Homestay,"11.9432489107065,108.423865735531",,,Budget Double Room,,2,,8.8,Fabulous,75 reviews,"VND 230,000",
Dalat 1893 Homestay,"11.9424067508168,108.427131882557",,,Queen Room,,2,,8.7,Fabulous,34 reviews,"VND 337,500",
Nhật Nguyên Hotel,"11.938973,108.438961",,,Double or Twin Room with Lake View,,4,2 out of 5,8.2,Very good,12 reviews,"VND 1,030,000",Breakfast included
Together is Home,"11.9403064,108.4340514",,,Double Room,,2,,9.7,Exceptional,6 reviews,"VND 200,000",
Vu Minh Phuong Hotel,"11.955984,108.440021",,,Double Room with Private Bathroom,,2,1 out of 5,8.7,Fabulous,3 reviews,"VND 280,000",
Tú Anh,"11.9337412118982,108.426553308964",,,Villa,,24,,9.1,Superb,6 reviews,"VND 3,600,000",
Rainbow Guest house - Homestay,"11.949482,108.440392",,,Budget Double Room,,2,,9.1,Superb,10 reviews,"VND 212,500",
Rosemary Studio Dalat,"11.9401821,108.4293916",,,One-Bedroom Apartment,,3,3 out of 5,9.4,Superb,43 reviews,"VND 585,000",
Hoa Anh Dao Hotel,"11.9540037651953,108.441139161587",,,Double Room,,2,2 out of 5,9.6,Exceptional,12 reviews,"VND 252,000","FREE cancellation,• No prepayment needed"
D House Dalat,"11.930609,108.464294",,,Double Room with Garden View,,2,2 out of 5,9.9,Exceptional,8 reviews,"VND 307,800",
Let'Stay Homestay Da Lat,"11.962619,108.447966",,,Superior Queen Room,,2,1 out of 5,9.7,Exceptional,3 reviews,"VND 270,000",
Khách Sạn Thái Hà,"11.9492565985178,108.440442877315",,,Standard King Room,,2,,9.1,Superb,53 reviews,"VND 350,000",
Cozy Hotel,"11.964173,108.443195",,,Deluxe Family Room,,4,1 out of 5,,,,"VND 590,000",
Tigon Flower House,"11.932936,108.427644",,,Classic Quadruple Room,,2,,8.9,Fabulous,22 reviews,"VND 255,000",
Tháng Năm Rực Rỡ - Dalat Homestay,"11.9447641809471,108.477427388886",,,Double Room with Shared Bathroom,,2,,8.9,Fabulous,21 reviews,"VND 199,000","FREE cancellation,• No prepayment needed"
Hotel Bao Duy,"11.943904,108.435447",,,Standard Double Room,,2,,8.3,Very good,37 reviews,"VND 450,000",
ChipHouse,"11.937515,108.426358",,,Double Room,,2,2 out of 5,9.6,Exceptional,16 reviews,"VND 380,700",
ÉTÉ Dalat,"11.9445546679153,108.437316667831",,,Deluxe Double Room with Balcony,,2,,8.7,Fabulous,164 reviews,"VND 569,775",Breakfast included
Thai Tran Guesthouse,"11.9481689461648,108.463689699781",,,Deluxe Double Room,,2,3 out of 5,8.8,Fabulous,36 reviews,"VND 250,000",
Ha Khoa Hotel Dalat,"11.9346929900934,108.426115762985",,,Standard Double Room,,2,2 out of 5,9.3,Superb,120 reviews,"VND 324,000",
Nhà hang khach san Loc binh,"11.948787,108.43792",,,Quadruple Room,,4,2 out of 5,,,,"VND 400,000",
Xuan Hong 2 Da Lat,"11.9413691707474,108.436097805557",,,Standard Double Room,,2,2 out of 5,8.5,Very good,22 reviews,"VND 330,000",
Sun Valley Hotel Resort,"11.969742,108.427733",,,Superior Double Room,,2,3 out of 5,,,,"VND 562,500",
Dang Nguyen Guesthouse,"11.955256,108.429846",,,Double Room with Private Bathroom,,2,2 out of 5,9.6,Exceptional,226 reviews,"VND 220,000",
Green Valley Hotel,"11.9301203113197,108.439790010452",,,Premium Double Room,,2,2 out of 5,6.2,Review score,13 reviews,"VND 497,250","FREE cancellation,• No prepayment needed"
Khách sạn Mộc Nhiên,"11.940105,108.428455",,,King Room,,2,,9.3,Superb,111 reviews,"VND 300,000",
Bich Khue Hotel,"11.9520363163469,108.439379632473",,,Standard Double Room,,2,,6.0,Review score,22 reviews,"VND 252,833",
The Light Hotel,"11.950031,108.455154",,,Deluxe Room,,2,1 out of 5,8.4,Very good,9 reviews,"VND 400,000",
Dragon Dalat Hotel,"11.9247908550225,108.446455275147",,,Superior Double Room,,2,,8.4,Very good,44 reviews,"VND 360,000",
Homestay Ahihi,"11.930357,108.433525",,,Double Room,,2,,9.6,Exceptional,12 reviews,"VND 300,000",
Cozy Ruby House,"11.9465859,108.4583582",,,One-Bedroom Apartment,,2,,,,,"VND 280,000",
Duy Vinh Hotel Dalat,"11.95086,108.4347",,,Superior Family Room,,2,,9.0,Superb,48 reviews,"VND 484,956","FREE cancellation,• No prepayment needed"
Trinh Nguyen Homestay,"11.93901,108.432879",,,Deluxe Double Room,,2,,9.1,Superb,233 reviews,"VND 215,000",
The Saffron - Nghệ Tây Dalat,"11.9447425955075,108.425632605168",,,Economy Quadruple Room,,4,3 out of 5,9.4,Superb,59 reviews,"VND 450,000",
An An Da Lat Hotel,"11.9378976125198,108.424179417683",,,Apartment with Balcony,,3,1 out of 5,8.6,Fabulous,39 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Pensee Guesthouse,"11.9533384661015,108.461306160752",,,Deluxe Room,,2,,9.0,Superb,20 reviews,"VND 285,000",
The Hobbit Bungalow,"11.929238,108.441353",,,Double Room,,2,,9.1,Superb,17 reviews,"VND 546,667",
Dalat Topview Homestay,"11.9326494440778,108.426255583764",,,Budget Double Room,,2,,7.9,Good,6 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Villa Trung Nghĩa 16,"11.947703757287,108.459493528311",,,Villa,,10,3 out of 5,,,,"VND 3,500,000",
Mai Ngoc Hotel,"11.947231,108.436708",,,Double Room,,2,,8.6,Fabulous,88 reviews,"VND 250,000",
Hai Cây Thông Homestay,"11.947022,108.432632",,,Queen Room with Shared Bathroom,,2,,8.9,Fabulous,56 reviews,"VND 180,000",
Tuyết Hoa Hòn Bồ Bungalow,"11.969728,108.489817682556",,,Tent,,2,,9.9,Exceptional,10 reviews,"VND 550,000",
Da Lat Moonlight Hotel,"11.9370713011621,108.427839824745",,,Standard Double Room,,2,1 out of 5,9.5,Exceptional,52 reviews,"VND 396,100","FREE cancellation,• No prepayment needed"
Thi Thao Gardenia Hotel,"11.9446216643295,108.438041210175",,,Deluxe Room,,2,3 out of 5,6.6,Review score,39 reviews,"VND 715,000",
Gold Dream Hotel,"11.9386389005615,108.438443541527",,,Double Room,,2,2 out of 5,8.0,Very good,85 reviews,"VND 396,900","FREE cancellation,• No prepayment needed"
Hotell Villa Bảo Duy,"11.933815,108.420462",,,Family Room with Balcony,,6,,,,,"VND 720,000",
Quynh Nhi Hotel,"11.9447279651017,108.438898693254",,,Deluxe Room,,2,,6.8,Review score,39 reviews,"VND 150,000",
Khải Hoàng 2,"11.941195,108.434",,,Standard King Room,,2,1 out of 5,8.8,Fabulous,45 reviews,"VND 225,000",Breakfast included
LaJoia Villa,"11.947063,108.458055",,,4-Bed Mixed Dormitory Room,,4,3 out of 5,,,,"VND 823,200","FREE cancellation,• No prepayment needed"
My Kim Guest House,"11.937854922056,108.428717851639",,,Double Room,,2,3 out of 5,7.2,Good,4 reviews,"VND 265,500","FREE cancellation,• No prepayment needed"
DaLach Noah Farm,"11.9074800545673,108.457696347282",,,Family Room with Garden View,,4,,8.1,Very good,15 reviews,"VND 1,500,000",Breakfast included
Hạ An Hotel,"11.934681,108.431171",,,Superior Double Room,,2,,9.3,Superb,16 reviews,"VND 400,000",
Khách Sạn Lâm Anh,"11.941271,108.434098",,,Standard Double Room,,2,,4.8,Review score,6 reviews,"VND 350,000",
Q Lofts,"11.9533060380237,108.436904812164",,,Standard Double Room,,2,,8.6,Fabulous,197 reviews,"VND 251,100","FREE cancellation,• No prepayment needed"
Thảo Nguyên House,"11.9770371103633,108.431265742328",,,Standard Apartment,,18,,,,,"VND 1,999,000",
Dalat Venus Hotel,"11.940381,108.435311",,,Standard King Room,,2,2 out of 5,8.5,Very good,116 reviews,"VND 378,000","FREE cancellation,• No prepayment needed"
Petite Dalat,"11.9425611,108.4343682",,,Double Room with Private Bathroom,,2,,,,,"VND 693,000",Breakfast included
PoWill Home,"11.9552883527127,108.436697233135",,,Deluxe Double Room with Balcony,,2,3 out of 5,9.2,Superb,43 reviews,"VND 522,500",
Thanh Dat Hotel,"11.94805,108.440598",,,Standard King Room,,2,,8.4,Very good,20 reviews,"VND 285,000",
Caly Villa,"11.942675,108.425333",,,King Room with Garden View,,2,,9.1,Superb,38 reviews,"VND 315,000",
Lang Boho Homestay,"11.9307688343809,108.428782224655",,,Tent,,2,,7.9,Good,39 reviews,"VND 600,000",
Thien Phu Guesthouse Dalat,"11.947854,108.456077",,,Double Room,,2,3 out of 5,9.4,Superb,65 reviews,"VND 250,000","FREE cancellation,• No prepayment needed"
Duc Hai Hotel,"11.942018,108.431378",,,Budget Double Room,,2,1 out of 5,7.6,Good,67 reviews,"VND 250,000",
Skyline Hotel,"11.935615,108.440971",,,Deluxe Double Room,,2,2 out of 5,9.3,Superb,13 reviews,"VND 299,999",
An Nhien Hotel,"11.928235,108.446087",,,Large Double or Twin Room,,4,,9.2,Superb,27 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
RIMI House - Near Dalat Night Market,"11.935941,108.438427",,,Economy Double Room,,2,3 out of 5,8.9,Fabulous,32 reviews,"VND 277,778","FREE cancellation,• No prepayment needed"
Miami Da Lat - Tuan Vu Da Lat,"11.9474686743177,108.482964424745",,,Double Room with Mountain View,,2,3 out of 5,,,,"VND 10,000,000","FREE cancellation,• No prepayment needed"
iColor Dalat Hostel,"11.9293413385863,108.449454568108",,,Double Room with Mountain View,,2,,8.9,Fabulous,600 reviews,"VND 309,000",
Ruby Dalat Hostel,"11.945568,108.431436",,,Double Room with Private Bathroom,,2,3 out of 5,9.1,Superb,26 reviews,"VND 200,000",
GOLD ĐÀ LẠT HOTEL,"11.937424,108.433723",,,Standard Double Room,,2,2 out of 5,,,,"VND 324,000",
My Anh Guest House,"11.9442634287876,108.43383114785",,,Twin Room with Private Bathroom,,2,2 out of 5,8.4,Very good,74 reviews,"VND 170,000",
Dalat Happy Hostel,"11.9515919307879,108.437134623527",,,Bed in 8-Bed Dormitory Room,,2,,8.8,Fabulous,195 reviews,"VND 145,800",
Dalat Serene Villa,"11.94274,108.431705",,,Double Room with Balcony,,2,2 out of 5,8.7,Fabulous,16 reviews,"VND 360,000",
Daisy Gold Dalat Hotel,"11.949785,108.455235",,,Twin Room with View,,2,3 out of 5,8.9,Fabulous,6 reviews,"VND 581,058",Breakfast included
Trắng house,"11.930561,108.434856",,,Queen Room with Balcony,,2,,,,,"VND 300,000",
Lacasa May,"11.932579,108.445503",,,Queen Room,,2,3 out of 5,7.5,Good,31 reviews,"VND 594,000","Breakfast included,FREE cancellation,• No prepayment needed"
HD Hotel 2,"11.945811,108.442309",,,Superior Double or Twin Room,,2,2 out of 5,7.9,Good,80 reviews,"VND 262,500","FREE cancellation,• No prepayment needed"
HUNA House,"11.9621112074605,108.440391494373",,,Standard Double Room,,2,,,,,"VND 350,000",
Maison de Fleurs - Ngôi Nhà Hoa,"11.9458113980385,108.462600380114",,,Double Room with Patio,,2,,9.7,Exceptional,16 reviews,"VND 420,000",
Himawari Homestay,"11.923936,108.423211",,,Standard Double Room with Shared Bathroom,,2,,7.3,Good,3 reviews,"VND 340,000",
Lake View Hotel,"11.9436835381801,108.43922077791",,,Superior Double Room,,2,2 out of 5,8.3,Very good,40 reviews,"VND 567,000",
Gia Pham Hotel,"11.940022,108.426414",,,Double Room,,2,,9.6,Exceptional,515 reviews,"VND 250,000",
KHÁCH SẠN MỸ THOA,"11.941899,108.434724",,,Economy Quadruple Room,,3,,8.0,Very good,6 reviews,"VND 300,000",
Sweet Lavender Apartment,"11.9549440183671,108.442436582803",,,One-Bedroom Apartment,,2,3 out of 5,7.9,Good,6 reviews,"VND 900,000",
ATP Guesthouse,"11.9445191450102,108.431268409787",,,Double Room,,2,,8.3,Very good,94 reviews,"VND 150,000","FREE cancellation,• No prepayment needed"
Isana Hotel,"11.9438072035574,108.434871157672",,,Double Room,,2,,8.4,Very good,9 reviews,"VND 360,000",
Villa Minh Minh,"11.9340950887912,108.464920422754",,,Villa,,12,,,,,"VND 3,000,000",
Tia Du Homestay,"11.9264559408305,108.43961718625",,,Deluxe Villa,,2,3 out of 5,8.4,Very good,34 reviews,"VND 383,500",Breakfast included
Fullhouse Homestay,"11.9462935605992,108.432033061981",,,Double Room,,2,,8.4,Very good,17 reviews,"VND 300,000",
Lang Boho Homestay,"11.9307688343809,108.428782224655",,,Tent,,2,,7.9,Good,39 reviews,"VND 600,000",
Villa Du Lac Da Lat,"11.9555116017899,108.470149934292",,,Deluxe Double Room,,2,3 out of 5,8.5,Very good,9 reviews,"VND 360,000",
Mr Rot's Secret Hotel,"11.9483680818499,108.440852165222",,,Double Room,,2,1 out of 5,8.4,Very good,396 reviews,"VND 405,000","Breakfast included,FREE cancellation,• No prepayment needed"
Quin's House,"11.932887255148,108.423755342095",,,Double Room with Private Bathroom,,2,,9.2,Superb,6 reviews,"VND 550,000",
Dalat Flower Hotel & Spa,"11.9482376969599,108.440911173821",,,Economy Double Room,,2,2 out of 5,8.2,Very good,131 reviews,"VND 243,000","FREE cancellation,• No prepayment needed"
Dalat Flower Hotel & Spa,"11.9482376969599,108.440911173821",,,Economy Double Room,,2,2 out of 5,8.2,Very good,131 reviews,"VND 243,000","FREE cancellation,• No prepayment needed"
Mountain Town Hotel,"11.9403002641764,108.436416983477",,,Standard Double Room,,2,3 out of 5,6.3,Review score,46 reviews,"VND 523,260",
Bonbonjour Homestay DaLat,"11.946967,108.435994",,,Economy Double Room,,2,,8.5,Very good,16 reviews,"VND 476,000",
Dalat Moka Coffee House,"11.9722161,108.4522222",,,Deluxe Villa,,22,,,,,"VND 2,326,500",
HOÀNG LỘC HOTEL,"11.944606,108.454115",,,Double Room,,2,,,,,"VND 250,000",
Santorini Center Dalat,"11.939878994164,108.434897845963",,,One-Bedroom House,,4,,,,,"VND 980,000",
Gerbera Villa Hotel Da Lat,"11.938902,108.458316",,,Double Room with Mountain View,,2,2 out of 5,7.7,Good,14 reviews,"VND 400,000",
Nhat Vy Hotel,"11.939373345313,108.462752401829",,,Caravan,,2,3 out of 5,8.5,Very good,56 reviews,"VND 380,000",
Thoai Chau Guesthouse,"11.932623,108.445712",,,Double Room,,2,1 out of 5,,,,"VND 280,925",
The LOKAL Homestay,"11.934291,108.426787",,,King Room with Garden View,,2,,8.0,Very good,20 reviews,"VND 600,000",
131 Dalat Villa,"11.93514,108.440865",,,King Room,,2,,8.8,Fabulous,32 reviews,"VND 302,500","FREE cancellation,• No prepayment needed"
Books Homestay,"11.925908,108.442371",,,King Room with Garden View,,2,,7.7,Good,35 reviews,"VND 412,492",
The Bell House Dalat,"11.945331,108.45245",,,Double Room with Private Bathroom,,2,,8.7,Fabulous,18 reviews,"VND 490,000","FREE cancellation,• No prepayment needed"
Belle Amour Hotel,"11.937955,108.43583",,,Standard King Room without Window,,2,2 out of 5,8.8,Fabulous,130 reviews,"VND 390,000",
7s Chuong Hotel Dalat,"11.93514,108.440865",,,Queen Room with Balcony,,2,,9.3,Superb,26 reviews,"VND 276,000",
Villa Trung Nghĩa 31,"11.941134376182,108.459827413257",,,Villa,,9,3 out of 5,,,,"VND 2,897,100",
Lavender Tim,"11.9436740632517,108.431006320752",,,Standard Quadruple Room,,2,2 out of 5,8.7,Fabulous,78 reviews,"VND 359,946",
Khách sạn Phương Nguyên,"11.977881,108.451325",,,Economy Double Room,,2,1 out of 5,9.6,Exceptional,14 reviews,"VND 200,000",
Len’s hostel,"11.9499192306521,108.433962901783",,,Deluxe Room,,2,2 out of 5,9.0,Superb,99 reviews,"VND 300,000",
Trọng Nguyễn villa,"11.939065,108.458042",,,Standard King Room,,2,,,,,"VND 500,000",
The Red House Da Lat,"11.948879,108.435669",,,Deluxe Double Room,,2,,,,,"VND 260,000",
Suri’s Apartment - Suri’s House 2,"11.9539519305934,108.436553824372",,,Two-Bedroom Apartment,,4,,,,,"VND 1,000,000",
Bich Chau Hotel,"11.9473740071415,108.433949279762",,,Superior Double Room,,2,2 out of 5,9.1,Superb,138 reviews,"VND 250,000",
Rose Valley Hotel,"11.931278290739,108.425318513245",,,Standard King Room,,2,1 out of 5,8.7,Fabulous,14 reviews,"VND 600,000","FREE cancellation,• No prepayment needed"
Minh Quan Hotel,"11.9384415807321,108.434443127647",,,Family Room,,6,,8.4,Very good,163 reviews,"VND 539,100",
D' Mai Xanh Dalat,"11.9504785427138,108.45751413163",,,Deluxe Double Room with Balcony,,2,,,,,"VND 950,000",Breakfast included
Mộc Gia Viên Home Café,"11.925829,108.449861",,,Double Room,,2,,,,,"VND 400,000",
Thiên Phú,"11.944805,108.439764",,,Double Room,,2,2 out of 5,8.3,Very good,69 reviews,"VND 400,000",
Rita House,"11.9539410351739,108.437104773319",,,Double Room with Private Bathroom,,2,,9.5,Exceptional,19 reviews,"VND 250,000",
Kim Homestay,"11.956051,108.42588",,,Deluxe Queen Room,,2,,,,,"VND 400,000",
Nhat Quynh Hotel,"11.959865,108.44291",,,Double Room with Private Bathroom,,2,1 out of 5,8.8,Fabulous,28 reviews,"VND 328,500",
Tremolo Villas Dalat,"11.89983,108.42983",,,Villa,,2,3 out of 5,8.0,Very good,36 reviews,"VND 550,000",
Maika Hotel,"11.9450125331745,108.435715676309",,,Double Room,,2,,8.3,Very good,34 reviews,"VND 240,000",
Rung Hoa Hotel,"11.9794679107863,108.453485366687",,,Standard Double Room,,2,2 out of 5,8.5,Very good,19 reviews,"VND 390,000","FREE cancellation,• No prepayment needed"
Maxim Hotel,"11.948083,108.44039",,,Deluxe Double Room,,2,,9.2,Superb,397 reviews,"VND 261,250",
Đà Lạt Cam ly Hotel,"11.94432,108.418338",,,Standard Bungalow,,2,,8.7,Fabulous,4 reviews,"VND 301,000",
Tree House Dalat,"11.9372403056715,108.433969763229",,,Standard Double Room,,2,,,,,"VND 229,500",
Six Six Garden,"11.94239,108.4257",,,Double Room with Shared Toilet,,2,,8.6,Fabulous,38 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Hoang Mai Hotel,"11.937424,108.433723",,,Standard Double Room,,2,,9.1,Superb,13 reviews,"VND 337,838","FREE cancellation,• No prepayment needed"
Homstay An Nhien,"11.949476,108.426714",,,Standard Double Room,,2,,9.3,Superb,42 reviews,"VND 225,000","FREE cancellation,• No prepayment needed"
Khách sạn Bảo Khanh,"11.942289,108.432183",,,Double Room,,2,,8.2,Very good,9 reviews,"VND 200,000",
L'Amant Villa Dalat,"11.9264295,108.4398103",,,Villa,,8,,,,,"VND 2,660,000",
Lien Huong Hotel,"11.9406260360571,108.451890463818",,,Standard Double Room,,2,2 out of 5,7.6,Good,10 reviews,"VND 472,973","FREE cancellation,• No prepayment needed"
Khách sạn Liên Sơn - Đà Lạt,"11.94692,108.440676",,,Superior King Room,,2,1 out of 5,9.1,Superb,223 reviews,"VND 368,000",
Richy Dalat Hotel,"11.92951,108.439442",,,Deluxe Double Room,,2,,8.9,Fabulous,100 reviews,"VND 405,000","FREE cancellation,• No prepayment needed"
Khánh Sang,"11.944426,108.41842",,,Quadruple Room with Private Bathroom,,2,,,,,"VND 280,000",
Tuyet Son Hotel,"11.94114,108.433871",,,Budget Double Room,,2,1 out of 5,8.8,Fabulous,202 reviews,"VND 360,000",
Vân Như hotel,"11.9654,108.44341",,,Double Room,,4,,,,,"VND 300,000",
Bagua House - Homestay,"11.521091,107.763609",,,10-Bed Mixed Dormitory Room,,2,,,,,"VND 400,000",Breakfast included
Thanh Tin Hotel,"11.945343300242,108.464157879353",,,Double Room,,2,1 out of 5,6.7,Review score,3 reviews,"VND 216,284","FREE cancellation,• No prepayment needed"
Thanh Tin Hotel,"11.945343300242,108.464157879353",,,Double Room,,2,1 out of 5,6.7,Review score,3 reviews,"VND 216,284","FREE cancellation,• No prepayment needed"
Nhà Nghỉ Nhân Nghĩa,"11.9384479356415,108.430195735413",,,Budget Double Room,,2,,9.8,Exceptional,119 reviews,"VND 223,000",
Hoang Quan Hotel,"11.9396383878609,108.432773351669",,,Deluxe Double Room (2 Adults),,2,2 out of 5,8.2,Very good,44 reviews,"VND 350,000",
Pinus Hotel,"11.941056,108.435769",,,Superior Double Room,,2,,8.9,Fabulous,29 reviews,"VND 510,000",
DALAT RESTSTOP,"11.934668,108.432653",,,Deluxe Double or Twin Room,,2,,7.6,Good,20 reviews,"VND 250,000",
Khách Sạn Lối Về Đà Lạt,"11.9358558757329,108.434773595649",,,Standard Double Room,,2,1 out of 5,9.7,Exceptional,6 reviews,"VND 255,000",
Quỳnh House,"11.9403915,108.4260088",,,Two-Bedroom Apartment,,6,,9.7,Exceptional,3 reviews,"VND 880,000",
Dalat Hills Hotel,"11.949668,108.454712",,,Double Room,,2,,8.5,Very good,88 reviews,"VND 315,000",
Phu Tho Da Lat Hotel,"11.9349500478545,108.440803779099",,,Standard Double Room No Window,,2,2 out of 5,8.9,Fabulous,139 reviews,"VND 243,000","FREE cancellation,• No prepayment needed"
Đồng Tiến Hotel Đà Lạt,"11.955516,108.429965",,,Superior Double Room,,2,2 out of 5,,,,"VND 300,000",
Dalat Train Villa,"11.9427391040091,108.454063385725",,,Classic Twin Room,,2,,7.3,Good,30 reviews,"VND 641,250",
Khách sạn Trọng Đức,"11.942085,108.45317",,,Deluxe Double Room,,2,2 out of 5,,,,"VND 400,000",
Liibrary Boutique Hotel,"11.952096,108.479622",,,Standard Double Room,,2,,,,,"VND 660,000",Breakfast included
Quang Chien Hotel,"11.946253,108.433453",,,Deluxe Double Room,,2,2 out of 5,,,,"VND 301,233",
Circle Chiquilla,"11.954762,108.435816",,,Standard Double Room,,2,,7.9,Good,14 reviews,"VND 500,000",
SPORT HOUSE HOMESTAY,"11.939487,108.432415",,,Apartment with Balcony,,10,,,,,"VND 2,000,000",
Nguyen Dang Hotel,"11.9355,108.435571",,,Double Room,,2,2 out of 5,7.1,Good,18 reviews,"VND 300,299",
Vy House,"11.9361204367565,108.419600118385",,,Villa,,13,,8.2,Very good,169 reviews,"VND 2,250,000","FREE cancellation,• No prepayment needed"
Totoro House,"11.9195693592802,108.441709967567",,,Deluxe Double or Twin Room with Garden View,,4,2 out of 5,8.7,Fabulous,8 reviews,"VND 400,000",
Lacami Dalat Hotel,"11.938165,108.455615",,,Standard Double Room with Fan,,2,2 out of 5,8.1,Very good,14 reviews,"VND 290,700",
Khanh Lam Tourist Villa,"11.9562410807378,108.434532880783",,,Double Room,,2,3 out of 5,8.8,Fabulous,33 reviews,"VND 240,000",
Guest House Hoàng Đăng Khoa,"11.938817,108.433672",,,Double Room,,4,,,,,"VND 600,000",
