hotel_name,hotel_address,hotel_distance_center,hotel_location_features,hotel_room,number_of_rooms,room_occupancy,hotel_star,hotel_score,hotel_score_title,hotel_number_reviews,hotel_price,hotel_offer
The Fiii Come&Stay,"10.3323269,107.0869018",1.8 km from centre,Beachfront,Double Room,,2,,8.6,Fabulous,8 reviews,"VND 219,000",
Fusion Sea Villa,"10.351096876435,107.090685172522",800 m from centre,Beachfront,Villa,,15,3 out of 5,,,,"VND 4,500,000","FREE cancellation,• No prepayment needed"
Sea Villa,"10.333538505209,107.085772771055",1.6 km from centre,Beachfront,Deluxe Villa,,10,,,,,"VND 20,000,000",
Nancy Minh Villa,"10.333284,107.085804",1.6 km from centre,Beachfront,Villa,,11,4 out of 5,,,,"VND 6,200,000",
Hoang Yen Hotel,"10.3516342450967,107.072255015373",1.4 km from centre,Beach nearby,Budget Double Room,,2,1 out of 5,7.5,Good,41 reviews,"VND 287,000",
Minh Phước Villa,"10.376893262512,107.126470751776",5 km from centre,Beachfront,Villa,,15,5 out of 5,,,,"VND 5,500,000",
ZoZo House - B309,"10.341110368673,107.08957244642",950 m from centre,Beachfront,One-Bedroom Apartment,,4,3 out of 5,5.6,Review score,5 reviews,"VND 352,800",
Palm Villa 15,"10.347812,107.095782",1.2 km from centre,Beachfront,Villa with Private Pool,,20,3 out of 5,,,,"VND 5,220,000",
Nancy Sweet Apartment - A408,"10.3413150281625,107.089340686799",900 m from centre,Beach nearby,Duplex Apartment,,8,4 out of 5,,,,"VND 1,600,000",
The Fiii Come&Stay,"10.3323269,107.0869018",1.8 km from centre,Beachfront,Double Room,,2,,8.6,Fabulous,8 reviews,"VND 219,000",
Fusion Sea Villa,"10.351096876435,107.090685172522",800 m from centre,Beachfront,Villa,,15,3 out of 5,,,,"VND 4,500,000","FREE cancellation,• No prepayment needed"
Lavie House 5 12-2D Trần Phú,"10.3400402331989,107.083506211638",900 m from centre,,Villa with Private Pool,,14,,,,,"VND 3,800,000",
Ice Ice's House - Vung Tau Gold Sea Apartment,"10.334889633822,107.088254048505",1.5 km from centre,Beachfront,One-Bedroom Apartment,,3,3 out of 5,8.8,Fabulous,52 reviews,"VND 800,000",
Nhà Nghỉ Phương Uyên,"10.337183,107.085275",1.2 km from centre,Beachfront,Standard King Room,,2,,9.6,Exceptional,16 reviews,"VND 250,000",
Palm villa 1,"10.3334855583162,107.084103967459",1.6 km from centre,Beachfront,Villa with Private Pool,,6,3 out of 5,6.5,Review score,7 reviews,"VND 2,610,000",
Thanh Nhàn homestay Vũng Tàu,"10.332589,107.087139",1.8 km from centre,Beach nearby,Standard King Room,,2,,9.1,Superb,24 reviews,"VND 198,000",
Thai Quang Hotel,"10.3316030768701,107.087539294304",1.9 km from centre,Beachfront,Double Room,,2,2 out of 5,9.0,Superb,39 reviews,"VND 300,000",
Châu Homestay Goldsea Apartment at Back Beach Vung Tau,"10.3346559,107.0881009",1.6 km from centre,Beach nearby,Two-Bedroom Apartment,,4,,9.5,Exceptional,4 reviews,"VND 1,274,000",
H'HEN hotel & apartment,"10.334379,107.081798",1.6 km from centre,Beachfront,Queen Room,,2,2 out of 5,8.8,Fabulous,10 reviews,"VND 250,000",
Nancy Rio Beach Villa,"10.339386,107.090118",1.1 km from centre,Beachfront,Villa,,20,3 out of 5,,,,"VND 15,000,000",
Happy Hotel& Apartment Vung Tau,"10.3401569,107.0778087",1.1 km from centre,Beachfront,One-Bedroom Apartment,,2,3 out of 5,5.4,Review score,5 reviews,"VND 570,000","FREE cancellation,• No prepayment needed"
Nancy Thuy Tien Apartment 1012,"10.3726726555516,107.057201593994",4.1 km from centre,Beachfront,Apartment,,8,3 out of 5,,,,"VND 1,800,000",
Blue Ocean Villa 11B,"10.35129863942,107.097813926875",1.6 km from centre,Beachfront,Villa with Private Pool,,15,,,,,"VND 7,000,000",
Rio cozzy apartment 2,"10.3346559,107.0881009",1.6 km from centre,Beachfront,Standard Apartment,,10,3 out of 5,,,,"VND 880,000",
Palm Villa 19,"10.348789292615,107.096243039951",1.3 km from centre,Beach nearby,Villa,,20,3 out of 5,6.8,Review score,4 reviews,"VND 4,140,000",
Bai Sau Apartment,"10.3305807074506,107.087450266408",1.9 km from centre,Beachfront,Three-Bedroom Apartment,,7,3 out of 5,8.3,Very good,29 reviews,"VND 1,500,000",
Palm Villa 17,"10.353106909998,107.065659560618",2.1 km from centre,Beach nearby,Villa,,20,4 out of 5,,,,"VND 4,140,000",
Homestay Gold Sea Vũng Tàu,"10.3346559,107.0881009",1.6 km from centre,Beach nearby,Apartment with Sea View,,5,,5.5,Review score,3 reviews,"VND 600,000",
Min House Vung Tau - Melody Apartment,"10.338662,107.084725",1.1 km from centre,,Two-Bedroom Apartment,,4,3 out of 5,8.7,Fabulous,28 reviews,"VND 600,000",
Kien Nhi Tam Motel,"10.3655947139333,107.085545965676",2 km from centre,Beach nearby,Double Room,,2,,7.7,Good,88 reviews,"VND 240,000",
LOST HOMESTAY,"10.331537,107.08476",1.8 km from centre,Beachfront,Apartment with Mountain View,,30,,8.9,Fabulous,10 reviews,"VND 4,000,000",
Nancy Sweet Apartment - B209,"10.341281,107.089496",950 m from centre,"Beachfront,Private beach",Deluxe Apartment,,5,3 out of 5,,,,"VND 2,400,000",
Osc Residence,"10.3415997768438,107.089338004589",900 m from centre,Beachfront,Two-Bedroom Apartment,,2,2 out of 5,7.7,Good,11 reviews,"VND 890,488",
1988 Homestay Vung Tau City Centre,"10.337147742925,107.085749890738",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,4,3 out of 5,9.6,Exceptional,40 reviews,"VND 703,000",
Nice Apartment 805,"10.3412107,107.089024",900 m from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,7,,,,,"VND 3,600,000",
Co Ba Homestay,"10.336951,107.082661",1.2 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,,8.1,Very good,20 reviews,"VND 217,500",
MƠ Homestay - CĂN HỘ GOLDSEA cách biển bãi sau 200m,"10.334440036154,107.089281819382",1.6 km from centre,Beach nearby,Two-Bedroom Apartment,,4,,9.6,Exceptional,8 reviews,"VND 910,000",
Căn hộ nghỉ dưỡng - Melody Apartment,"10.3373211664331,107.08617904737",1.2 km from centre,Beachfront,One-Bedroom Apartment,,2,4 out of 5,9.8,Exceptional,60 reviews,"VND 650,000",
Victory Villa D88,"10.353921387754,107.099479376965",1.8 km from centre,Beachfront,Villa,,15,,,,,"VND 4,000,000",
Des Ami Villa,"10.3642658,107.062172",3.1 km from centre,Beachfront,Villa,,10,4 out of 5,8.0,Very good,47 reviews,"VND 2,235,925",
Nancy Thuy Tien Apartment 1311,"10.3782231254448,107.05584526062",4.7 km from centre,"Beachfront,Private beach",Apartment with Shower,,10,3 out of 5,,,,"VND 1,600,000",
NGOC LAN HOMESTAY,"10.3791899624134,107.110231459446",4.5 km from centre,Beach nearby,Double Room with Private Bathroom,,2,,9.0,Superb,40 reviews,"VND 280,000",
Victory Villa 3,"10.35377265713,107.074268603427",1.4 km from centre,Beachfront,Deluxe Villa,,15,,,,,"VND 3,500,000",
Minh Duy Villa 126C,"10.35284425984,107.065109348198",2.2 km from centre,"Beachfront,Private beach",Villa with Private Pool,,15,4 out of 5,,,,"VND 4,950,000","FREE cancellation,• No prepayment needed"
Love Hotel & Apartment,"10.3374398486366,107.082918093254",1.2 km from centre,Beach nearby,Standard Double Room,,2,,,,,"VND 280,000",
Tulip Houses - Vung Tau Pool Villas and Apartment,"10.337309,107.0861773",1.2 km from centre,Beach nearby,Apartment with Sea View,,10,3 out of 5,9.7,Exceptional,33 reviews,"VND 2,750,000",
Queen Motel Vung Tau,"10.3404867866697,107.076094936176",1.2 km from centre,Beachfront,Deluxe Double Room,,2,2 out of 5,9.5,Exceptional,81 reviews,"VND 250,000",
Phat Loc Toan Motel,"10.36666,107.083221",2.1 km from centre,Beach nearby,Double Room with Private Bathroom,,2,,8.0,Very good,45 reviews,"VND 200,000",
Villa Viet Home 3,"10.358855,107.090291",1.4 km from centre,Beach nearby,Villa,,15,,6.7,Review score,8 reviews,"VND 2,500,000",
Chau Khang Hotel,"10.3339584169969,107.08987981081",1.6 km from centre,Beachfront,Double Room with City View,,2,2 out of 5,7.4,Good,13 reviews,"VND 675,000","FREE cancellation,• No prepayment needed"
Hi You Hotel,"10.378222036901,107.114649041378",4.8 km from centre,Beachfront,Deluxe Double Room,,2,2 out of 5,9.2,Superb,6 reviews,"VND 299,000",
Blue Sky Apartment in Vung Tau,"10.341211,107.089024",900 m from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,2,,,,,"VND 3,840,000",
HỒNG BÌNH,"10.337263,107.080483",1.2 km from centre,Beachfront,Economy Double Room,,2,,8.6,Fabulous,15 reviews,"VND 550,000",
Dream Hotel,"10.33568,107.083571",1.4 km from centre,Beach nearby,Deluxe Room,,2,,7.4,Good,7 reviews,"VND 450,450",
"91 Homestay, Cafe, Bonsai","10.344385,107.085239",400 m from centre,Beach nearby,King Room with Balcony,,2,2 out of 5,9.4,Superb,59 reviews,"VND 550,000",
Nancy Sweet Villa,"10.343735,107.085069",450 m from centre,Beach nearby,Villa - Beach Front,,16,4 out of 5,,,,"VND 6,000,000",
Joy'n Villa 119,"10.34006161392,107.082160387982",900 m from centre,"Beachfront,Private beach",Villa with Private Pool,,15,5 out of 5,,,,"VND 4,900,000","FREE cancellation,• No prepayment needed"
Anh Thư Hotel,"10.350626,107.086195",400 m from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,7.7,Good,34 reviews,"VND 250,000",
Happy House,"10.334368,107.085869",1.5 km from centre,Beachfront,Two-Bedroom Apartment,,7,,9.0,Superb,6 reviews,"VND 1,100,000",
Căn hộ Sơn Thịnh Vũng Tàu,"10.346236544428,107.095663255508",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,4,,9.5,Exceptional,4 reviews,"VND 1,176,000",
Nancy Little House on the Prairie 2,"10.339791,107.090327",1.1 km from centre,Beachfront,Villa,,20,4 out of 5,,,,"VND 12,000,000",
Nancy Sweet Apartment - A1506,"10.3413866012321,107.089383602143",900 m from centre,Beachfront,Apartment,,6,3 out of 5,,,,"VND 1,200,000",
nhà nghỉ Bầu Trời Xanh,"10.336982799911,107.085428378674",1.2 km from centre,Beach nearby,Double Room,,2,,8.4,Very good,11 reviews,"VND 179,000",
Hotel Hoàng Trung,"10.3593611593929,107.097806563406",2 km from centre,Beachfront,Standard King Room,,2,,7.0,Good,4 reviews,"VND 150,000",
Palm Villa 6,"10.337701,107.084961",1.1 km from centre,Beachfront,Villa,,20,4 out of 5,,,,"VND 4,140,000",
Nancy Little House on the Prairie,"10.35203,107.065807",2.1 km from centre,"Beachfront,Private beach",Villa with Sea View,,16,4 out of 5,,,,"VND 16,000,000",
Homestay Son Thinh - THAO 16E - ZoZo House,"10.3301909983181,107.088244312967",2 km from centre,Beachfront,One-Bedroom Apartment,,4,2 out of 5,8.0,Very good,31 reviews,"VND 539,999",
Nice Apartment 808,"10.3412107,107.089024",900 m from centre,"Beachfront,Private beach",Three-Bedroom Apartment,,8,,,,,"VND 6,200,000",
Căn hộ Quân Nguyên,"10.336984701869,107.085186991888",1.2 km from centre,Beach nearby,Apartment,,20,,,,,"VND 2,000,000",
Palm Villa 27,"10.3717308223747,107.122576953402",5 km from centre,"Beachfront,Private beach",Villa with Sea View,,10,,,,,"VND 5,800,000",
T&T Building Vung tau,"10.3508453,107.0901319",750 m from centre,Beach nearby,Double or Twin Room with Private Bathroom,,2,,9.0,Superb,14 reviews,"VND 400,000","FREE cancellation,• No prepayment needed"
Motel Liên Anh,"10.330095,107.088277",2 km from centre,"Beachfront,Private beach",Double Room with Private Bathroom,,2,,7.8,Good,33 reviews,"VND 250,000",
Rio bluesea apartment 4,"10.328769776997,107.087927056622",2.1 km from centre,Beachfront,Three-Bedroom Apartment,,8,4 out of 5,,,,"VND 765,000",
Nancy Sweet Apartment - A1401,"10.3415930746042,107.091464996338",1.1 km from centre,Private beach,Three-Bedroom Apartment,,9,4 out of 5,,,,"VND 2,400,000",
Sakura Hotel,"10.3363312539249,107.082354171015",1.3 km from centre,Beach nearby,Deluxe Double Room,,2,,9.2,Superb,47 reviews,"VND 270,000",
Truong Phat Guesthouse,"10.3325862896831,107.087178323418",1.8 km from centre,Beachfront,Double Room with Private Bathroom,,2,,8.4,Very good,28 reviews,"VND 200,000",
Nancy Thuy Tien Apartment 1210,"10.3672699146448,107.063140869141",3.2 km from centre,"Beachfront,Private beach",Deluxe Apartment,,6,3 out of 5,,,,"VND 2,200,000",
Nathalie's Vung Tau Hotel,"10.3797441179,107.05614566803",4.8 km from centre,Beach nearby,Standard Double Room,,2,,7.8,Good,23 reviews,"VND 540,000",
Thanh Xuan Hotel,"10.3364440631407,107.081288695335",1.3 km from centre,Beachfront,Double Room,,2,,8.9,Fabulous,44 reviews,"VND 350,000",
Nancy Thuy Van Blue sea 2,"10.347383069202,107.097601876721",1.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,10,3 out of 5,,,,"VND 880,000",
Nancy Thuy Tien Apartment 1110,"10.3652436012016,107.060737609863",3.2 km from centre,Beach nearby,Two-Bedroom Apartment,,6,3 out of 5,,,,"VND 1,600,000",
Hai Nam Villa,"10.3352899085598,107.083628313049",1.4 km from centre,Beachfront,Villa with Garden View,,2,3 out of 5,7.6,Good,4 reviews,"VND 1,300,000",
Sơn Thịnh 2 - Thỏ Trắng,"10.346176,107.095972",1.3 km from centre,Beachfront,Apartment with Sea View,,10,,,,,"VND 1,200,000",
Truong Phat Guesthouse,"10.3325862896831,107.087178323418",1.8 km from centre,Beachfront,Double Room with Private Bathroom,,2,,8.4,Very good,28 reviews,"VND 200,000",
Ngoc Linh Luxury Hotel,"10.3473994201652,107.07757359682",800 m from centre,Beachfront,Double Room,,2,1 out of 5,8.4,Very good,18 reviews,"VND 548,460","FREE cancellation,• No prepayment needed"
Nancy Thuy Tien Apartment 1210,"10.3672699146448,107.063140869141",3.2 km from centre,"Beachfront,Private beach",Deluxe Apartment,,6,3 out of 5,,,,"VND 2,200,000",
Nathalie's Vung Tau Hotel,"10.3797441179,107.05614566803",4.8 km from centre,Beach nearby,Standard Double Room,,2,,7.8,Good,23 reviews,"VND 540,000",
Hải Đăng Villa,"10.339567169485,107.075212290257",1.4 km from centre,"Beachfront,Private beach",Villa,,15,3 out of 5,,,,"VND 7,500,000",
Thanh Xuan Hotel,"10.3364440631407,107.081288695335",1.3 km from centre,Beachfront,Double Room,,2,,8.9,Fabulous,44 reviews,"VND 350,000",
Nancy Thuy Van Blue sea 2,"10.347383069202,107.097601876721",1.4 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,10,3 out of 5,,,,"VND 880,000",
Nancy Thuy Tien Apartment 1110,"10.3652436012016,107.060737609863",3.2 km from centre,Beach nearby,Two-Bedroom Apartment,,6,3 out of 5,,,,"VND 1,600,000",
Hoa Dan Hotel,"10.3368509011186,107.087050760188",1.2 km from centre,Beachfront,Double Room,,2,1 out of 5,8.3,Very good,141 reviews,"VND 350,000",
Sơn Thịnh 2 - Thỏ Trắng,"10.346176,107.095972",1.3 km from centre,Beachfront,Apartment with Sea View,,10,,,,,"VND 1,200,000",
THUY'S căn hộ mặt tiền đối diện biển,"10.330251,107.088234",2 km from centre,Beachfront,One-Bedroom Apartment,,3,3 out of 5,9.0,Superb,25 reviews,"VND 617,500",
Châu Homestay 12D Biệt thự 4 phòng ngủ ở Bãi Sau Vũng Tàu,"10.3335344,107.0832802",1.6 km from centre,Beach nearby,Villa,,8,,,,,"VND 3,333,000",
Hải An,"10.36423,107.093332",2.1 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,,8.0,Very good,9 reviews,"VND 152,100",
Nhat Nga Hotel,"10.3634702776055,107.092858676333",2 km from centre,Beach nearby,Superior Quadruple Room with Mountain View,,4,2 out of 5,8.0,Very good,46 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Vung Tau Sun Hotel,"10.3505384367998,107.092411694199",950 m from centre,Beachfront,Standard Quadruple Room,,4,,7.7,Good,15 reviews,"VND 329,000",
Pacific Hotel Vung Tau,"10.3470299379804,107.074650228024",1.1 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.0,Good,51 reviews,"VND 426,000","FREE cancellation,• No prepayment needed"
Ngoc Thuy Hotel,"10.336423,107.090559",1.4 km from centre,Beachfront,Budget Double or Twin Room,,2,,,,,"VND 500,000",
Căn hộ full nội thất Medoly,"10.3368715368903,107.086177318242",1.2 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,8,,,,,"VND 1,300,000",
Nancy Sweet Apartment - B2207,"10.341408,107.089367",900 m from centre,Beachfront,Duplex Apartment,,6,4 out of 5,,,,"VND 1,400,000",
Rio 008 homestay,"10.3359898,107.0835162",1.4 km from centre,Beachfront,Holiday Home,,19,,,,,"VND 1,800,000",
Homestay Minhngoc,"10.371117,107.058096",3.9 km from centre,"Beachfront,Private beach",Double Room,,2,,8.2,Very good,5 reviews,"VND 300,000",
A72 Đức Anh,"10.330802,107.08307",1.9 km from centre,Beach nearby,Two-Bedroom Apartment,,8,1 out of 5,,,,"VND 800,000",
Nancy Thuy Tien Apartment 212,"10.3880388711236,107.059364318848",5 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,3,3 out of 5,,,,"VND 1,600,000",
Nice Apartment 802,"10.3412107,107.089024",900 m from centre,"Beachfront,Private beach",Three-Bedroom Apartment,,8,,,,,"VND 6,800,000",
Nancy Sweet Apartment - B704,"10.3412249846002,107.089426517487",950 m from centre,"Beachfront,Private beach",Superior Apartment,,10,4 out of 5,,,,"VND 2,400,000",
Nancy Sweet Apartment - A504,"10.341418419723,107.089313156375",900 m from centre,Beachfront,Duplex Apartment,,6,3 out of 5,,,,"VND 1,200,000",
SWEET HOME,"10.348022318532,107.07810976525",700 m from centre,Beach nearby,Four-Bedroom House,,10,,,,,"VND 2,500,000",
Nhà nghỉ Ngọc Dung,"10.3780082275715,107.114797173285",4.8 km from centre,Beach nearby,Double Room,,2,,8.0,Very good,7 reviews,"VND 280,000",
Melody Vung Tau,"10.336535247455,107.086287497576",1.3 km from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,2,,,,,"VND 800,000","FREE cancellation,• No prepayment needed"
OSC chung cư giá rẻ có hồ bơi - 0937 chin bay ba 586,"10.3412107,107.089024",900 m from centre,Beachfront,Two-Bedroom Apartment,,6,3 out of 5,,,,"VND 599,999",
Min House Vung Tau - Melody Apartment,"10.338662,107.084725",1.1 km from centre,Private beach,Two-Bedroom Apartment,,4,3 out of 5,8.7,Fabulous,28 reviews,"VND 600,000",
Vũng Tàu Palm 01 -Gold Sea,"10.334444804349,107.090075005835",1.6 km from centre,"Beachfront,Private beach",One-Bedroom Apartment,,2,3 out of 5,6.7,Review score,33 reviews,"VND 600,000",
Son Thinh Apartment Vung Tau,"10.3303955,107.0877186",2 km from centre,Beachfront,Two-Bedroom Apartment,,8,,,,,"VND 2,000,000",
chung cư melody,"10.337309,107.0861773",1.2 km from centre,"Beachfront,Private beach",Three-Bedroom Apartment,,10,,,,,"VND 1,265,000",
Apartment Blue Saphire,"10.37462,107.127416",5 km from centre,"Beachfront,Private beach",Apartment with Sea View,,2,4 out of 5,8.3,Very good,4 reviews,"VND 1,170,000",
Nice Apartment 1009,"10.341211,107.089024",900 m from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,2,,,,,"VND 2,800,000",
Caro Hotel Vũng Tàu,"10.337958,107.088629",1.2 km from centre,Beach nearby,Large Double Room,,2,,9.2,Superb,59 reviews,"VND 250,000",
Seaside - Bãi Trước Villa,"10.350994883874,107.073038865968",1.3 km from centre,Beachfront,Villa,,16,3 out of 5,8.5,Very good,55 reviews,"VND 1,906,560",
Nancy Sweet Apartment - B2209,"10.341176,107.089699",950 m from centre,"Beachfront,Private beach",Apartment,,5,3 out of 5,,,,"VND 1,400,000",
Nhà nghỉ 139,"10.338506,107.07955",1.2 km from centre,Beach nearby,Double Room,,2,3 out of 5,9.2,Superb,43 reviews,"VND 200,000",
Sea - bathing in Vung Tau,"10.3299058264004,107.086828057514",2 km from centre,Beachfront,Two-Bedroom Apartment,,8,3 out of 5,7.7,Good,16 reviews,"VND 600,000",
Chung cư sát biển,"10.3297002885089,107.086866101852",2 km from centre,Beachfront,Apartment with Sea View,,6,,5.5,Review score,3 reviews,"VND 600,000",
Viet Home 2,"10.33361,107.083128",1.6 km from centre,Beachfront,Villa,,16,3 out of 5,7.5,Good,21 reviews,"VND 2,500,000",
Sky Garden Apartment,"10.3368670547049,107.080798071164",1.3 km from centre,Beachfront,Studio Apartment,,2,,8.4,Very good,3 reviews,"VND 800,000",
Phu Quy Hotel,"10.3319729534331,107.087739408016",1.8 km from centre,Beach nearby,Double Room,,2,1 out of 5,7.9,Good,3 reviews,"VND 300,000",
Đặt phòng khách sạn Vũng Tàu,"10.3458097520122,107.096586235106",1.4 km from centre,Beachfront,Three-Bedroom Apartment,,10,4 out of 5,,,,"VND 1,200,000",
"Lavie En Rose Coffee, Spa & Villas","10.3388026051883,107.072028301652",1.7 km from centre,Beachfront,Deluxe Room (2 Adults + 1 Child),,2,,4.4,Review score,6 reviews,"VND 764,800",Breakfast included
Tuyet Lan Hotel Vung Tau,"10.336752,107.090375",1.4 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,5.8,Review score,5 reviews,"VND 350,000","FREE cancellation,• No prepayment needed"
Nice Apartment 903,"10.341211,107.089024",900 m from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,2,,,,,"VND 2,625,000",
Sweet apartment Son Thinh,"10.3425502096806,107.089704305233",850 m from centre,"Beachfront,Private beach",Two-Bedroom Apartment,,8,,,,,"VND 4,200,000",
Diamond Sea Villas & Apartment,"10.33662444137,107.086145011431",1.2 km from centre,Beachfront,One-Bedroom Apartment,,2,,,,,"VND 468,000",
The Grand OSC,"10.341403,107.089602",900 m from centre,Beach nearby,Three-Bedroom Apartment,,13,3 out of 5,8.5,Very good,4 reviews,"VND 3,880,000",
Chung cư Tầng 28 - Khách sạn San Hô,"10.345842073313,107.096591137573",1.4 km from centre,Beachfront,Apartment with Sea View,,10,3 out of 5,,,,"VND 1,200,000",Breakfast included
Nhà Nghỉ BÌNH AN,"10.361007,107.096221",2 km from centre,"Beachfront,Private beach",Standard Family Room,,2,,,,,"VND 303,000",
Hotel Sai Gon,"10.359837,107.09759",2 km from centre,Beach nearby,Double Room,,2,,,,,"VND 300,000",
Homestay Vũng Tàu,"10.366375,107.073629",2.4 km from centre,Beach nearby,Villa,,8,,8.9,Fabulous,5 reviews,"VND 1,501,500",
An Kim Son Thinh Apartment,"10.3463675496514,107.09588716106",1.3 km from centre,Beachfront,Three-Bedroom Apartment,,8,,8.7,Fabulous,10 reviews,"VND 1,600,000",
Ngoc Linh Luxury Hotel,"10.3473994201652,107.07757359682",800 m from centre,Beachfront,Double Room,,2,1 out of 5,8.4,Very good,18 reviews,"VND 548,460","FREE cancellation,• No prepayment needed"
Tropical House Vung Tau- Melody Apartment,"10.3370265796606,107.086279057399",1.2 km from centre,Beachfront,One-Bedroom Apartment,,2,3 out of 5,9.4,Superb,100 reviews,"VND 792,000",
Nancy Sweet Apartment - A2207,"10.3343679,107.0858692",1.5 km from centre,Beachfront,Deluxe Apartment,,5,3 out of 5,,,,"VND 2,400,000",
Nancy Sweet Apartment - B2201,"10.3343679,107.0858692",1.5 km from centre,Beachfront,Three-Bedroom Apartment,,6,3 out of 5,,,,"VND 2,400,000",
Hoang yen,"10.336374126759,107.083151339184",1.3 km from centre,Beachfront,King Room with Two King Beds,,2,,7.6,Good,6 reviews,"VND 264,000",
AnAn House - Goldsea Tower town pool,"10.334177137603,107.087993653256",1.6 km from centre,Beachfront,Two-Bedroom Apartment,,8,,,,,"VND 1,199,999",
LiCi homestay medoly,"10.3331426241561,107.085537277384",1.6 km from centre,Beachfront,Three-Bedroom Apartment,,7,,7.2,Good,4 reviews,"VND 1,200,000",
Titan Homestay Vũng Tàu,"10.3374160852844,107.086169309914",1.2 km from centre,Beachfront,Two-Bedroom Apartment,,4,3 out of 5,9.4,Superb,45 reviews,"VND 675,500","FREE cancellation,• No prepayment needed"
Sea Mountain Hotel,"10.36664,107.062778",3.2 km from centre,Beach nearby,Deluxe Room (2 Adults + 1 Child),,2,,7.5,Good,15 reviews,"VND 1,286,459","FREE cancellation,• No prepayment needed"
Ngoc An Guesthouse,"10.3786244598983,107.0673567",4 km from centre,Beach nearby,Standard Double Room,,2,2 out of 5,7.5,Good,12 reviews,"VND 300,000",
Motel 529,"10.3759426122775,107.102907299995",3.8 km from centre,Beach nearby,Double Room with Private Bathroom,,2,,7.8,Good,18 reviews,"VND 365,000",
Hoa Dan Hotel,"10.3368509011186,107.087050760188",1.2 km from centre,Beachfront,Double Room,,2,1 out of 5,8.3,Very good,141 reviews,"VND 350,000",
Helen Hotel & Apartment,"10.3365518366976,107.082088664174",1.3 km from centre,Beachfront,Deluxe Double Room,,2,,8.4,Very good,49 reviews,"VND 500,000",
Căn hộ Vũng Tàu Melody Homestay,"10.336719548557,107.086004152115",1.2 km from centre,Beach nearby,One-Bedroom Apartment,,4,3 out of 5,9.8,Exceptional,28 reviews,"VND 548,100",
Homestay,"10.3521283135791,107.07836844027",850 m from centre,Beach nearby,King Room with Garden View,,2,,,,,"VND 300,000",
Premium Beach Condotel 2,"10.3457434875593,107.096340567273",1.4 km from centre,Beachfront,Two-Bedroom Apartment with Sea View,,4,3 out of 5,7.9,Good,5 reviews,"VND 1,488,960",
Nhat Nga Hotel,"10.3634702776055,107.092858676333",2 km from centre,Beach nearby,Superior Quadruple Room with Mountain View,,4,2 out of 5,8.0,Very good,46 reviews,"VND 500,000","FREE cancellation,• No prepayment needed"
Gac Nho Homestay,"10.3588060841356,107.089067093848",1.4 km from centre,Beach nearby,Holiday Home,,5,2 out of 5,8.9,Fabulous,6 reviews,"VND 850,000",
Sao Mai Hotel,"10.3377709864101,107.089085876942",1.2 km from centre,Beach nearby,Double Room,,2,1 out of 5,8.0,Very good,24 reviews,"VND 250,000",
nice Goldsea 1805,"10.3346559,107.0881009",1.6 km from centre,Beachfront,Two-Bedroom Apartment,,6,,,,,"VND 4,200,000",
GIANNI HOTEL,"10.336559,107.083027",1.2 km from centre,Beach nearby,Queen Room with Balcony,,2,,7.7,Good,6 reviews,"VND 250,000",
Nice place apartment in Vung Tau 114,"10.3303955,107.0877186",2 km from centre,Beachfront,Two-Bedroom Apartment,,8,,,,,"VND 4,200,000",
Vung Tau P&T Hotel,"10.341309421055,107.074151337147",1.4 km from centre,Beach nearby,Standard Double Room,,2,3 out of 5,6.3,Review score,68 reviews,"VND 840,000",Breakfast included
Trần Duy Luxury Villa 3 - Private Rooftop Pool,"10.336012001674,107.080322142328",1.4 km from centre,Beach nearby,Villa with Private Pool,,10,,9.2,Superb,4 reviews,"VND 8,824,500","FREE cancellation,• No prepayment needed"
Melody Apartment Vung Tau,"10.331063,107.084527",1.9 km from centre,Beachfront,Apartment,,2,3 out of 5,,,,"VND 760,000",
Huong Sen 2 Hotel,"10.3732748836057,107.057368755295",4.2 km from centre,Beach nearby,Deluxe Double or Twin Room,,2,,6.9,Review score,3 reviews,"VND 500,000",Breakfast included
Xuân Hòa Hotel,"10.3377972252768,107.083265671473",1.1 km from centre,"Beachfront,Private beach",Standard Double Room,,2,,8.7,Fabulous,16 reviews,"VND 300,000",
Pooh House 7 - 2 bedrooms with city view,"10.346366656191,107.09567019259",1.2 km from centre,Beach nearby,Two-Bedroom Apartment,,8,,,,,"VND 891,000",
